trial,batch_size,block_size,scheduler,request_id,prompt_id,prompt_difficulty,block_index,steps_needed,steps_executed,token_step_min,token_step_mean,token_step_max,useful_token_steps,executed_token_steps,latency_ms
0,4,16,real_llada_confidence_cutoff,0,0,hard,0,4,4,1,2.5,4,40,64,478.3963719964959
0,4,16,real_llada_confidence_cutoff,1,1,hard,0,2,4,1,1.25,2,20,64,478.3963719964959
0,4,16,real_llada_confidence_cutoff,2,2,hard,0,2,4,1,1.6875,2,27,64,478.3963719964959
0,4,16,real_llada_confidence_cutoff,3,3,hard,0,3,4,1,2.25,3,36,64,478.3963719964959
