benchmark,condition,axis,index,attention_type,eligible,skipped,softmax_skipped,pv_omitted,compensated,mass_sum,rows,error_sq,dense_sq,denominator_mass_sum,same_budget_best_mass_sum,wrongly_replaced_vs_mass,unnecessarily_retained_vs_mass,physical_sparsity,pv_omission,mass,denominator_mass,relative_error,rescued_rows,prefix_eligible,prefix_skipped,prefix_replaced,canvas_eligible,canvas_skipped,canvas_replaced,boundary_eligible,boundary_skipped,boundary_replaced,softmax_sparsity,compensation_fraction,mass_selection_gap,wrongly_replaced_fraction,rescued_row_rate,prefix_sparsity,canvas_sparsity,boundary_sparsity
ruler8k,jl_gaussian_r16_s50,layer,25,local,362976.0,171657.0,0.0,171657.0,0.0,1707694.3291854858,2445312.0,9325336.807118256,281838053.13708496,1707694.3291854858,2227987.1061401367,62260.0,62260.0,0.47291556466543244,0.47291556466543244,0.6983543732601344,0.6983543732601344,0.18189989487991917,0.0,267456.0,127377.0,127377.0,76416.0,39524.0,39524.0,19104.0,4756.0,4756.0,0.0,0.0,0.21277153056732673,0.17152649210967116,0.0,0.47625403804737976,0.5172215242881072,0.2489530988274707
ruler8k,jl_gaussian_r16_s50,layer,26,local,362976.0,186496.0,0.0,186496.0,0.0,1704344.8552827835,2445312.0,19035124.55857499,276983261.5489502,1704344.8552827835,2321790.308326721,60881.0,60881.0,0.5137970554527022,0.5137970554527022,0.6969846200741596,0.6969846200741596,0.2621507466907999,0.0,267456.0,150371.0,150371.0,76416.0,32529.0,32529.0,19104.0,3596.0,3596.0,0.0,0.0,0.2525017065486685,0.16772734285462398,0.0,0.5622270579085906,0.4256831030150754,0.18823283082077052
ruler8k,jl_gaussian_r16_s50,layer,27,local,362976.0,187606.0,0.0,187606.0,0.0,1677987.2674980164,2445312.0,16901672.815173045,267321603.67456055,1677987.2674980164,2267387.791820526,65791.0,65791.0,0.5168551088777219,0.5168551088777219,0.686205796028489,0.686205796028489,0.2514477861431714,0.0,267456.0,148133.0,148133.0,76416.0,34972.0,34972.0,19104.0,4501.0,4501.0,0.0,0.0,0.24103285156352636,0.18125440800493697,0.0,0.5538593263938741,0.4576528475711893,0.23560510887772193
ruler8k,jl_gaussian_r16_s50,layer,28,local,362976.0,212946.0,0.0,212946.0,0.0,1447807.7249469757,2445312.0,14047887.583374023,273625044.8123779,1447807.7249469757,2098748.72429657,69606.0,69606.0,0.5866668870669135,0.5866668870669135,0.5920748456421822,0.5920748456421822,0.22658313883401512,0.0,267456.0,166375.0,166375.0,76416.0,42414.0,42414.0,19104.0,4157.0,4157.0,0.0,0.0,0.2661995685415988,0.19176474477651415,0.0,0.6220649377841589,0.5550408291457286,0.21759840871021777
ruler8k,jl_gaussian_r16_s50,layer,29,global,2443200.0,1664347.0,0.0,1664347.0,0.0,2013820.130329132,2445312.0,10654890.31650579,465584718.21240234,2013820.130329132,2056492.264995575,201742.0,201742.0,0.6812160281597904,0.6812160281597904,0.8235432248846495,0.8235432248846495,0.1512777766923684,0.0,2347840.0,1656039.0,1656039.0,76416.0,8303.0,8303.0,18944.0,5.0,5.0,0.0,0.0,0.017450588990870233,0.08257285527177473,0.0,0.7053457646176912,0.1086552554438861,0.0002639358108108108
ruler8k,jl_gaussian_r16_s50,step,0,global,2649760.0,1342420.0,0.0,1342420.0,0.0,2322145.3165740967,2662400.0,6505314.170114281,424807927.3491211,2322145.3165740967,2385116.202610016,257303.0,257303.0,0.5066194674234648,0.5066194674234648,0.8722000137372659,0.8722000137372659,0.12374789821417122,0.0,2545920.0,1335115.0,1335115.0,83200.0,7285.0,7285.0,20640.0,20.0,20.0,0.0,0.0,0.02365192534402013,0.0971042660467363,0.0,0.5244135715183509,0.08756009615384615,0.0009689922480620155
ruler8k,jl_gaussian_r16_s50,step,0,local,1976000.0,951636.0,0.0,951636.0,0.0,9727851.019724846,13312000.0,92295874.3128555,1287682247.6357422,9727851.019724846,12166612.11675644,373602.0,373602.0,0.48159716599190283,0.48159716599190283,0.7307580393423111,0.7307580393423111,0.2677236824146106,0.0,1456000.0,765354.0,765354.0,416000.0,175951.0,175951.0,104000.0,10331.0,10331.0,0.0,0.0,0.18320020260153194,0.18906983805668015,0.0,0.5256552197802198,0.4229591346153846,0.09933653846153846
ruler8k,jl_gaussian_r16_s50,step,1,global,2649760.0,1429720.0,0.0,1429720.0,0.0,2340703.9958724976,2662400.0,6116197.21376871,434507592.2480469,2340703.9958724976,2405009.80960083,277755.0,277755.0,0.5395658474729786,0.5395658474729786,0.8791706715266292,0.8791706715266292,0.11864298248800959,0.0,2545920.0,1419766.0,1419766.0,83200.0,9953.0,9953.0,20640.0,1.0,1.0,0.0,0.0,0.024153325468874894,0.10482270092385726,0.0,0.5576632415786827,0.11962740384615385,4.8449612403100775e-05
ruler8k,jl_gaussian_r16_s50,step,1,local,1976000.0,997186.0,0.0,997186.0,0.0,9501857.03474027,13312000.0,88788761.60841602,1281389252.9995117,9501857.03474027,12288296.952739716,376551.0,376551.0,0.5046487854251012,0.5046487854251012,0.713781327729888,0.713781327729888,0.26323186496526757,0.0,1456000.0,781864.0,781864.0,416000.0,207127.0,207127.0,104000.0,8195.0,8195.0,0.0,0.0,0.2093179024939488,0.19056224696356275,0.0,0.5369945054945054,0.4979014423076923,0.07879807692307693
ruler8k,jl_gaussian_r16_s50,step,2,global,2434080.0,1334258.0,0.0,1334258.0,0.0,2142164.8038864136,2437120.0,6002609.525851332,404664832.1225586,2142164.8038864136,2203399.112411499,254329.0,254329.0,0.548157003878262,0.548157003878262,0.878973872392994,0.878973872392994,0.12179299631124232,0.0,2339040.0,1324579.0,1324579.0,76160.0,9677.0,9677.0,18880.0,2.0,2.0,0.0,0.0,0.025125684629844016,0.10448670544928679,0.0,0.5662917265202818,0.12706144957983193,0.0001059322033898305
ruler8k,jl_gaussian_r16_s50,step,2,local,1808800.0,930689.0,0.0,930689.0,0.0,8525310.341813385,12185600.0,89116792.48765628,1178918789.339508,8525310.341813385,11242856.19260788,346522.0,346522.0,0.5145339451570101,0.5145339451570101,0.6996217126619441,0.6996217126619441,0.2749399369389373,0.0,1332800.0,722798.0,722798.0,380800.0,199499.0,199499.0,95200.0,8392.0,8392.0,0.0,0.0,0.22301288822827717,0.19157563025210084,0.0,0.5423154261704682,0.5238944327731092,0.08815126050420168
ruler8k,jl_gaussian_r16_s50,step,3,global,1801280.0,992875.0,0.0,992875.0,0.0,1597122.6824188232,1802240.0,4279180.76023709,313574095.6801758,1597122.6824188232,1644670.1693267822,189234.0,189234.0,0.5512052540415704,0.5512052540415704,0.8861875679259273,0.8861875679259273,0.11681812381862895,0.0,1731040.0,986397.0,986397.0,56320.0,6478.0,6478.0,13920.0,0.0,0.0,0.0,0.0,0.026382439024746417,0.10505529401314621,0.0,0.5698291200665496,0.11502130681818182,0.0
ruler8k,jl_gaussian_r16_s50,step,3,local,1337600.0,693672.0,0.0,693672.0,0.0,6251061.088274777,9011200.0,68269143.59583995,887008655.3411865,6251061.088274777,8335030.458599091,256541.0,256541.0,0.5185944976076555,0.5185944976076555,0.6936990731839019,0.6936990731839019,0.27742672724173173,0.0,985600.0,537413.0,537413.0,281600.0,149323.0,149323.0,70400.0,6936.0,6936.0,0.0,0.0,0.23126435661447017,0.19179201555023923,0.0,0.5452648133116883,0.5302663352272727,0.09852272727272728
ruler8k,jl_gaussian_r16_s50,step,4,global,898720.0,460975.0,0.0,460975.0,0.0,797143.2205581665,901120.0,2150917.1433606744,155165619.453125,797143.2205581665,821944.4976119995,99502.0,99502.0,0.5129239362649101,0.5129239362649101,0.884613836734471,0.884613836734471,0.11773730503203127,0.0,863680.0,458114.0,458114.0,28160.0,2860.0,2860.0,6880.0,1.0,1.0,0.0,0.0,0.02752272400327704,0.11071523945166459,0.0,0.5304209892552797,0.1015625,0.00014534883720930232
ruler8k,jl_gaussian_r16_s50,step,4,local,668800.0,344119.0,0.0,344119.0,0.0,3121959.444045663,4505600.0,34451670.17161857,441888127.1433716,3121959.444045663,4158522.775894165,129373.0,129373.0,0.5145319976076556,0.5145319976076556,0.6929064817217824,0.6929064817217824,0.2792215759404438,0.0,492800.0,266960.0,266960.0,140800.0,73361.0,73361.0,35200.0,3798.0,3798.0,0.0,0.0,0.2300611088087052,0.193440490430622,0.0,0.5417207792207792,0.5210298295454545,0.10789772727272727
ruler8k,jl_gaussian_r16_s50,step,5,global,392640.0,169790.0,0.0,169790.0,0.0,346030.6855392456,389120.0,823686.0890389495,63124840.149902344,346030.6855392456,355206.2921676636,41163.0,41163.0,0.43243174409127955,0.43243174409127955,0.8892647140708408,0.8892647140708408,0.11423014287888812,0.0,377440.0,168338.0,168338.0,12160.0,1452.0,1452.0,3040.0,0.0,0.0,0.0,0.0,0.023580403547537956,0.10483649144254278,0.0,0.4459993641373463,0.1194078947368421,0.0
ruler8k,jl_gaussian_r16_s50,step,5,local,288800.0,142216.0,0.0,142216.0,0.0,1401493.8693728447,1945600.0,12344890.334280105,185589829.3847046,1401493.8693728447,1802292.6810188293,56316.0,56316.0,0.49243767313019393,0.49243767313019393,0.7203401877944309,0.7203401877944309,0.25790902037254837,0.0,212800.0,110616.0,110616.0,60800.0,29607.0,29607.0,15200.0,1993.0,1993.0,0.0,0.0,0.20600267868317468,0.195,0.0,0.519812030075188,0.4869572368421053,0.13111842105263158
ruler8k,jl_gaussian_r16_s50,step,6,global,330080.0,138529.0,0.0,138529.0,0.0,292697.1696395874,327680.0,657874.0880235434,53559284.46777344,292697.1696395874,299827.3748474121,34042.0,34042.0,0.4196831071255453,0.4196831071255453,0.8932408741442487,0.8932408741442487,0.11082915124228628,0.0,317280.0,137415.0,137415.0,10240.0,1114.0,1114.0,2560.0,0.0,0.0,0.0,0.0,0.021759659447707237,0.10313257392147358,0.0,0.43310325264750377,0.1087890625,0.0
ruler8k,jl_gaussian_r16_s50,step,6,local,243200.0,119724.0,0.0,119724.0,0.0,1190745.4949637651,1638400.0,10178425.542613612,154935808.93066406,1190745.4949637651,1518391.4159049988,47380.0,47380.0,0.49228618421052633,0.49228618421052633,0.7267733733909699,0.7267733733909699,0.256309320948207,0.0,179200.0,93599.0,93599.0,51200.0,24493.0,24493.0,12800.0,1632.0,1632.0,0.0,0.0,0.19997919979323342,0.1948190789473684,0.0,0.5223158482142857,0.47837890625,0.1275
ruler8k,jl_gaussian_r16_s50,step,7,global,308960.0,131283.0,0.0,131283.0,0.0,273333.8670425415,307200.0,656454.9809901565,51187215.33886719,273333.8670425415,280699.8988418579,33924.0,33924.0,0.42491908337648887,0.42491908337648887,0.8897586817791064,0.8897586817791064,0.11324570037111292,0.0,296960.0,130238.0,130238.0,9600.0,1044.0,1044.0,2400.0,1.0,1.0,0.0,0.0,0.023977968096733093,0.10980062143966857,0.0,0.43857085129310347,0.10875,0.0004166666666666667
ruler8k,jl_gaussian_r16_s50,step,7,local,228000.0,112867.0,0.0,112867.0,0.0,1094939.5780488253,1536000.0,10343123.173830248,145725907.60980225,1094939.5780488253,1418063.6602783203,44534.0,44534.0,0.49503070175438596,0.49503070175438596,0.712851287792204,0.712851287792204,0.2664142580715901,0.0,168000.0,87864.0,87864.0,48000.0,23342.0,23342.0,12000.0,1661.0,1661.0,0.0,0.0,0.2103672410348275,0.19532456140350876,0.0,0.523,0.4862916666666667,0.13841666666666666
ruler8k,jl_gaussian_r16_s50,step,8,global,187200.0,75225.0,0.0,75225.0,0.0,164639.76930236816,184320.0,373444.81485262513,30209353.35107422,164639.76930236816,168797.2282180786,19630.0,19630.0,0.40184294871794873,0.40184294871794873,0.8932279150519106,0.8932279150519106,0.11118405326020442,0.0,180000.0,74544.0,74544.0,5760.0,681.0,681.0,1440.0,0.0,0.0,0.0,0.0,0.022555658179852698,0.10486111111111111,0.0,0.41413333333333335,0.11822916666666666,0.0
ruler8k,jl_gaussian_r16_s50,step,8,local,136800.0,66726.0,0.0,66726.0,0.0,671028.1275486946,921600.0,5726912.687443007,86227720.35559082,671028.1275486946,853944.5220756531,26838.0,26838.0,0.48776315789473684,0.48776315789473684,0.7281121175658579,0.7281121175658579,0.2577132979649655,0.0,100800.0,52095.0,52095.0,28800.0,13412.0,13412.0,7200.0,1219.0,1219.0,0.0,0.0,0.19847699058914764,0.1961842105263158,0.0,0.5168154761904762,0.46569444444444447,0.16930555555555554
ruler8k,jl_gaussian_r16_s50,step,9,global,166400.0,68809.0,0.0,68809.0,0.0,146360.74194335938,163840.0,333576.6472451687,27253308.849121094,146360.74194335938,150218.96230316162,17852.0,17852.0,0.413515625,0.413515625,0.8933150753378868,0.8933150753378868,0.11063389453586824,0.0,160000.0,68146.0,68146.0,5120.0,663.0,663.0,1280.0,0.0,0.0,0.0,0.0,0.02354870825074613,0.10728365384615385,0.0,0.4259125,0.1294921875,0.0
ruler8k,jl_gaussian_r16_s50,step,9,local,121600.0,59989.0,0.0,59989.0,0.0,593009.306117773,819200.0,5442932.156415666,77017735.86688232,593009.306117773,758840.1820755005,23704.0,23704.0,0.49333059210526314,0.49333059210526314,0.7238883131320472,0.7238883131320472,0.26584046437086356,0.0,89600.0,47022.0,47022.0,25600.0,11954.0,11954.0,6400.0,1013.0,1013.0,0.0,0.0,0.20243026850308524,0.1949342105263158,0.0,0.5247991071428572,0.466953125,0.15828125
ruler8k,jl_gaussian_r16_s50,step,10,global,104480.0,39278.0,0.0,39278.0,0.0,92055.81409835815,102400.0,183491.44229918718,16706530.294433594,92055.81409835815,94497.54616546631,11150.0,11150.0,0.37593797856049005,0.37593797856049005,0.8989825595542789,0.8989825595542789,0.10480084296536635,0.0,100480.0,38791.0,38791.0,3200.0,487.0,487.0,800.0,0.0,0.0,0.0,0.0,0.02384503971785307,0.10671898928024502,0.0,0.38605692675159237,0.1521875,0.0
ruler8k,jl_gaussian_r16_s50,step,10,local,76000.0,36305.0,0.0,36305.0,0.0,376548.7290056944,512000.0,3103464.330462579,47445719.311035156,376548.7290056944,476763.41343307495,14564.0,14564.0,0.47769736842105265,0.47769736842105265,0.7354467363392468,0.7354467363392468,0.2557554290578158,0.0,56000.0,28749.0,28749.0,16000.0,6924.0,6924.0,4000.0,632.0,632.0,0.0,0.0,0.19573180552222766,0.19163157894736843,0.0,0.513375,0.43275,0.158
ruler8k,jl_gaussian_r16_s50,step,11,global,83520.0,32881.0,0.0,32881.0,0.0,73617.36014556885,81920.0,155070.90972292423,13562982.58984375,73617.36014556885,75480.41917419434,8975.0,8975.0,0.39369013409961684,0.39369013409961684,0.8986494158394635,0.8986494158394635,0.1069270450573165,0.0,80320.0,32539.0,32539.0,2560.0,342.0,342.0,640.0,0.0,0.0,0.0,0.0,0.02274241978302598,0.10745929118773946,0.0,0.40511703187250997,0.13359375,0.0
ruler8k,jl_gaussian_r16_s50,step,11,local,60800.0,29626.0,0.0,29626.0,0.0,297322.5007839203,409600.0,2630531.877574516,38187259.068847656,297322.5007839203,379509.4077682495,11633.0,11633.0,0.4872697368421053,0.4872697368421053,0.7258850116794929,0.7258850116794929,0.262459647233132,0.0,44800.0,23361.0,23361.0,12800.0,5774.0,5774.0,3200.0,491.0,491.0,0.0,0.0,0.20065162837971,0.19133223684210526,0.0,0.5214508928571429,0.45109375,0.1534375
ruler8k,jl_gaussian_r16_s50,step,12,global,62720.0,25178.0,0.0,25178.0,0.0,55141.35888671875,61440.0,115164.43799901009,10349522.285644531,55141.35888671875,56750.297775268555,7173.0,7173.0,0.4014349489795918,0.4014349489795918,0.8974830547968546,0.8974830547968546,0.10548702499210708,0.0,60320.0,24868.0,24868.0,1920.0,310.0,310.0,480.0,0.0,0.0,0.0,0.0,0.026187156389156977,0.1143654336734694,0.0,0.4122679045092838,0.16145833333333334,0.0
ruler8k,jl_gaussian_r16_s50,step,12,local,45600.0,22277.0,0.0,22277.0,0.0,221033.9441330433,307200.0,2169560.8346900344,28791420.4798584,221033.9441330433,284548.4646720886,8818.0,8818.0,0.48853070175438595,0.48853070175438595,0.719511536891417,0.719511536891417,0.2745075982723892,0.0,33600.0,17639.0,17639.0,9600.0,4283.0,4283.0,2400.0,355.0,355.0,0.0,0.0,0.20675299654637153,0.19337719298245615,0.0,0.5249702380952381,0.44614583333333335,0.14791666666666667
ruler8k,jl_gaussian_r16_s50,step,13,global,41760.0,15440.0,0.0,15440.0,0.0,37099.24531555176,40960.0,66060.15076780319,6654843.056152344,37099.24531555176,38064.60388946533,4635.0,4635.0,0.36973180076628354,0.36973180076628354,0.9057432938367128,0.9057432938367128,0.09963246409919009,0.0,40160.0,15251.0,15251.0,1280.0,189.0,189.0,320.0,0.0,0.0,0.0,0.0,0.02356832455843687,0.11099137931034483,0.0,0.3797559760956175,0.14765625,0.0
ruler8k,jl_gaussian_r16_s50,step,13,local,30400.0,14407.0,0.0,14407.0,0.0,151405.9457191229,204800.0,1291109.3814315342,18799169.634521484,151405.9457191229,190516.20138549805,5775.0,5775.0,0.4739144736842105,0.4739144736842105,0.7392868443316547,0.7392868443316547,0.26206690819327644,0.0,22400.0,11533.0,11533.0,6400.0,2639.0,2639.0,1600.0,235.0,235.0,0.0,0.0,0.19096804524597247,0.18996710526315788,0.0,0.5148660714285714,0.41234375,0.146875
ruler8k,jl_gaussian_r16_s50,step,14,global,41760.0,16704.0,0.0,16704.0,0.0,37142.90500640869,40960.0,68908.39177334309,6877315.324707031,37142.90500640869,38157.782638549805,4731.0,4731.0,0.4,0.4,0.9068092042580247,0.9068092042580247,0.10009827389064374,0.0,40160.0,16518.0,16518.0,1280.0,186.0,186.0,320.0,0.0,0.0,0.0,0.0,0.024777285940945148,0.11329022988505748,0.0,0.411304780876494,0.1453125,0.0
ruler8k,jl_gaussian_r16_s50,step,14,local,30400.0,14616.0,0.0,14616.0,0.0,149128.44798612595,204800.0,1337756.448026856,19152282.33544922,149128.44798612595,190642.71257019043,5810.0,5810.0,0.48078947368421054,0.48078947368421054,0.7281662499322556,0.7281662499322556,0.2642884955967844,0.0,22400.0,11654.0,11654.0,6400.0,2716.0,2716.0,1600.0,246.0,246.0,0.0,0.0,0.20270637003937736,0.19111842105263158,0.0,0.5202678571428572,0.424375,0.15375
ruler8k,jl_gaussian_r16_s50,step,15,global,20960.0,6278.0,0.0,6278.0,0.0,19023.252822875977,20480.0,17330.851370811462,3342941.5068359375,19023.252822875977,19511.01523590088,2299.0,2299.0,0.2995229007633588,0.2995229007633588,0.9288697667419911,0.9288697667419911,0.0720021658065273,0.0,20160.0,6130.0,6130.0,640.0,148.0,148.0,160.0,0.0,0.0,0.0,0.0,0.02381652407348156,0.1096851145038168,0.0,0.3040674603174603,0.23125,0.0
ruler8k,jl_gaussian_r16_s50,step,15,local,15200.0,6784.0,0.0,6784.0,0.0,78168.62501430511,102400.0,627466.5842601499,9230244.86328125,78168.62501430511,96532.07081985474,2779.0,2779.0,0.4463157894736842,0.4463157894736842,0.7633654786553233,0.7633654786553233,0.2607286104341748,0.0,11200.0,5622.0,5622.0,3200.0,1028.0,1028.0,800.0,134.0,134.0,0.0,0.0,0.17933052544482053,0.18282894736842106,0.0,0.5019642857142858,0.32125,0.1675
ruler8k,jl_gaussian_r16_s50,step,16,global,20960.0,6979.0,0.0,6979.0,0.0,18890.812705993652,20480.0,19422.790909290314,3466466.6259765625,18890.812705993652,19430.674560546875,2462.0,2462.0,0.3329675572519084,0.3329675572519084,0.9224029641598464,0.9224029641598464,0.07485353342124755,0.0,20160.0,6835.0,6835.0,640.0,144.0,144.0,160.0,0.0,0.0,0.0,0.0,0.026360442116856574,0.11746183206106871,0.0,0.33903769841269843,0.225,0.0
ruler8k,jl_gaussian_r16_s50,step,16,local,15200.0,6989.0,0.0,6989.0,0.0,77513.58816337585,102400.0,698492.6274017207,9310825.45715332,77513.58816337585,96519.02422714233,2818.0,2818.0,0.45980263157894735,0.45980263157894735,0.7569686344079674,0.7569686344079674,0.2738967131278677,0.0,11200.0,5744.0,5744.0,3200.0,1114.0,1114.0,800.0,131.0,131.0,0.0,0.0,0.18559996156021952,0.18539473684210525,0.0,0.5128571428571429,0.348125,0.16375
ruler8k,jl_gaussian_r16_s50,step,17,global,20960.0,6456.0,0.0,6456.0,0.0,18967.977210998535,20480.0,18635.686836719513,3439528.251953125,18967.977210998535,19480.487632751465,2350.0,2350.0,0.30801526717557254,0.30801526717557254,0.9261707622557879,0.9261707622557879,0.0736077023189186,0.0,20160.0,6308.0,6308.0,640.0,148.0,148.0,160.0,0.0,0.0,0.0,0.0,0.02502492293715477,0.11211832061068702,0.0,0.3128968253968254,0.23125,0.0
ruler8k,jl_gaussian_r16_s50,step,17,local,15200.0,6892.0,0.0,6892.0,0.0,77707.15480995178,102400.0,670156.7488442883,9279273.223144531,77707.15480995178,96635.74881744385,2800.0,2800.0,0.45342105263157895,0.45342105263157895,0.7588589336909354,0.7588589336909354,0.26873932161361963,0.0,11200.0,5687.0,5687.0,3200.0,1083.0,1083.0,800.0,122.0,122.0,0.0,0.0,0.1848495508544147,0.18421052631578946,0.0,0.5077678571428571,0.3384375,0.1525
ruler8k,jl_gaussian_r16_s75,head,0,global,7153150.0,5291730.0,0.0,5291730.0,0.0,5838435.944026947,7164160.0,49214172.590082794,1366118903.3266602,5838435.944026947,6051608.291343689,680563.0,680563.0,0.7397761825209872,0.7397761825209872,0.8149505237218246,0.8149505237218246,0.18980202585684303,0.0,6873780.0,5259469.0,5259469.0,223880.0,32224.0,32224.0,55490.0,37.0,37.0,0.0,0.0,0.029755386160658325,0.0951417207803555,0.0,0.7651494519754778,0.14393425049133465,0.0006667868084339521
ruler8k,jl_gaussian_r16_s75,head,0,local,5317150.0,4006000.0,0.0,4006000.0,0.0,11445039.220310094,35820800.0,1537247213.3757157,3730371230.614624,11445039.220310094,26856985.663597107,885273.0,885273.0,0.7534111319033693,0.7534111319033693,0.3195081969221819,0.3195081969221819,0.6419420587004826,0.0,3917900.0,2946160.0,2946160.0,1119400.0,902434.0,902434.0,279850.0,157406.0,157406.0,0.0,0.0,0.4302513188786128,0.1664938924047657,0.0,0.7519742719313918,0.8061765231373951,0.5624656065749508
ruler8k,jl_gaussian_r16_s75,head,1,global,7153150.0,5361951.0,0.0,5361951.0,0.0,5945218.807106018,7164160.0,45290188.765717246,1449128525.7822266,5945218.807106018,6106464.30764389,561068.0,561068.0,0.7495929765208335,0.7495929765208335,0.8298556714403389,0.8298556714403389,0.17678630251044736,0.0,6873780.0,5326230.0,5326230.0,223880.0,35283.0,35283.0,55490.0,438.0,438.0,0.0,0.0,0.022507244469396597,0.07843649301356745,0.0,0.7748618663966551,0.15759782026085403,0.007893314110650567
ruler8k,jl_gaussian_r16_s75,head,1,local,5317150.0,4076892.0,0.0,4076892.0,0.0,10717458.831180982,35820800.0,1672858212.0353158,3706811197.043274,10717458.831180982,27252430.249450684,873721.0,873721.0,0.766743838334446,0.766743838334446,0.2991965235611986,0.2991965235611986,0.6717835007585845,0.0,3917900.0,2988341.0,2988341.0,1119400.0,918900.0,918900.0,279850.0,169651.0,169651.0,0.0,0.0,0.4616025163667395,0.16432129994451916,0.0,0.762740498736568,0.8208861890298375,0.6062211899231731
ruler8k,jl_gaussian_r16_s75,head,2,global,7153150.0,5239104.0,0.0,5239104.0,0.0,6156543.222793579,7164160.0,33845403.59932252,1549456514.5737305,6156543.222793579,6278354.090190887,523736.0,523736.0,0.7324191440134766,0.7324191440134766,0.859353116456581,0.859353116456581,0.14779513975747893,0.0,6873780.0,5208482.0,5208482.0,223880.0,30578.0,30578.0,55490.0,44.0,44.0,0.0,0.0,0.01700281224837362,0.07321753353417725,0.0,0.7577318447782734,0.13658209755226014,0.0007929356640836186
ruler8k,jl_gaussian_r16_s75,head,2,local,5317150.0,4020351.0,0.0,4020351.0,0.0,10942203.773284787,35820800.0,1902706164.571692,3763345424.4367676,10942203.773284787,28271038.416923523,897093.0,897093.0,0.756110134188428,0.756110134188428,0.30547066992598676,0.30547066992598676,0.7110478398099744,0.0,3917900.0,2994720.0,2994720.0,1119400.0,857590.0,857590.0,279850.0,168041.0,168041.0,0.0,0.0,0.4837645905071561,0.16871688780643765,0.0,0.7643686668878736,0.7661157763087368,0.6004681079149544
ruler8k,jl_gaussian_r16_s75,head,3,global,7153150.0,5742513.0,0.0,5742513.0,0.0,5779891.020637512,7164160.0,59238328.52580759,1226394288.0214844,5779891.020637512,5951993.49382019,487826.0,487826.0,0.8027949924159287,0.8027949924159287,0.8067786063736031,0.8067786063736031,0.21977907358543486,0.0,6873780.0,5711657.0,5711657.0,223880.0,30739.0,30739.0,55490.0,117.0,117.0,0.0,0.0,0.024022700942284682,0.06819736759329806,0.0,0.8309339257293658,0.1373012328032875,0.002108488015858713
ruler8k,jl_gaussian_r16_s75,head,3,local,5317150.0,4014663.0,0.0,4014663.0,0.0,11712180.993046602,35820800.0,1833425253.9397793,3735067250.6029053,11712180.993046602,29125936.30837059,883341.0,883341.0,0.7550403881778772,0.7550403881778772,0.32696592463168334,0.32696592463168334,0.7006197758787357,0.0,3917900.0,2998746.0,2998746.0,1119400.0,852085.0,852085.0,279850.0,163832.0,163832.0,0.0,0.0,0.4861352989135917,0.1661305398568782,0.0,0.7653962581995457,0.7611979631945686,0.5854279078077541
ruler8k,jl_gaussian_r16_s75,head,4,global,7153150.0,5603245.0,0.0,5603245.0,0.0,6104146.4782447815,7164160.0,37276471.30576823,1392594975.9125977,6104146.4782447815,6253054.02709198,480947.0,480947.0,0.7833255279142756,0.7833255279142756,0.8520393846933599,0.8520393846933599,0.1636081692714194,0.0,6873780.0,5567870.0,5567870.0,223880.0,35312.0,35312.0,55490.0,63.0,63.0,0.0,0.0,0.020785067453434666,0.0672356933658598,0.0,0.8100157409751257,0.15772735393961052,0.0011353397008469995
ruler8k,jl_gaussian_r16_s75,head,4,local,5317150.0,4038982.0,0.0,4038982.0,0.0,11400918.52484631,35820800.0,1816977848.397457,3987593589.5275574,11400918.52484631,28603167.520196915,866771.0,866771.0,0.7596140789708773,0.7596140789708773,0.3182764908892685,0.3182764908892685,0.6750242449806992,0.0,3917900.0,3005576.0,3005576.0,1119400.0,867932.0,867932.0,279850.0,165474.0,165474.0,0.0,0.0,0.4802307317354891,0.16301420873964437,0.0,0.7671395390387707,0.7753546542790781,0.5912953367875647
ruler8k,jl_gaussian_r16_s75,head,5,global,7153150.0,5509932.0,0.0,5509932.0,0.0,6041691.1521110535,7164160.0,41269000.05609715,1453493259.9111328,6041691.1521110535,6223758.146842957,553433.0,553433.0,0.7702805057911549,0.7702805057911549,0.8433216388398714,0.8433216388398714,0.16850215594513263,0.0,6873780.0,5474028.0,5474028.0,223880.0,35854.0,35854.0,55490.0,50.0,50.0,0.0,0.0,0.025413585784223564,0.07736913108211067,0.0,0.7963635728812968,0.16014829372878328,0.0009010632546404757
ruler8k,jl_gaussian_r16_s75,head,5,local,5317150.0,4091891.0,0.0,4091891.0,0.0,10162493.949171212,35820800.0,1861857120.8463836,3747714584.437744,10162493.949171212,27146097.256391525,866879.0,866879.0,0.7695647104181752,0.7695647104181752,0.2837037126242633,0.2837037126242633,0.7048389907363568,0.0,3917900.0,3002926.0,3002926.0,1119400.0,921267.0,921267.0,279850.0,167698.0,167698.0,0.0,0.0,0.47412685666485155,0.1630345203727561,0.0,0.7664631562827025,0.8230007146685725,0.5992424513132035
ruler8k,jl_gaussian_r16_s75,head,6,global,7153150.0,5632385.0,0.0,5632385.0,0.0,5862746.1163311,7164160.0,49123100.64373827,1206247877.3378906,5862746.1163311,6008301.847517014,466487.0,466487.0,0.787399257669698,0.787399257669698,0.8183438276547566,0.8183438276547566,0.20180159976522227,0.0,6873780.0,5587821.0,5587821.0,223880.0,40548.0,40548.0,55490.0,4016.0,4016.0,0.0,0.0,0.020317208323922566,0.06521420632868037,0.0,0.8129182196695268,0.18111488297302125,0.07237340061272302
