rank,seed,target,axis,index,states,eligible_tiles,skipped_tiles,valid_row_blocks,dangerous_underestimates,severe_underestimates,counterfactual_skipped_tiles,counterfactual_disagreement_tiles,counterfactual_unsafe_skip_tiles,full_above_threshold_rows,positive_true_rows,factor_two_underestimate_rows,factor_two_overestimate_rows,mean_norm_ratio,rms_relative_norm_error,factor_two_underestimate_rate,dangerous_underestimate_rate,tile_disagreement_rate,median_state_spearman,norm_ratio_quantiles_by_state,types,regions
1,1729,0.5,attention_type,global,65,8390,4598,1065600,43067,16583,4890,1224,758,119201,1065600,394548,27120,0.7851557558019371,0.590988593130192,0.370259009009009,0.36129730455281417,0.14588796185935637,0.7952567547028108,"[[0.021499911081045868, 0.18655238747596742, 0.7744740843772888, 1.4320711612701418, 2.188052332401275], [0.01252670274116099, 0.18493743240833282, 0.7980825006961823, 1.5503857135772707, 2.1848174905776974], [0.008178440583869816, 0.10955430120229721, 0.5570339858531952, 1.3464929699897767, 2.132679493427277], [0.016127552054822445, 0.11189232990145684, 0.5959126949310303, 1.4912656426429751, 2.188545784950256], [0.033944107182323935, 0.21060484051704406, 0.9061093330383301, 1.4195262670516968, 1.7446918964385985], [0.010240176916122437, 0.08974990099668503, 0.3735876977443695, 0.725590854883194, 1.1777664220333095], [0.019529363065958025, 0.17105440944433212, 0.8300890922546387, 1.6028296589851379, 1.9135580801963794], [0.015040981005877257, 0.14322017282247543, 0.6703442633152008, 1.4807143211364746, 2.3350320005416862], [0.0179461407288909, 0.16670579165220265, 0.7974339127540588, 1.688656425476074, 2.2490207052230833], [0.01538675943389535, 0.09045652076601983, 0.5046032965183258, 1.3813510656356809, 2.180669298171995], [0.11348443917930126, 0.5117319107055665, 1.1965602040290833, 1.7444779992103576, 2.132870419025421], [0.011382536664605142, 0.1504766657948494, 0.7131397724151611, 1.351434063911438, 1.9875951159000373], [0.01721650464460254, 0.1340152367949486, 0.6511785686016083, 1.5504067301750184, 2.325034561157224], [0.027900042049586772, 0.2451227068901062, 0.9980161786079407, 1.706456983089447, 2.2323879289627073], [0.0034758199169300503, 0.06300267279148102, 0.33109770715236664, 0.6353655576705933, 0.915939791202545], [0.2151809076964855, 0.6784767389297486, 1.0946422815322876, 1.503909492492676, 1.9365858519077295], [0.010286783697083593, 0.07395423576235771, 0.4037024825811386, 0.9278557598590852, 1.3427723550796509], [0.06777287848293781, 0.32002204060554507, 0.7515117824077606, 1.2624327659606933, 1.9466986262798305], [0.009331118268892168, 0.07289878055453301, 0.4073927402496338, 1.7666752457618717, 2.1309779405593865], [0.006769594345241785, 0.11267751306295395, 0.36656954884529114, 0.6165791332721712, 0.8502861672639846], [0.126343544498086, 0.5222859978675842, 0.8947799801826477, 1.3406112432479858, 1.7391540277004225], [0.00857980715110898, 0.062242481112480166, 0.3664572983980179, 1.0047666013240812, 1.7031780755519854], [0.0197392001375556, 0.1458850920200348, 0.6900046169757843, 1.5312070727348326, 2.143941993713378], [0.00888595043681562, 0.10356885939836502, 0.5551800727844238, 1.6147486686706543, 2.4817957496643053], [0.019675720278173686, 0.1533162519335747, 0.7628560066223145, 1.5155937433242799, 2.1717776584625237], [0.03451793443411589, 0.3036382734775544, 1.312673032283783, 1.9634694814682008, 2.4340451502799985], [0.005270420163869858, 0.08731906786561013, 0.5759315192699432, 1.4319449901580812, 2.20185883283615], [0.020174654964357615, 0.1739985778927803, 0.7016269266605377, 1.5541100025177004, 2.4897337985038734], [0.010357928844168782, 0.08452599123120308, 0.519346296787262, 1.4972232580184937, 2.086504244804381], [0.8586894750595093, 1.3561310172080994, 1.7541415095329285, 2.1265053272247316, 2.301400845050811], [0.04777950443327427, 0.5419863164424896, 1.3654683232307434, 1.8823761940002441, 2.3076743245124813], [0.0216726715490222, 0.14111477732658387, 0.7541329860687256, 1.5440453052520753, 2.0224215435981745], [0.011839587511494757, 0.12243166118860245, 0.6654787063598633, 1.6757068157196044, 2.394302744865412], [0.011068821623921395, 0.09555634334683419, 0.5600078701972961, 1.7263368368148804, 2.597705683708175], [0.020920636337250473, 0.1531545639038086, 0.6635750532150269, 1.5169929027557374, 2.3030360913276637], [0.30463368326425555, 0.6462550520896911, 0.9765524566173553, 1.7413478612899784, 2.9219871425628647], [0.14285454392433167, 0.7024792551994324, 1.4183909893035889, 2.0253055810928347, 2.5232510209083547], [0.028329048566520215, 0.21000693142414095, 0.829960972070694, 1.5668980360031128, 1.925954803228377], [0.02098501777276397, 0.18017799109220506, 0.8038077056407928, 1.4814093589782715, 2.0475494623184205], [0.01950624756515026, 0.23390188068151474, 0.7161362171173096, 1.2579813838005065, 1.8692195868492123], [0.01981817215681076, 0.19260881096124652, 0.870180606842041, 1.6145267486572266, 2.0495222306251515], [0.010727764638140798, 0.14624805599451066, 0.6684755682945251, 1.6595287680625916, 2.3064387559890744], [0.011142229540273548, 0.10503396168351174, 0.7150790691375732, 1.7098048567771913, 2.4666922855377176], [0.01209773074835539, 0.11172475516796114, 0.6522033214569092, 1.3922138214111328, 1.9701400315761544], [0.00683366724755615, 0.06696328818798065, 0.34284205734729767, 0.6682597279548645, 1.1117997014522534], [0.00630670364946127, 0.12237240448594093, 0.6588236391544342, 1.7743118643760685, 2.5509884381294237], [0.024560385569930076, 0.16272682100534439, 0.7614908814430237, 1.5108151078224181, 2.0425859403610223], [0.010283178212121128, 0.14369013458490373, 0.6489880979061127, 1.5445124745368959, 2.182901015281676], [0.018024412486702203, 0.22339662313461303, 0.9430346786975861, 1.6047379851341248, 1.9775609326362609], [0.010120790731161834, 0.0821839801967144, 0.4170296639204025, 0.8517693400382996, 1.5122508525848388], [0.31844017028808597, 0.7448346138000488, 1.3213887214660645, 1.8019176721572876, 2.0200859332084655], [0.01955480791628361, 0.1270254448056221, 0.5432319343090057, 1.3270393490791321, 2.0691621899604797], [0.005030036000534892, 0.07274786606431008, 0.45888008177280426, 1.1650191187858583, 1.4758417236804962], [0.013879304844886064, 0.14400564879179, 0.7561414539813995, 1.4635322332382203, 2.029827615022658], [0.010121486075222492, 0.11176292002201081, 0.5342662632465363, 0.9633479416370393, 1.1310340237617493], [0.025185946598649023, 0.22440224885940555, 0.8053363263607025, 1.534160912036896, 1.919139367341995], [0.0124046419467777, 0.1113691233098507, 0.6299963295459747, 1.3459418177604676, 2.005095784664154], [0.025190826393663882, 0.21099019497632981, 0.6121068298816681, 1.030028009414673, 1.4828107488155349], [0.007219811575487256, 0.06998106539249421, 0.38673001527786255, 1.4923119902610782, 2.2128687357902517], [0.00789316326379776, 0.0655586302280426, 0.32964907586574554, 0.6467907249927521, 0.7904898947477339], [0.15835077479481696, 0.3609935075044632, 0.6972354650497437, 1.5585771203041077, 2.4719071221351623], [0.05022028557956219, 0.49624589383602147, 1.2072068452835083, 1.6971877694129947, 2.17316864490509], [0.010804868936538698, 0.1456056833267212, 0.643175482749939, 1.290700650215149, 1.8512318325042725], [0.010310797961428761, 0.10988663733005524, 0.5911937057971954, 1.3626325607299807, 1.8612283349037164], [0.011418021069839596, 0.1426597237586975, 0.6001714169979095, 1.227036225795746, 1.972467069625854]]","{""distinctive"": {""any_query_tiles"": 1604, ""full_update_sq_sum"": 1802.5063666701317, ""mixed_query_tiles"": 1591, ""projected_classification_disagreements"": 28330, ""row_blocks"": 34922, ""skipped_full_update_sq_sum"": 0.0, ""skipped_row_blocks"": 0, ""skipped_tiles"": 0}, ""internally_cancelling"": {""any_query_tiles"": 0, ""full_update_sq_sum"": 0.0, ""mixed_query_tiles"": 0, ""projected_classification_disagreements"": 190270, ""row_blocks"": 0, ""skipped_full_update_sq_sum"": 0.0, ""skipped_row_blocks"": 0, ""skipped_tiles"": 0}, ""low_attention"": {""any_query_tiles"": 7814, ""full_update_sq_sum"": 6.825570851564407, ""mixed_query_tiles"": 6536, ""projected_classification_disagreements"": 0, ""row_blocks"": 675016, ""skipped_full_update_sq_sum"": 3.940023965202272, ""skipped_row_blocks"": 491360, ""skipped_tiles"": 4542}, ""redundant"": {""any_query_tiles"": 1, ""full_update_sq_sum"": 0.00025003153132274747, ""mixed_query_tiles"": 1, ""projected_classification_disagreements"": 5536, ""row_blocks"": 1, ""skipped_full_update_sq_sum"": 0.0, ""skipped_row_blocks"": 0, ""skipped_tiles"": 0}}","{""boundary"": {""dangerous_underestimates"": 1029, ""eligible_tiles"": 65, ""full_update_sq_sum"": 562.0900516007096, ""skipped_full_update_sq_sum"": 0.0015073064714670181, ""skipped_tiles"": 1, ""valid_row_blocks"": 8320}, ""canvas"": {""dangerous_underestimates"": 4511, ""eligible_tiles"": 260, ""full_update_sq_sum"": 518.8471712172031, ""skipped_full_update_sq_sum"": 0.025811973015379408, ""skipped_tiles"": 34, ""valid_row_blocks"": 33280}, ""prefix"": {""dangerous_underestimates"": 37527, ""eligible_tiles"": 8065, ""full_update_sq_sum"": 971.2715700380504, ""skipped_full_update_sq_sum"": 10.514447163790464, ""skipped_tiles"": 4563, ""valid_row_blocks"": 1024000}}"
