request_id,step,layer,remaining_mask_ratio,sequence_length,strategy,signal_source,head_sharing,row_sparsity,physical_tile_sparsity,average_required_kv_tiles,required_physical_tiles,total_physical_tiles,estimated_v_bytes,estimated_pv_flops,active_rows_mean,active_rows_p50,active_rows_p90,active_rows_p99,physical_sparsity_improvement,required_tile_reduction,estimated_v_bytes_saved,estimated_pv_flops_saved
context-0,0,0,0.9,4096,topk8-rho75,current,layer,0.08300960063934326,0.0079803466796875,63.4892578125,65013,65536,1065172992,136342142976,117.37477111816406,128.0,128.0,128.0,0.0,0.0,0,0
context-0,0,0,0.9,4096,simhash8-rho75,current,layer,0.08300960063934326,0.0053253173828125,63.6591796875,65187,65536,1068023808,136707047424,117.37477111816406,128.0,128.0,128.0,-0.002655029296875,-0.002676387799363189,-2850816,-364904448
context-0,0,0,0.9,4096,simhash16-rho75,current,layer,0.08300960063934326,0.0046234130859375,63.7041015625,65233,65536,1068777472,136803516416,117.37477111816406,128.0,128.0,128.0,-0.00335693359375,-0.003383938596895897,-3604480,-461373440
context-0,0,0,0.9,4096,simhash32-rho75,current,layer,0.08300960063934326,0.0047454833984375,63.6962890625,65225,65536,1068646400,136786739200,117.37477111816406,128.0,128.0,128.0,-0.00323486328125,-0.003260886284281561,-3473408,-444596224
context-0,0,0,0.9,4096,bucket4-rho75,current,layer,0.08300960063934326,0.0059661865234375,63.6181640625,65145,65536,1067335680,136618967040,117.37477111816406,128.0,128.0,128.0,-0.00201416015625,-0.002030363158137538,-2162688,-276824064
context-0,0,0,0.9,4096,bucket6-rho75,current,layer,0.08300960063934326,0.0054779052734375,63.6494140625,65177,65536,1067859968,136686075904,117.37477111816406,128.0,128.0,128.0,-0.00250244140625,-0.002522572408595103,-2686976,-343932928
context-0,0,0,0.9,4096,bucket8-rho75,current,layer,0.08300960063934326,0.0048828125,63.6875,65216,65536,1068498944,136767864832,117.37477111816406,128.0,128.0,128.0,-0.0030975341796875,-0.00312245243259035,-3325952,-425721856
context-0,0,0,0.9,4096,bucket8-rho75-state,current,layer,0.08300960063934326,0.0068817138671875,63.5595703125,65085,65536,1066352640,136493137920,117.37477111816406,128.0,128.0,128.0,-0.0010986328125,-0.0011074708135296873,-1179648,-150994944
context-0,1,0,0.5,4096,identity,none,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bitmap,current,head,0.26945602893829346,0.1766357421875,52.6953125,53960,65536,884080640,113162321920,93.50962829589844,128.0,128.0,128.0,0.1125946044921875,0.1202986680578425,120897536,15474884608
context-0,1,0,0.5,4096,bitmap-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk2-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk8-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,simhash8-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,simhash16-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,simhash32-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket4-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket6-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket8-any,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,bucket8-any-state,current,layer,0.26945602893829346,0.1149749755859375,56.6416015625,58001,65536,950288384,121636913152,93.50962829589844,125.0,128.0,128.0,0.050933837890625,0.05441888521169236,54689792,7000293376
context-0,1,0,0.5,4096,bitmap-rho25,current,layer,0.26945602893829346,0.0627593994140625,59.9833984375,61423,65536,1006354432,128813367296,93.50962829589844,121.0,128.0,128.0,-0.00128173828125,-0.0013694386931641933,-1376256,-176160768
context-0,1,0,0.5,4096,topk2-rho25,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-rho25,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk8-rho25,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
