policy,split,records,reused_tiles,reuse_fraction,prediction_precision,unsafe_reuse_rate,unsafe_wilson95_upper,oracle_safe_recall,mean_reused_tile_error,maximum_reused_tile_error
kv_only_sum_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
kv_only_sum_mean:protect_masked_new,development,245760,1902,0.0077392578125,0.9968454258675079,0.0031545741324921135,0.006865507898669773,0.3716189729517836,4.7213685320457444e-05,0.015476739034056664
kv_only_sum_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_sum_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qk_max_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002470259089022875,1.534963846206665
qk_max_mean:all,development,245760,4088,0.016634114583333335,0.988013698630137,0.011986301369863013,0.01581014391838798,0.7916503332026656,0.007397360634058714,1.4514695405960083
qk_max_mean:all,final_benchmark,245760,3506,0.014265950520833333,0.9808899030233885,0.019110096976611524,0.024196354204771633,0.6667312911981388,0.010686947032809258,1.498355746269226
qk_max_mean:all,heldout,245760,3695,0.015034993489583334,0.9983761840324763,0.0016238159675236806,0.0035384011096471772,0.697881195611048,0.0004473838780540973,1.0015822649002075
qk_max_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.718677882920019e-05,0.02069908007979393
qk_max_mean:protect_masked_new,development,245760,1898,0.007722981770833333,0.9989462592202318,0.001053740779768177,0.003834066231501011,0.3716189729517836,2.060565930150915e-05,0.02060013636946678
qk_max_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_max_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qk_sum_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002474101260304451,1.534963846206665
qk_sum_mean:all,development,245760,4085,0.016621907552083332,0.9887392900856793,0.011260709914320686,0.014986547688192051,0.7916503332026656,0.007148541510105133,1.4514695405960083
qk_sum_mean:all,final_benchmark,245760,3501,0.01424560546875,0.982290774064553,0.017709225935447014,0.022636220887251406,0.6667312911981388,0.01066815946251154,1.498355746269226
qk_sum_mean:all,heldout,245760,3775,0.015360514322916666,0.9984105960264901,0.0015894039735099338,0.0034635116641981694,0.7130155126749905,0.000935214338824153,1.0928820371627808
qk_sum_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qk_sum_mean:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010698814003262669,0.022014474496245384
qk_sum_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_sum_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qk_product_mean:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_mean:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_mean:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_mean:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qk_product_mean:protect_masked_new,development,245760,1909,0.007767740885416667,0.9931901519119958,0.006809848088004191,0.011616539594483867,0.3716189729517836,0.0001397566229570657,0.022100349888205528
qk_product_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_product_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002474101260304451,1.534963846206665
qkv_sum_b0_mean:all,development,245760,4085,0.016621907552083332,0.9887392900856793,0.011260709914320686,0.014986547688192051,0.7916503332026656,0.007148541510105133,1.4514695405960083
qkv_sum_b0_mean:all,final_benchmark,245760,3501,0.01424560546875,0.982290774064553,0.017709225935447014,0.022636220887251406,0.6667312911981388,0.01066815946251154,1.498355746269226
qkv_sum_b0_mean:all,heldout,245760,3775,0.015360514322916666,0.9984105960264901,0.0015894039735099338,0.0034635116641981694,0.7130155126749905,0.000935214338824153,1.0928820371627808
qkv_sum_b0_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0_mean:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010698814003262669,0.022014474496245384
qkv_sum_b0_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_max_b0_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002470259089022875,1.534963846206665
qkv_max_b0_mean:all,development,245760,4088,0.016634114583333335,0.988013698630137,0.011986301369863013,0.01581014391838798,0.7916503332026656,0.007397360634058714,1.4514695405960083
qkv_max_b0_mean:all,final_benchmark,245760,3506,0.014265950520833333,0.9808899030233885,0.019110096976611524,0.024196354204771633,0.6667312911981388,0.010686947032809258,1.498355746269226
qkv_max_b0_mean:all,heldout,245760,3695,0.015034993489583334,0.9983761840324763,0.0016238159675236806,0.0035384011096471772,0.697881195611048,0.0004473838780540973,1.0015822649002075
qkv_max_b0_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.718677882920019e-05,0.02069908007979393
qkv_max_b0_mean:protect_masked_new,development,245760,1898,0.007722981770833333,0.9989462592202318,0.001053740779768177,0.003834066231501011,0.3716189729517836,2.060565930150915e-05,0.02060013636946678
qkv_max_b0_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.1_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002474101260304451,1.534963846206665
qkv_sum_b0.1_mean:all,development,245760,4085,0.016621907552083332,0.9887392900856793,0.011260709914320686,0.014986547688192051,0.7916503332026656,0.007148541510105133,1.4514695405960083
qkv_sum_b0.1_mean:all,final_benchmark,245760,3501,0.01424560546875,0.982290774064553,0.017709225935447014,0.022636220887251406,0.6667312911981388,0.01066815946251154,1.498355746269226
qkv_sum_b0.1_mean:all,heldout,245760,3775,0.015360514322916666,0.9984105960264901,0.0015894039735099338,0.0034635116641981694,0.7130155126749905,0.000935214338824153,1.0928820371627808
qkv_sum_b0.1_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0.1_mean:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010698814003262669,0.022014474496245384
qkv_sum_b0.1_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.1_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_max_b0.1_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002470259089022875,1.534963846206665
qkv_max_b0.1_mean:all,development,245760,4088,0.016634114583333335,0.988013698630137,0.011986301369863013,0.01581014391838798,0.7916503332026656,0.007397360634058714,1.4514695405960083
qkv_max_b0.1_mean:all,final_benchmark,245760,3506,0.014265950520833333,0.9808899030233885,0.019110096976611524,0.024196354204771633,0.6667312911981388,0.010686947032809258,1.498355746269226
qkv_max_b0.1_mean:all,heldout,245760,3695,0.015034993489583334,0.9983761840324763,0.0016238159675236806,0.0035384011096471772,0.697881195611048,0.0004473838780540973,1.0015822649002075
qkv_max_b0.1_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.718677882920019e-05,0.02069908007979393
qkv_max_b0.1_mean:protect_masked_new,development,245760,1898,0.007722981770833333,0.9989462592202318,0.001053740779768177,0.003834066231501011,0.3716189729517836,2.060565930150915e-05,0.02060013636946678
qkv_max_b0.1_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.1_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.25_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002463964279741049,1.534963846206665
qkv_sum_b0.25_mean:all,development,245760,4100,0.016682942708333332,0.9851219512195122,0.014878048780487804,0.01906388497795878,0.7916503332026656,0.007182395551353693,1.4514695405960083
qkv_sum_b0.25_mean:all,final_benchmark,245760,3500,0.014241536458333334,0.9825714285714285,0.01742857142857143,0.022322823963049566,0.6667312911981388,0.010666358284652233,1.498355746269226
qkv_sum_b0.25_mean:all,heldout,245760,3865,0.015726725260416668,0.9961190168175937,0.0038809831824062097,0.006393794118257298,0.7283390087022323,0.00256326119415462,3.992147922515869
qkv_sum_b0.25_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0.25_mean:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010698814003262669,0.022014474496245384
qkv_sum_b0.25_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.25_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_max_b0.25_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.002470259089022875,1.534963846206665
qkv_max_b0.25_mean:all,development,245760,4088,0.016634114583333335,0.988013698630137,0.011986301369863013,0.01581014391838798,0.7916503332026656,0.007397360634058714,1.4514695405960083
qkv_max_b0.25_mean:all,final_benchmark,245760,3506,0.014265950520833333,0.9808899030233885,0.019110096976611524,0.024196354204771633,0.6667312911981388,0.010686947032809258,1.498355746269226
qkv_max_b0.25_mean:all,heldout,245760,3695,0.015034993489583334,0.9983761840324763,0.0016238159675236806,0.0035384011096471772,0.697881195611048,0.0004473838780540973,1.0015822649002075
qkv_max_b0.25_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.718677882920019e-05,0.02069908007979393
qkv_max_b0.25_mean:protect_masked_new,development,245760,1898,0.007722981770833333,0.9989462592202318,0.001053740779768177,0.003834066231501011,0.3716189729517836,2.060565930150915e-05,0.02060013636946678
qkv_max_b0.25_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.25_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.5_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.0024616641458123922,1.534963846206665
qkv_sum_b0.5_mean:all,development,245760,4091,0.016646321614583334,0.9872891713517478,0.012710828648252261,0.01662942543173362,0.7916503332026656,0.007155825849622488,1.4514695405960083
qkv_sum_b0.5_mean:all,final_benchmark,245760,3500,0.014241536458333334,0.9825714285714285,0.01742857142857143,0.022322823963049566,0.6667312911981388,0.010666358284652233,1.498355746269226
qkv_sum_b0.5_mean:all,heldout,245760,3864,0.01572265625,0.9963768115942029,0.0036231884057971015,0.006072828785079267,0.7283390087022323,0.0025593233294785023,3.992147922515869
qkv_sum_b0.5_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0.5_mean:protect_masked_new,development,245760,1907,0.007759602864583334,0.994231777661248,0.0057682223387519665,0.01029966051604867,0.3716189729517836,0.00011646381608443335,0.022014474496245384
qkv_sum_b0.5_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.5_mean:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_max_b0.5_mean:all,calibration,245760,3494,0.014217122395833334,0.9925586720091586,0.007441327990841442,0.010881265546792987,0.6765509168942645,0.002541046589612961,1.534963846206665
qkv_max_b0.5_mean:all,development,245760,4114,0.016739908854166666,0.9817695673310647,0.018230432668935342,0.022790679899094012,0.7916503332026656,0.00850466825067997,1.4514695405960083
qkv_max_b0.5_mean:all,final_benchmark,245760,3509,0.014278157552083334,0.9803362781419208,0.019663721858079224,0.02481027885954724,0.6669251647925553,0.012089524418115616,1.498355746269226
qkv_max_b0.5_mean:all,heldout,245760,3880,0.015787760416666668,0.9922680412371134,0.007731958762886598,0.0110162680599598,0.7283390087022323,0.004374398849904537,3.992147922515869
qkv_max_b0.5_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.6862431190675125e-05,0.020177528262138367
qkv_max_b0.5_mean:protect_masked_new,development,245760,1904,0.0077473958333333336,0.9957983193277311,0.004201680672268907,0.008269368990192337,0.3716189729517836,7.887659012340009e-05,0.01960432529449463
qkv_max_b0.5_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.5_mean:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,2.3089489332051016e-05,0.019582657143473625
qkv_sum_b1_mean:all,calibration,245760,3486,0.0141845703125,0.9948364888123924,0.0051635111876075735,0.0081476926030447,0.6765509168942645,0.0024616641458123922,1.534963846206665
qkv_sum_b1_mean:all,development,245760,4276,0.017399088541666666,0.9693638914873713,0.030636108512628626,0.03623746435435702,0.8124264994119953,0.021879250183701515,1.693751573562622
qkv_sum_b1_mean:all,final_benchmark,245760,3501,0.01424560546875,0.982290774064553,0.017709225935447014,0.022636220887251406,0.6667312911981388,0.01066700741648674,1.498355746269226
qkv_sum_b1_mean:all,heldout,245760,3977,0.016182454427083333,0.9959768669851647,0.004023133014835303,0.006525532407873552,0.7493378736284525,0.003520676400512457,3.992147922515869
qkv_sum_b1_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b1_mean:protect_masked_new,development,245760,1908,0.007763671875,0.9937106918238994,0.006289308176100629,0.01096122512316083,0.3716189729517836,0.0001187991292681545,0.020755857229232788
qkv_sum_b1_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b1_mean:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9018700186279602e-05,0.015890996903181076
qkv_max_b1_mean:all,calibration,245760,3496,0.014225260416666666,0.9945652173913043,0.005434782608695652,0.00847312259879389,0.6783066718689036,0.0025309354532510042,1.534963846206665
qkv_max_b1_mean:all,development,245760,4107,0.01671142578125,0.985390796201607,0.014609203798392988,0.018758481875687256,0.793218345746766,0.00847874116152525,1.4514695405960083
qkv_max_b1_mean:all,final_benchmark,245760,3510,0.0142822265625,0.98005698005698,0.019943019943019943,0.0251200455657672,0.6669251647925553,0.01208976749330759,1.498355746269226
qkv_max_b1_mean:all,heldout,245760,3878,0.015779622395833335,0.9940691077875193,0.00593089221248066,0.008884255697006875,0.7292849035187288,0.004358603153377771,3.992147922515869
qkv_max_b1_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
qkv_max_b1_mean:protect_masked_new,development,245760,1902,0.0077392578125,0.9968454258675079,0.0031545741324921135,0.006865507898669773,0.3716189729517836,4.7213685320457444e-05,0.015476739034056664
qkv_max_b1_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b1_mean:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9018700186279602e-05,0.015890996903181076
qkv_sum_b2_mean:all,calibration,245760,3516,0.014306640625,0.9948805460750854,0.005119453924914676,0.008078299743810814,0.6824034334763949,0.002836687723174691,1.765567660331726
qkv_sum_b2_mean:all,development,245760,4289,0.017451985677083334,0.9687572860806715,0.031242713919328514,0.036883302506091176,0.8143865150921208,0.021842146292328835,1.693751573562622
qkv_sum_b2_mean:all,final_benchmark,245760,3499,0.014237467447916667,0.9834238353815375,0.016576164618462418,0.0213675770981722,0.6671190383869717,0.009866658598184586,1.498355746269226
qkv_sum_b2_mean:all,heldout,245760,4023,0.01636962890625,0.99602286850609,0.003977131493910017,0.00645103257482238,0.7580401059402194,0.003573225112631917,3.992147922515869
qkv_sum_b2_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.057955084135756e-05,0.018317148089408875
qkv_sum_b2_mean:protect_masked_new,development,245760,1900,0.007731119791666667,0.9978947368421053,0.002105263157894737,0.005400780605306859,0.3716189729517836,3.5188197216484696e-05,0.018538855016231537
qkv_sum_b2_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b2_mean:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9018700186279602e-05,0.015890996903181076
qkv_max_b2_mean:all,calibration,245760,3531,0.01436767578125,0.9949022939677146,0.005097706032285472,0.008044044691238188,0.6853296917674601,0.0028621035162359476,1.765567660331726
qkv_max_b2_mean:all,development,245760,4297,0.017484537760416665,0.9697463346520828,0.030253665347917152,0.035809453748990853,0.8167385339082712,0.021813174709677696,1.693751573562622
qkv_max_b2_mean:all,final_benchmark,245760,3509,0.014278157552083334,0.9829011114277572,0.017098888572242805,0.02194640673879127,0.6686700271423032,0.009863980114459991,1.498355746269226
qkv_max_b2_mean:all,heldout,245760,4007,0.016304524739583333,0.9952582979785376,0.004741702021462441,0.0073943289891287315,0.7544457056375331,0.0034569420386105776,3.992147922515869
qkv_max_b2_mean:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
qkv_max_b2_mean:protect_masked_new,development,245760,1902,0.0077392578125,0.9968454258675079,0.0031545741324921135,0.006865507898669773,0.3716189729517836,4.7213685320457444e-05,0.015476739034056664
qkv_max_b2_mean:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b2_mean:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9018700186279602e-05,0.015890996903181076
q_only_max:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_max:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_max:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_max:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_max:protect_masked_new,calibration,245760,1655,0.006734212239583333,0.9691842900302114,0.03081570996978852,0.04028928856017278,0.3129145532579009,0.0007743836613371968,0.03461696580052376
q_only_max:protect_masked_new,development,245760,1990,0.008097330729166666,0.9527638190954774,0.04723618090452261,0.05746105586165328,0.3716189729517836,0.0013018574099987745,0.054850805550813675
q_only_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
q_only_max:protect_masked_new,heldout,245760,1689,0.00687255859375,0.9733570159857904,0.02664298401420959,0.035463255555316285,0.31101021566401815,0.0007337950519286096,0.03352545574307442
kv_only_max_max:all,calibration,245760,4020,0.016357421875,0.9435323383084577,0.05646766169154229,0.06403556105392445,0.739953179867343,0.03881668671965599,2.4502155780792236
kv_only_max_max:all,development,245760,4504,0.018326822916666666,0.9229573712255773,0.07704262877442274,0.08519571177879945,0.8147785182281458,0.05024566873908043,2.299692392349243
kv_only_max_max:all,final_benchmark,245760,3986,0.016219075520833334,0.9322629202207727,0.0677370797792273,0.07596181786907212,0.7204342768514929,0.04301595687866211,2.3997297286987305
kv_only_max_max:all,heldout,245760,4323,0.01759033203125,0.9301411057136248,0.0698588942863752,0.0778457282749459,0.7606886114264094,0.04715424031019211,5.023910045623779
kv_only_max_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749862662516534e-05,0.01597253605723381
kv_only_max_max:protect_masked_new,development,245760,1900,0.007731119791666667,0.9978947368421053,0.002105263157894737,0.005400780605306859,0.3716189729517836,3.324552017147653e-05,0.017992105334997177
kv_only_max_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_max_max:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
kv_only_sum_max:all,calibration,245760,4010,0.016316731770833332,0.9433915211970075,0.056608478802992516,0.0641945658018221,0.7380023410066329,0.038892265409231186,2.4502155780792236
kv_only_sum_max:all,development,245760,4495,0.018290201822916668,0.9232480533926585,0.07675194660734148,0.08490034327140714,0.813406507252058,0.0503275990486145,2.299692392349243
kv_only_sum_max:all,final_benchmark,245760,3980,0.016194661458333332,0.9326633165829146,0.06733668341708543,0.07554695385891677,0.7196587824738271,0.0430658794939518,2.3997297286987305
kv_only_sum_max:all,heldout,245760,4303,0.017508951822916667,0.9314431791773181,0.06855682082268184,0.07649841055648637,0.7582292849035187,0.047328487038612366,5.023910045623779
kv_only_sum_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
kv_only_sum_max:protect_masked_new,development,245760,1901,0.007735188802083333,0.997369805365597,0.0026301946344029457,0.006142493308764674,0.3716189729517836,4.07675324822776e-05,0.017992105334997177
kv_only_sum_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_sum_max:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9958764823968522e-05,0.016961131244897842
qk_max_max:all,calibration,245760,3435,0.01397705078125,0.9909752547307132,0.009024745269286753,0.012781190740889936,0.6640655481857198,0.00018757584621198475,0.08731726557016373
qk_max_max:all,development,245760,3936,0.016015625,0.9806910569105691,0.019308943089430895,0.024100004847022162,0.7565660525284202,0.0005180848529562354,0.05378909409046173
qk_max_max:all,final_benchmark,245760,3609,0.01468505859375,0.9177057356608479,0.08229426433915212,0.0917104774588769,0.6421093447072509,0.005246136337518692,0.18950016796588898
qk_max_max:all,heldout,245760,3714,0.0151123046875,0.9736133548734518,0.026386645126548196,0.032051338240795646,0.6840711312902006,0.0006595149170607328,0.040781691670417786
qk_max_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.49110300198663e-05,0.023081477731466293
qk_max_max:protect_masked_new,development,245760,1955,0.007954915364583334,0.9698209718670077,0.03017902813299233,0.038732327582749866,0.3716189729517836,0.0007734084501862526,0.03746844083070755
qk_max_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_max_max:protect_masked_new,heldout,245760,1698,0.0069091796875,0.9681978798586572,0.03180212014134275,0.041262458387652565,0.31101021566401815,0.0008578072884120047,0.03633774071931839
qk_sum_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,7.574439950985834e-05,0.08731726557016373
qk_sum_max:all,development,245760,3922,0.015958658854166665,0.98419173890872,0.01580826109127996,0.02021249308333845,0.7565660525284202,0.0003617001639213413,0.05378909409046173
qk_sum_max:all,final_benchmark,245760,3545,0.014424641927083334,0.9348377997179126,0.06516220028208744,0.07376679881339897,0.6424970918960837,0.004191933199763298,0.18950016796588898
qk_sum_max:all,heldout,245760,3667,0.014921061197916667,0.9860921734387783,0.013907826561221708,0.018238892317806423,0.6840711312902006,0.0002987681364174932,0.032567959278821945
qk_sum_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.831638554809615e-05,0.025126680731773376
qk_sum_max:protect_masked_new,development,245760,1970,0.008015950520833334,0.9624365482233502,0.03756345177664975,0.04689962695267102,0.3716189729517836,0.0009852247312664986,0.03767460957169533
qk_sum_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_sum_max:protect_masked_new,heldout,245760,1713,0.00697021484375,0.9597197898423818,0.040280210157618214,0.05066593925175312,0.31101021566401815,0.0009866536129266024,0.03633774071931839
qk_product_max:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_max:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_max:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_max:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
