representation,sources,layers,physical_tiles,pre_qk_sparsity,qk_tile_mmas_avoided,qk_flops_avoided,estimated_k_tile_hbm_bytes_avoided,downstream_blasst_sparsity,metadata_bytes_per_target_tile,metadata_bytes_loaded,previous_step_cache_bytes,predictor_operations_per_tile,hbm_break_even_pre_qk_sparsity,net_k_metadata_bytes_saved,net_k_traffic_saving_fraction,caveat
bit_mask,1,32,2097152,0.05,104857.6,219902325555.2,1717986918.4,0.25985924402872723,0.125,262144.0,262144.0,1,7.62939453125e-06,1717724774.4,0.04999237060546875,analytical lower-bound traffic model; not a kernel speedup claim
log_score_q4,1,32,2097152,0.05,104857.6,219902325555.2,1717986918.4,0.25985924402872723,0.5,1048576.0,1048576.0,2,3.0517578125e-05,1716938342.4,0.049969482421875,analytical lower-bound traffic model; not a kernel speedup claim
log_score_q8,1,32,2097152,0.05,104857.6,219902325555.2,1717986918.4,0.25985924402872723,1.0,2097152.0,2097152.0,2,6.103515625e-05,1715889766.4,0.04993896484375,analytical lower-bound traffic model; not a kernel speedup claim
score_fp16,1,32,2097152,0.05,104857.6,219902325555.2,1717986918.4,0.25985924402872723,2.0,4194304.0,4194304.0,2,0.0001220703125,1713792614.4,0.0498779296875,analytical lower-bound traffic model; not a kernel speedup claim
