dimension,value,error_threshold,records,oracle_reuse_fraction,median_tile_error,p99_tile_error
layer,4,0.01,30720,0.8384114583333333,0.0025935343001037836,0.078827865421772
layer,5,1e-05,30720,0.09586588541666667,0.0016786708729341626,2.9100630283355713
layer,5,0.0001,30720,0.13072916666666667,0.0016786708729341626,2.9100630283355713
layer,5,0.0005,30720,0.2659505208333333,0.0016786708729341626,2.9100630283355713
layer,5,0.001,30720,0.38701171875,0.0016786708729341626,2.9100630283355713
layer,5,0.005,30720,0.7024739583333334,0.0016786708729341626,2.9100630283355713
layer,5,0.01,30720,0.8001627604166667,0.0016786708729341626,2.9100630283355713
layer,6,1e-05,30720,0.0,0.0028792680241167545,0.31566500663757324
layer,6,0.0001,30720,0.00022786458333333334,0.0028792680241167545,0.31566500663757324
layer,6,0.0005,30720,0.06354166666666666,0.0028792680241167545,0.31566500663757324
layer,6,0.001,30720,0.19583333333333333,0.0028792680241167545,0.31566500663757324
layer,6,0.005,30720,0.624609375,0.0028792680241167545,0.31566500663757324
layer,6,0.01,30720,0.7490885416666667,0.0028792680241167545,0.31566500663757324
layer,7,1e-05,30720,0.05419921875,0.0033811612520366907,3.160355567932129
layer,7,0.0001,30720,0.11363932291666666,0.0033811612520366907,3.160355567932129
layer,7,0.0005,30720,0.25078125,0.0033811612520366907,3.160355567932129
layer,7,0.001,30720,0.33154296875,0.0033811612520366907,3.160355567932129
layer,7,0.005,30720,0.5537760416666667,0.0033811612520366907,3.160355567932129
layer,7,0.01,30720,0.6552734375,0.0033811612520366907,3.160355567932129
layer,8,1e-05,30720,0.017838541666666666,0.003980668261647224,1.370692253112793
layer,8,0.0001,30720,0.11402994791666667,0.003980668261647224,1.370692253112793
layer,8,0.0005,30720,0.23636067708333333,0.003980668261647224,1.370692253112793
layer,8,0.001,30720,0.31744791666666666,0.003980668261647224,1.370692253112793
layer,8,0.005,30720,0.5321614583333333,0.003980668261647224,1.370692253112793
layer,8,0.01,30720,0.6362955729166667,0.003980668261647224,1.370692253112793
layer,9,1e-05,30720,0.0,0.007846140302717686,0.49156421422958374
layer,9,0.0001,30720,0.000390625,0.007846140302717686,0.49156421422958374
layer,9,0.0005,30720,0.022591145833333333,0.007846140302717686,0.49156421422958374
layer,9,0.001,30720,0.08447265625,0.007846140302717686,0.49156421422958374
layer,9,0.005,30720,0.4010416666666667,0.007846140302717686,0.49156421422958374
layer,9,0.01,30720,0.5506510416666667,0.007846140302717686,0.49156421422958374
layer,10,1e-05,30720,0.0,0.014910458587110043,1.0426205396652222
layer,10,0.0001,30720,9.765625e-05,0.014910458587110043,1.0426205396652222
layer,10,0.0005,30720,0.015234375,0.014910458587110043,1.0426205396652222
layer,10,0.001,30720,0.04749348958333333,0.014910458587110043,1.0426205396652222
layer,10,0.005,30720,0.2565104166666667,0.014910458587110043,1.0426205396652222
layer,10,0.01,30720,0.40647786458333335,0.014910458587110043,1.0426205396652222
layer,11,1e-05,30720,0.0,0.01617388054728508,0.7414685487747192
layer,11,0.0001,30720,0.0001953125,0.01617388054728508,0.7414685487747192
layer,11,0.0005,30720,0.00712890625,0.01617388054728508,0.7414685487747192
layer,11,0.001,30720,0.022688802083333334,0.01617388054728508,0.7414685487747192
layer,11,0.005,30720,0.2259765625,0.01617388054728508,0.7414685487747192
layer,11,0.01,30720,0.3868489583333333,0.01617388054728508,0.7414685487747192
layer,12,1e-05,30720,0.0,0.014957202598452568,0.6577448844909668
layer,12,0.0001,30720,0.002376302083333333,0.014957202598452568,0.6577448844909668
layer,12,0.0005,30720,0.020572916666666666,0.014957202598452568,0.6577448844909668
layer,12,0.001,30720,0.048567708333333334,0.014957202598452568,0.6577448844909668
layer,12,0.005,30720,0.26279296875,0.014957202598452568,0.6577448844909668
layer,12,0.01,30720,0.4115234375,0.014957202598452568,0.6577448844909668
layer,13,1e-05,30720,0.0,0.02541215531527996,1.9751008749008179
layer,13,0.0001,30720,0.0017903645833333333,0.02541215531527996,1.9751008749008179
layer,13,0.0005,30720,0.01943359375,0.02541215531527996,1.9751008749008179
layer,13,0.001,30720,0.04599609375,0.02541215531527996,1.9751008749008179
layer,13,0.005,30720,0.20442708333333334,0.02541215531527996,1.9751008749008179
layer,13,0.01,30720,0.32685546875,0.02541215531527996,1.9751008749008179
layer,14,1e-05,30720,0.0,0.02826998196542263,0.9578126668930054
layer,14,0.0001,30720,0.0,0.02826998196542263,0.9578126668930054
layer,14,0.0005,30720,0.00234375,0.02826998196542263,0.9578126668930054
layer,14,0.001,30720,0.010123697916666667,0.02826998196542263,0.9578126668930054
layer,14,0.005,30720,0.12841796875,0.02826998196542263,0.9578126668930054
layer,14,0.01,30720,0.25380859375,0.02826998196542263,0.9578126668930054
layer,15,1e-05,30720,0.0,0.07788136601448059,1.2120023965835571
layer,15,0.0001,30720,0.0,0.07788136601448059,1.2120023965835571
layer,15,0.0005,30720,0.00048828125,0.07788136601448059,1.2120023965835571
layer,15,0.001,30720,0.00283203125,0.07788136601448059,1.2120023965835571
layer,15,0.005,30720,0.046875,0.07788136601448059,1.2120023965835571
layer,15,0.01,30720,0.10693359375,0.07788136601448059,1.2120023965835571
layer,16,1e-05,30720,0.0,0.06242595613002777,1.9392908811569214
layer,16,0.0001,30720,0.0007161458333333333,0.06242595613002777,1.9392908811569214
layer,16,0.0005,30720,0.016927083333333332,0.06242595613002777,1.9392908811569214
layer,16,0.001,30720,0.033463541666666666,0.06242595613002777,1.9392908811569214
layer,16,0.005,30720,0.09632161458333334,0.06242595613002777,1.9392908811569214
layer,16,0.01,30720,0.14996744791666666,0.06242595613002777,1.9392908811569214
layer,17,1e-05,30720,0.0,0.10069544613361359,3.1341779232025146
layer,17,0.0001,30720,0.0,0.10069544613361359,3.1341779232025146
layer,17,0.0005,30720,0.002018229166666667,0.10069544613361359,3.1341779232025146
layer,17,0.001,30720,0.010514322916666667,0.10069544613361359,3.1341779232025146
layer,17,0.005,30720,0.0689453125,0.10069544613361359,3.1341779232025146
layer,17,0.01,30720,0.11018880208333333,0.10069544613361359,3.1341779232025146
layer,18,1e-05,30720,0.0,0.06000455468893051,1.9664283990859985
layer,18,0.0001,30720,0.0,0.06000455468893051,1.9664283990859985
layer,18,0.0005,30720,0.00022786458333333334,0.06000455468893051,1.9664283990859985
layer,18,0.001,30720,0.0012044270833333334,0.06000455468893051,1.9664283990859985
layer,18,0.005,30720,0.035416666666666666,0.06000455468893051,1.9664283990859985
layer,18,0.01,30720,0.09895833333333333,0.06000455468893051,1.9664283990859985
layer,19,1e-05,30720,0.0,0.06665737181901932,1.4162054061889648
layer,19,0.0001,30720,0.0,0.06665737181901932,1.4162054061889648
layer,19,0.0005,30720,0.0,0.06665737181901932,1.4162054061889648
layer,19,0.001,30720,0.00026041666666666666,0.06665737181901932,1.4162054061889648
layer,19,0.005,30720,0.026497395833333333,0.06665737181901932,1.4162054061889648
layer,19,0.01,30720,0.08333333333333333,0.06665737181901932,1.4162054061889648
layer,20,1e-05,30720,0.0,0.07543952763080597,2.1641297340393066
layer,20,0.0001,30720,0.0,0.07543952763080597,2.1641297340393066
layer,20,0.0005,30720,3.255208333333333e-05,0.07543952763080597,2.1641297340393066
layer,20,0.001,30720,0.0013020833333333333,0.07543952763080597,2.1641297340393066
layer,20,0.005,30720,0.03522135416666667,0.07543952763080597,2.1641297340393066
layer,20,0.01,30720,0.08971354166666666,0.07543952763080597,2.1641297340393066
layer,21,1e-05,30720,0.0,0.0666690543293953,2.5914289951324463
layer,21,0.0001,30720,0.0,0.0666690543293953,2.5914289951324463
layer,21,0.0005,30720,6.510416666666667e-05,0.0666690543293953,2.5914289951324463
layer,21,0.001,30720,0.0023111979166666667,0.0666690543293953,2.5914289951324463
layer,21,0.005,30720,0.07027994791666667,0.0666690543293953,2.5914289951324463
layer,21,0.01,30720,0.1423828125,0.0666690543293953,2.5914289951324463
layer,22,1e-05,30720,0.0,0.0655393898487091,1.8573658466339111
layer,22,0.0001,30720,0.0,0.0655393898487091,1.8573658466339111
layer,22,0.0005,30720,0.0,0.0655393898487091,1.8573658466339111
layer,22,0.001,30720,0.00016276041666666666,0.0655393898487091,1.8573658466339111
layer,22,0.005,30720,0.027734375,0.0655393898487091,1.8573658466339111
layer,22,0.01,30720,0.08518880208333333,0.0655393898487091,1.8573658466339111
layer,23,1e-05,30720,0.0,0.08145362138748169,1.996635913848877
layer,23,0.0001,30720,0.0,0.08145362138748169,1.996635913848877
layer,23,0.0005,30720,0.0,0.08145362138748169,1.996635913848877
layer,23,0.001,30720,6.510416666666667e-05,0.08145362138748169,1.996635913848877
layer,23,0.005,30720,0.021940104166666665,0.08145362138748169,1.996635913848877
layer,23,0.01,30720,0.06901041666666667,0.08145362138748169,1.996635913848877
layer,24,1e-05,30720,0.0,0.04921628534793854,1.5726333856582642
layer,24,0.0001,30720,0.0,0.04921628534793854,1.5726333856582642
layer,24,0.0005,30720,0.0001953125,0.04921628534793854,1.5726333856582642
layer,24,0.001,30720,0.0012044270833333334,0.04921628534793854,1.5726333856582642
layer,24,0.005,30720,0.05016276041666667,0.04921628534793854,1.5726333856582642
layer,24,0.01,30720,0.13141276041666666,0.04921628534793854,1.5726333856582642
layer,25,1e-05,30720,0.0,0.09391064941883087,3.812626838684082
layer,25,0.0001,30720,0.0,0.09391064941883087,3.812626838684082
layer,25,0.0005,30720,0.0033854166666666668,0.09391064941883087,3.812626838684082
layer,25,0.001,30720,0.012337239583333333,0.09391064941883087,3.812626838684082
layer,25,0.005,30720,0.08170572916666667,0.09391064941883087,3.812626838684082
layer,25,0.01,30720,0.150390625,0.09391064941883087,3.812626838684082
layer,26,1e-05,30720,0.0,0.04106307029724121,2.1223196983337402
layer,26,0.0001,30720,0.0,0.04106307029724121,2.1223196983337402
layer,26,0.0005,30720,0.0021158854166666665,0.04106307029724121,2.1223196983337402
layer,26,0.001,30720,0.008333333333333333,0.04106307029724121,2.1223196983337402
layer,26,0.005,30720,0.09235026041666666,0.04106307029724121,2.1223196983337402
layer,26,0.01,30720,0.19352213541666666,0.04106307029724121,2.1223196983337402
layer,27,1e-05,30720,0.0,0.03760480880737305,2.058511972427368
layer,27,0.0001,30720,3.255208333333333e-05,0.03760480880737305,2.058511972427368
layer,27,0.0005,30720,0.004361979166666667,0.03760480880737305,2.058511972427368
layer,27,0.001,30720,0.01845703125,0.03760480880737305,2.058511972427368
layer,27,0.005,30720,0.15455729166666668,0.03760480880737305,2.058511972427368
layer,27,0.01,30720,0.2568359375,0.03760480880737305,2.058511972427368
layer,28,1e-05,30720,6.510416666666667e-05,0.01595344766974449,2.0583648681640625
layer,28,0.0001,30720,0.005891927083333333,0.01595344766974449,2.0583648681640625
layer,28,0.0005,30720,0.04202473958333333,0.01595344766974449,2.0583648681640625
layer,28,0.001,30720,0.08512369791666667,0.01595344766974449,2.0583648681640625
layer,28,0.005,30720,0.2958984375,0.01595344766974449,2.0583648681640625
layer,28,0.01,30720,0.4150390625,0.01595344766974449,2.0583648681640625
layer,29,1e-05,30720,0.0003255208333333333,0.008946863934397697,1.3448503017425537
layer,29,0.0001,30720,0.018391927083333332,0.008946863934397697,1.3448503017425537
layer,29,0.0005,30720,0.12132161458333333,0.008946863934397697,1.3448503017425537
layer,29,0.001,30720,0.19384765625,0.008946863934397697,1.3448503017425537
layer,29,0.005,30720,0.4147135416666667,0.008946863934397697,1.3448503017425537
layer,29,0.01,30720,0.5161783854166667,0.008946863934397697,1.3448503017425537
layer,30,1e-05,30720,0.0,0.01688782125711441,1.6008250713348389
layer,30,0.0001,30720,0.0034505208333333332,0.01688782125711441,1.6008250713348389
layer,30,0.0005,30720,0.040755208333333334,0.01688782125711441,1.6008250713348389
layer,30,0.001,30720,0.08317057291666667,0.01688782125711441,1.6008250713348389
layer,30,0.005,30720,0.280078125,0.01688782125711441,1.6008250713348389
layer,30,0.01,30720,0.40452473958333335,0.01688782125711441,1.6008250713348389
layer,31,1e-05,30720,0.00166015625,0.013368198648095131,0.5532580614089966
layer,31,0.0001,30720,0.007942708333333333,0.013368198648095131,0.5532580614089966
layer,31,0.0005,30720,0.035904947916666666,0.013368198648095131,0.5532580614089966
layer,31,0.001,30720,0.07447916666666667,0.013368198648095131,0.5532580614089966
layer,31,0.005,30720,0.3048177083333333,0.013368198648095131,0.5532580614089966
layer,31,0.01,30720,0.44166666666666665,0.013368198648095131,0.5532580614089966
head,0,1e-05,245760,0.022672526041666665,0.02032751962542534,1.926914095878601
head,0,0.0001,245760,0.037158203125,0.02032751962542534,1.926914095878601
head,0,0.0005,245760,0.08595784505208333,0.02032751962542534,1.926914095878601
head,0,0.001,245760,0.12975667317708334,0.02032751962542534,1.926914095878601
head,0,0.005,245760,0.2999348958333333,0.02032751962542534,1.926914095878601
head,0,0.01,245760,0.39464925130208334,0.02032751962542534,1.926914095878601
head,7,1e-05,245760,0.014436848958333333,0.01801186054944992,1.3922176361083984
head,7,0.0001,245760,0.01829833984375,0.01801186054944992,1.3922176361083984
head,7,0.0005,245760,0.048787434895833336,0.01801186054944992,1.3922176361083984
head,7,0.001,245760,0.10346272786458334,0.01801186054944992,1.3922176361083984
head,7,0.005,245760,0.29805094401041665,0.01801186054944992,1.3922176361083984
head,7,0.01,245760,0.40198160807291666,0.01801186054944992,1.3922176361083984
head,15,1e-05,245760,0.01546630859375,0.0163336843252182,1.7660104036331177
head,15,0.0001,245760,0.023087565104166666,0.0163336843252182,1.7660104036331177
head,15,0.0005,245760,0.063671875,0.0163336843252182,1.7660104036331177
head,15,0.001,245760,0.119580078125,0.0163336843252182,1.7660104036331177
head,15,0.005,245760,0.31849365234375,0.0163336843252182,1.7660104036331177
head,15,0.01,245760,0.42147216796875,0.0163336843252182,1.7660104036331177
head,31,1e-05,245760,0.02642822265625,0.018284954130649567,1.6247965097427368
head,31,0.0001,245760,0.03355712890625,0.018284954130649567,1.6247965097427368
head,31,0.0005,245760,0.06273600260416666,0.018284954130649567,1.6247965097427368
head,31,0.001,245760,0.10600992838541666,0.018284954130649567,1.6247965097427368
head,31,0.005,245760,0.2913126627604167,0.018284954130649567,1.6247965097427368
head,31,0.01,245760,0.39965413411458334,0.018284954130649567,1.6247965097427368
step,1,1e-05,65536,0.0022735595703125,0.07038010656833649,3.450507402420044
step,1,0.0001,65536,0.0033416748046875,0.07038010656833649,3.450507402420044
step,1,0.0005,65536,0.008270263671875,0.07038010656833649,3.450507402420044
step,1,0.001,65536,0.0124359130859375,0.07038010656833649,3.450507402420044
step,1,0.005,65536,0.0546112060546875,0.07038010656833649,3.450507402420044
step,1,0.01,65536,0.14007568359375,0.07038010656833649,3.450507402420044
step,2,1e-05,65536,0.016845703125,0.05529540777206421,2.694450855255127
step,2,0.0001,65536,0.017791748046875,0.05529540777206421,2.694450855255127
step,2,0.0005,65536,0.0211639404296875,0.05529540777206421,2.694450855255127
step,2,0.001,65536,0.0264739990234375,0.05529540777206421,2.694450855255127
step,2,0.005,65536,0.1432952880859375,0.05529540777206421,2.694450855255127
step,2,0.01,65536,0.23138427734375,0.05529540777206421,2.694450855255127
step,3,1e-05,65536,0.01300048828125,0.04657922685146332,2.649028778076172
step,3,0.0001,65536,0.0141754150390625,0.04657922685146332,2.649028778076172
step,3,0.0005,65536,0.0200042724609375,0.04657922685146332,2.649028778076172
step,3,0.001,65536,0.0338592529296875,0.04657922685146332,2.649028778076172
step,3,0.005,65536,0.1710205078125,0.04657922685146332,2.649028778076172
step,3,0.01,65536,0.2564849853515625,0.04657922685146332,2.649028778076172
step,4,1e-05,65536,0.009002685546875,0.042569421231746674,2.459754467010498
step,4,0.0001,65536,0.0113067626953125,0.042569421231746674,2.459754467010498
step,4,0.0005,65536,0.019989013671875,0.042569421231746674,2.459754467010498
step,4,0.001,65536,0.0389404296875,0.042569421231746674,2.459754467010498
step,4,0.005,65536,0.1768646240234375,0.042569421231746674,2.459754467010498
step,4,0.01,65536,0.270294189453125,0.042569421231746674,2.459754467010498
step,5,1e-05,65536,0.012115478515625,0.031195592135190964,1.8722803592681885
step,5,0.0001,65536,0.0161895751953125,0.031195592135190964,1.8722803592681885
step,5,0.0005,65536,0.031951904296875,0.031195592135190964,1.8722803592681885
step,5,0.001,65536,0.0601043701171875,0.031195592135190964,1.8722803592681885
step,5,0.005,65536,0.225006103515625,0.031195592135190964,1.8722803592681885
step,5,0.01,65536,0.3210906982421875,0.031195592135190964,1.8722803592681885
step,6,1e-05,65536,0.0157623291015625,0.021030034869909286,1.6556661128997803
step,6,0.0001,65536,0.0211944580078125,0.021030034869909286,1.6556661128997803
step,6,0.0005,65536,0.045928955078125,0.021030034869909286,1.6556661128997803
step,6,0.001,65536,0.0829620361328125,0.021030034869909286,1.6556661128997803
step,6,0.005,65536,0.2738494873046875,0.021030034869909286,1.6556661128997803
step,6,0.01,65536,0.377227783203125,0.021030034869909286,1.6556661128997803
step,7,1e-05,65536,0.0171051025390625,0.016649316996335983,1.5219388008117676
step,7,0.0001,65536,0.0240020751953125,0.016649316996335983,1.5219388008117676
step,7,0.0005,65536,0.05609130859375,0.016649316996335983,1.5219388008117676
step,7,0.001,65536,0.0963592529296875,0.016649316996335983,1.5219388008117676
step,7,0.005,65536,0.306976318359375,0.016649316996335983,1.5219388008117676
step,7,0.01,65536,0.41375732421875,0.016649316996335983,1.5219388008117676
step,8,1e-05,65536,0.0157623291015625,0.014103883877396584,1.2730106115341187
step,8,0.0001,65536,0.0236358642578125,0.014103883877396584,1.2730106115341187
step,8,0.0005,65536,0.0611724853515625,0.014103883877396584,1.2730106115341187
step,8,0.001,65536,0.109649658203125,0.014103883877396584,1.2730106115341187
step,8,0.005,65536,0.332672119140625,0.014103883877396584,1.2730106115341187
step,8,0.01,65536,0.4398651123046875,0.014103883877396584,1.2730106115341187
step,9,1e-05,65536,0.022979736328125,0.010340258479118347,1.1472333669662476
step,9,0.0001,65536,0.0350341796875,0.010340258479118347,1.1472333669662476
step,9,0.0005,65536,0.0888671875,0.010340258479118347,1.1472333669662476
step,9,0.001,65536,0.1490020751953125,0.010340258479118347,1.1472333669662476
step,9,0.005,65536,0.3827972412109375,0.010340258479118347,1.1472333669662476
step,9,0.01,65536,0.494232177734375,0.010340258479118347,1.1472333669662476
step,10,1e-05,65536,0.0227203369140625,0.00925326906144619,0.8682087659835815
step,10,0.0001,65536,0.036285400390625,0.00925326906144619,0.8682087659835815
step,10,0.0005,65536,0.0914459228515625,0.00925326906144619,0.8682087659835815
step,10,0.001,65536,0.1604766845703125,0.00925326906144619,0.8682087659835815
step,10,0.005,65536,0.4056396484375,0.00925326906144619,0.8682087659835815
step,10,0.01,65536,0.5130767822265625,0.00925326906144619,0.8682087659835815
step,11,1e-05,65536,0.024566650390625,0.00830550491809845,0.7687763571739197
step,11,0.0001,65536,0.038604736328125,0.00830550491809845,0.7687763571739197
step,11,0.0005,65536,0.0980987548828125,0.00830550491809845,0.7687763571739197
step,11,0.001,65536,0.173980712890625,0.00830550491809845,0.7687763571739197
step,11,0.005,65536,0.416259765625,0.00830550491809845,0.7687763571739197
step,11,0.01,65536,0.5324554443359375,0.00830550491809845,0.7687763571739197
step,12,1e-05,65536,0.02813720703125,0.0069338735193014145,0.6053968071937561
step,12,0.0001,65536,0.0433197021484375,0.0069338735193014145,0.6053968071937561
step,12,0.0005,65536,0.109466552734375,0.0069338735193014145,0.6053968071937561
step,12,0.001,65536,0.19586181640625,0.0069338735193014145,0.6053968071937561
step,12,0.005,65536,0.446624755859375,0.0069338735193014145,0.6053968071937561
step,12,0.01,65536,0.563568115234375,0.0069338735193014145,0.6053968071937561
step,13,1e-05,65536,0.0286102294921875,0.010173477232456207,0.9727500677108765
step,13,0.0001,65536,0.0412750244140625,0.010173477232456207,0.9727500677108765
step,13,0.0005,65536,0.10498046875,0.010173477232456207,0.9727500677108765
step,13,0.001,65536,0.1865386962890625,0.010173477232456207,0.9727500677108765
step,13,0.005,65536,0.3889312744140625,0.010173477232456207,0.9727500677108765
step,13,0.01,65536,0.497467041015625,0.010173477232456207,0.9727500677108765
step,14,1e-05,65536,0.0330352783203125,0.009680262766778469,0.825137734413147
step,14,0.0001,65536,0.0472412109375,0.009680262766778469,0.825137734413147
step,14,0.0005,65536,0.1214141845703125,0.009680262766778469,0.825137734413147
step,14,0.001,65536,0.2064971923828125,0.009680262766778469,0.825137734413147
step,14,0.005,65536,0.4003448486328125,0.009680262766778469,0.825137734413147
step,14,0.01,65536,0.5052032470703125,0.009680262766778469,0.825137734413147
step,15,1e-05,65536,0.0343475341796875,0.009340142831206322,0.8650354146957397
step,15,0.0001,65536,0.0469818115234375,0.009340142831206322,0.8650354146957397
step,15,0.0005,65536,0.1004791259765625,0.009340142831206322,0.8650354146957397
step,15,0.001,65536,0.1873931884765625,0.009340142831206322,0.8650354146957397
step,15,0.005,65536,0.404327392578125,0.009340142831206322,0.8650354146957397
step,15,0.01,65536,0.510406494140625,0.009340142831206322,0.8650354146957397
distance_bucket,0,1e-05,107520,0.019521949404761905,0.01452797744423151,1.3238164186477661
distance_bucket,0,0.0001,107520,0.02783668154761905,0.01452797744423151,1.3238164186477661
distance_bucket,0,0.0005,107520,0.0706938244047619,0.01452797744423151,1.3238164186477661
distance_bucket,0,0.001,107520,0.12919456845238095,0.01452797744423151,1.3238164186477661
distance_bucket,0,0.005,107520,0.3292317708333333,0.01452797744423151,1.3238164186477661
distance_bucket,0,0.01,107520,0.4361049107142857,0.01452797744423151,1.3238164186477661
distance_bucket,1,1e-05,122880,0.019807942708333335,0.016514291986823082,1.678731918334961
distance_bucket,1,0.0001,122880,0.029313151041666666,0.016514291986823082,1.678731918334961
distance_bucket,1,0.0005,122880,0.07111002604166666,0.016514291986823082,1.678731918334961
