request_id,layer,step,remaining_mask_ratio,tau,pack_m,grouping,candidate_tiles,retained_tiles,all_tiles,exception_rows,grouping_keys,complete_packs,partial_packs,total_packs,full_pack_rows,partial_pack_rows,padded_rows,weighted_utilization,complete_pack_row_fraction,partial_pack_row_fraction,original_v_loads,packed_v_loads,v_load_reduction,v_load_factor,v_bytes_before,v_bytes_after,average_rows_per_original_v_load,average_rows_per_packed_v_load,extra_qk_flops,baseline_qk_flops,candidate_main_pv_flops,packed_pv_flops,pv_flops_avoided,extra_qk_fraction_of_baseline,extra_qk_fraction_of_pv_avoided,q_read_bytes,tile_record_bytes,expanded_descriptor_bytes,count_offset_bytes,pack_descriptor_bytes,total_metadata_bytes,zero_tile_fraction,candidate_fraction_of_retained
context-0-regime-0,1,1,0.89,8,128,kv-head,502,63684,65536,2104,194,0,194,194,0,2104,22728,0.08472938144329897,0.0,1.0,502,194,0.6135458167330677,2.5876288659793816,8224768,3178496,4.191235059760956,10.845360824742269,34471936,137438953472,1052770304,406847488,645922816,0.00025081634521484375,0.053368506493506496,538624,20080,67328,1552,6208,95168,0.02825927734375,0.007882670686514666
context-0-regime-0,1,1,0.89,16,64,q-head,1438,63684,65536,14228,334,110,330,440,7040,7188,13932,0.5052556818181818,0.4947989879111611,0.5052010120888389,1438,440,0.694019471488178,3.268181818181818,23560192,7208960,9.894297635605007,32.336363636363636,233111552,137438953472,3015704576,461373440,2554331136,0.0016961097717285156,0.09126128899835796,3642368,57520,455296,2672,14080,529568,0.02825927734375,0.02258023993467747
context-0-regime-0,1,1,0.89,16,128,q-head,1438,63684,65536,14228,334,21,333,354,2688,11540,31084,0.3140007062146893,0.18892324992971604,0.8110767500702839,1438,354,0.7538247566063978,4.062146892655368,23560192,5799936,9.894297635605007,40.19209039548023,233111552,137438953472,3015704576,742391808,2273312768,0.0016961097717285156,0.10254266605166051,3642368,57520,455296,2672,11328,526816,0.02825927734375,0.02258023993467747
context-0-regime-0,1,1,0.89,16,64,kv-head,1438,63684,65536,14228,334,110,330,440,7040,7188,13932,0.5052556818181818,0.4947989879111611,0.5052010120888389,1438,440,0.694019471488178,3.268181818181818,23560192,7208960,9.894297635605007,32.336363636363636,233111552,137438953472,3015704576,461373440,2554331136,0.0016961097717285156,0.09126128899835796,3642368,57520,455296,2672,14080,529568,0.02825927734375,0.02258023993467747
context-0-regime-0,1,1,0.89,16,128,kv-head,1438,63684,65536,14228,334,21,333,354,2688,11540,31084,0.3140007062146893,0.18892324992971604,0.8110767500702839,1438,354,0.7538247566063978,4.062146892655368,23560192,5799936,9.894297635605007,40.19209039548023,233111552,137438953472,3015704576,742391808,2273312768,0.0016961097717285156,0.10254266605166051,3642368,57520,455296,2672,11328,526816,0.02825927734375,0.02258023993467747
context-0-regime-0,1,1,0.89,32,64,q-head,2835,63684,65536,48376,467,564,459,1023,36096,12280,17096,0.738880742913001,0.7461551182404498,0.25384488175955017,2835,1023,0.6391534391534391,2.771260997067449,46448640,16760832,17.06384479717813,47.28836754643206,792592384,137438953472,5945425920,1072693248,4872732672,0.005766868591308594,0.1626587045405638,12384256,113400,1548032,3736,32736,1697904,0.02825927734375,0.044516676088185415
context-0-regime-0,1,1,0.89,32,128,q-head,2835,63684,65536,48376,467,219,465,684,28032,20344,39176,0.5525402046783626,0.5794608896973706,0.4205391103026294,2835,684,0.7587301587301587,4.144736842105263,46448640,11206656,17.06384479717813,70.72514619883042,792592384,137438953472,5945425920,1434451968,4510973952,0.005766868591308594,0.17570316132031613,12384256,113400,1548032,3736,21888,1687056,0.02825927734375,0.044516676088185415
context-0-regime-0,1,1,0.89,32,64,kv-head,2835,63684,65536,48376,467,564,459,1023,36096,12280,17096,0.738880742913001,0.7461551182404498,0.25384488175955017,2835,1023,0.6391534391534391,2.771260997067449,46448640,16760832,17.06384479717813,47.28836754643206,792592384,137438953472,5945425920,1072693248,4872732672,0.005766868591308594,0.1626587045405638,12384256,113400,1548032,3736,32736,1697904,0.02825927734375,0.044516676088185415
context-0-regime-0,1,1,0.89,32,128,kv-head,2835,63684,65536,48376,467,219,465,684,28032,20344,39176,0.5525402046783626,0.5794608896973706,0.4205391103026294,2835,684,0.7587301587301587,4.144736842105263,46448640,11206656,17.06384479717813,70.72514619883042,792592384,137438953472,5945425920,1434451968,4510973952,0.005766868591308594,0.17570316132031613,12384256,113400,1548032,3736,21888,1687056,0.02825927734375,0.044516676088185415
context-0-regime-1,1,0,0.5,1,64,q-head,1063,57230,65536,1063,418,0,418,418,0,1063,25689,0.03973534688995215,0.0,1.0,1063,418,0.6067732831608654,2.5430622009569377,17416192,6848512,1.0,2.5430622009569377,17416192,137438953472,2229272576,438304768,1790967808,0.00012671947479248047,0.009724458430913348,272128,42520,34016,3344,13376,93256,0.126739501953125,0.018574174384064304
context-0-regime-1,1,0,0.5,1,128,q-head,1063,57230,65536,1063,418,0,418,418,0,1063,52441,0.019867673444976076,0.0,1.0,1063,418,0.6067732831608654,2.5430622009569377,17416192,6848512,1.0,2.5430622009569377,17416192,137438953472,2229272576,876609536,1352663040,0.00012671947479248047,0.01287548449612403,272128,42520,34016,3344,13376,93256,0.126739501953125,0.018574174384064304
context-0-regime-1,1,0,0.5,1,64,kv-head,1063,57230,65536,1063,418,0,418,418,0,1063,25689,0.03973534688995215,0.0,1.0,1063,418,0.6067732831608654,2.5430622009569377,17416192,6848512,1.0,2.5430622009569377,17416192,137438953472,2229272576,438304768,1790967808,0.00012671947479248047,0.009724458430913348,272128,42520,34016,3344,13376,93256,0.126739501953125,0.018574174384064304
context-0-regime-1,1,0,0.5,1,128,kv-head,1063,57230,65536,1063,418,0,418,418,0,1063,52441,0.019867673444976076,0.0,1.0,1063,418,0.6067732831608654,2.5430622009569377,17416192,6848512,1.0,2.5430622009569377,17416192,137438953472,2229272576,876609536,1352663040,0.00012671947479248047,0.01287548449612403,272128,42520,34016,3344,13376,93256,0.126739501953125,0.018574174384064304
context-0-regime-1,1,0,0.5,2,64,q-head,1678,57230,65536,2293,514,0,514,514,0,2293,30603,0.0697045233463035,0.0,1.0,1678,514,0.6936829558998808,3.264591439688716,27492352,8421376,1.366507747318236,4.461089494163424,37568512,137438953472,3519021056,538968064,2980052992,0.0002733469009399414,0.012606659042927517,587008,67120,73376,4112,16448,161056,0.126739501953125,0.02932028656299144
context-0-regime-1,1,0,0.5,2,128,q-head,1678,57230,65536,2293,514,0,514,514,0,2293,63499,0.03485226167315175,0.0,1.0,1678,514,0.6936829558998808,3.264591439688716,27492352,8421376,1.366507747318236,4.461089494163424,37568512,137438953472,3519021056,1077936128,2441084928,0.0002733469009399414,0.015390088058419245,587008,67120,73376,4112,16448,161056,0.126739501953125,0.02932028656299144
context-0-regime-1,1,0,0.5,2,64,kv-head,1678,57230,65536,2293,514,0,514,514,0,2293,30603,0.0697045233463035,0.0,1.0,1678,514,0.6936829558998808,3.264591439688716,27492352,8421376,1.366507747318236,4.461089494163424,37568512,137438953472,3519021056,538968064,2980052992,0.0002733469009399414,0.012606659042927517,587008,67120,73376,4112,16448,161056,0.126739501953125,0.02932028656299144
context-0-regime-1,1,0,0.5,2,128,kv-head,1678,57230,65536,2293,514,0,514,514,0,2293,63499,0.03485226167315175,0.0,1.0,1678,514,0.6936829558998808,3.264591439688716,27492352,8421376,1.366507747318236,4.461089494163424,37568512,137438953472,3519021056,1077936128,2441084928,0.0002733469009399414,0.015390088058419245,587008,67120,73376,4112,16448,161056,0.126739501953125,0.02932028656299144
context-0-regime-1,1,0,0.5,4,64,q-head,2533,57230,65536,5224,649,0,649,649,0,5224,36312,0.1257704160246533,0.0,1.0,2533,649,0.7437820765890248,3.9029275808936825,41500672,10633216,2.0623766285037504,8.049306625577811,85590016,137438953472,5312086016,680525824,4631560192,0.0006227493286132812,0.01847973737831107,1337344,101320,167168,5192,20768,294448,0.126739501953125,0.04426000349467063
context-0-regime-1,1,0,0.5,4,128,q-head,2533,57230,65536,5224,649,0,649,649,0,5224,77848,0.06288520801232665,0.0,1.0,2533,649,0.7437820765890248,3.9029275808936825,41500672,10633216,2.0623766285037504,8.049306625577811,85590016,137438953472,5312086016,1361051648,3951034368,0.0006227493286132812,0.02166268577494692,1337344,101320,167168,5192,20768,294448,0.126739501953125,0.04426000349467063
context-0-regime-1,1,0,0.5,4,64,kv-head,2533,57230,65536,5224,649,0,649,649,0,5224,36312,0.1257704160246533,0.0,1.0,2533,649,0.7437820765890248,3.9029275808936825,41500672,10633216,2.0623766285037504,8.049306625577811,85590016,137438953472,5312086016,680525824,4631560192,0.0006227493286132812,0.01847973737831107,1337344,101320,167168,5192,20768,294448,0.126739501953125,0.04426000349467063
context-0-regime-1,1,0,0.5,4,128,kv-head,2533,57230,65536,5224,649,0,649,649,0,5224,77848,0.06288520801232665,0.0,1.0,2533,649,0.7437820765890248,3.9029275808936825,41500672,10633216,2.0623766285037504,8.049306625577811,85590016,137438953472,5312086016,1361051648,3951034368,0.0006227493286132812,0.02166268577494692,1337344,101320,167168,5192,20768,294448,0.126739501953125,0.04426000349467063
context-0-regime-1,1,0,0.5,8,64,q-head,3581,57230,65536,11898,806,20,805,825,1280,10618,40902,0.2253409090909091,0.10758110606824677,0.8924188939317532,3581,825,0.7696174253001955,4.340606060606061,58671104,13516800,3.3225356045797265,14.421818181818182,194936832,137438953472,7509901312,865075200,6644826112,0.0014183521270751953,0.029336634053968753,3045888,143240,380736,6448,26400,556824,0.126739501953125,0.06257207758168792
context-0-regime-1,1,0,0.5,8,128,q-head,3581,57230,65536,11898,806,0,806,806,0,11898,91270,0.11532645781637717,0.0,1.0,3581,806,0.7749232058084334,4.442928039702233,58671104,13205504,3.3225356045797265,14.761786600496277,194936832,137438953472,7509901312,1690304512,5819596800,0.0014183521270751953,0.03349662162162162,3045888,143240,380736,6448,25792,556216,0.126739501953125,0.06257207758168792
context-0-regime-1,1,0,0.5,8,64,kv-head,3581,57230,65536,11898,806,20,805,825,1280,10618,40902,0.2253409090909091,0.10758110606824677,0.8924188939317532,3581,825,0.7696174253001955,4.340606060606061,58671104,13516800,3.3225356045797265,14.421818181818182,194936832,137438953472,7509901312,865075200,6644826112,0.0014183521270751953,0.029336634053968753,3045888,143240,380736,6448,26400,556824,0.126739501953125,0.06257207758168792
context-0-regime-1,1,0,0.5,8,128,kv-head,3581,57230,65536,11898,806,0,806,806,0,11898,91270,0.11532645781637717,0.0,1.0,3581,806,0.7749232058084334,4.442928039702233,58671104,13205504,3.3225356045797265,14.761786600496277,194936832,137438953472,7509901312,1690304512,5819596800,0.0014183521270751953,0.03349662162162162,3045888,143240,380736,6448,25792,556216,0.126739501953125,0.06257207758168792
context-0-regime-1,1,0,0.5,16,64,q-head,5131,57230,65536,31201,1007,141,1004,1145,9024,22177,42079,0.4257778384279476,0.2892214993109195,0.7107785006890804,5131,1145,0.7768466185928669,4.481222707423581,84066304,18759680,6.0808809198986555,27.249781659388645,511197184,137438953472,10760486912,1200619520,9559867392,0.0037194490432739258,0.05347325052100472,7987456,205240,998432,8056,36640,1248368,0.126739501953125,0.0896557749432116
context-0-regime-1,1,0,0.5,16,128,q-head,5131,57230,65536,31201,1007,22,1007,1029,2816,28385,100511,0.23688805879494654,0.09025351751546425,0.9097464824845357,5131,1029,0.7994542974079126,4.98639455782313,84066304,16859136,6.0808809198986555,30.321671525753157,511197184,137438953472,10760486912,2157969408,8602517504,0.0037194490432739258,0.05942413761579717,7987456,205240,998432,8056,32928,1244656,0.126739501953125,0.0896557749432116
context-0-regime-1,1,0,0.5,16,64,kv-head,5131,57230,65536,31201,1007,141,1004,1145,9024,22177,42079,0.4257778384279476,0.2892214993109195,0.7107785006890804,5131,1145,0.7768466185928669,4.481222707423581,84066304,18759680,6.0808809198986555,27.249781659388645,511197184,137438953472,10760486912,1200619520,9559867392,0.0037194490432739258,0.05347325052100472,7987456,205240,998432,8056,36640,1248368,0.126739501953125,0.0896557749432116
context-0-regime-1,1,0,0.5,16,128,kv-head,5131,57230,65536,31201,1007,22,1007,1029,2816,28385,100511,0.23688805879494654,0.09025351751546425,0.9097464824845357,5131,1029,0.7994542974079126,4.98639455782313,84066304,16859136,6.0808809198986555,30.321671525753157,511197184,137438953472,10760486912,2157969408,8602517504,0.0037194490432739258,0.05942413761579717,7987456,205240,998432,8056,32928,1244656,0.126739501953125,0.0896557749432116
context-0-regime-1,1,0,0.5,32,64,q-head,9294,57230,65536,134211,1239,1540,1229,2769,98560,35651,43005,0.7573300379198267,0.7343660355708549,0.26563396442914516,9294,2769,0.7020658489347966,3.3564463705308776,152272896,45367296,14.440606843124597,48.46912242686891,2198913024,137438953472,19490930688,2903506944,16587423744,0.015999197959899902,0.13256507206523802,34358016,371760,4294752,9912,88608,4765032,0.126739501953125,0.16239734405032324
context-0-regime-1,1,0,0.5,32,128,q-head,9294,57230,65536,134211,1239,600,1234,1834,76800,57411,100541,0.5717139790076335,0.572233274470796,0.42776672552920403,9294,1834,0.8026683882074457,5.067611777535442,152272896,30048256,14.440606843124597,73.1793893129771,2198913024,137438953472,19490930688,3846176768,15644753920,0.015999197959899902,0.14055273961126005,34358016,371760,4294752,9912,58688,4735112,0.126739501953125,0.16239734405032324
context-0-regime-1,1,0,0.5,32,64,kv-head,9294,57230,65536,134211,1239,1540,1229,2769,98560,35651,43005,0.7573300379198267,0.7343660355708549,0.26563396442914516,9294,2769,0.7020658489347966,3.3564463705308776,152272896,45367296,14.440606843124597,48.46912242686891,2198913024,137438953472,19490930688,2903506944,16587423744,0.015999197959899902,0.13256507206523802,34358016,371760,4294752,9912,88608,4765032,0.126739501953125,0.16239734405032324
context-0-regime-1,1,0,0.5,32,128,kv-head,9294,57230,65536,134211,1239,600,1234,1834,76800,57411,100541,0.5717139790076335,0.572233274470796,0.42776672552920403,9294,1834,0.8026683882074457,5.067611777535442,152272896,30048256,14.440606843124597,73.1793893129771,2198913024,137438953472,19490930688,3846176768,15644753920,0.015999197959899902,0.14055273961126005,34358016,371760,4294752,9912,58688,4735112,0.126739501953125,0.16239734405032324
context-0-regime-1,1,1,0.49,1,64,q-head,1043,57182,65536,1043,408,0,408,408,0,1043,25069,0.03994332107843137,0.0,1.0,1043,408,0.6088207094918504,2.5563725490196076,17088512,6684672,1.0,2.5563725490196076,17088512,137438953472,2187329536,427819008,1759510528,0.00012433528900146484,0.00971208283671037,267008,41720,33376,3264,13056,91416,0.127471923828125,0.018240005596166627
context-0-regime-1,1,1,0.49,1,128,q-head,1043,57182,65536,1043,408,0,408,408,0,1043,51181,0.019971660539215685,0.0,1.0,1043,408,0.6088207094918504,2.5563725490196076,17088512,6684672,1.0,2.5563725490196076,17088512,137438953472,2187329536,855638016,1331691520,0.00012433528900146484,0.01283218503937008,267008,41720,33376,3264,13056,91416,0.127471923828125,0.018240005596166627
context-0-regime-1,1,1,0.49,1,64,kv-head,1043,57182,65536,1043,408,0,408,408,0,1043,25069,0.03994332107843137,0.0,1.0,1043,408,0.6088207094918504,2.5563725490196076,17088512,6684672,1.0,2.5563725490196076,17088512,137438953472,2187329536,427819008,1759510528,0.00012433528900146484,0.00971208283671037,267008,41720,33376,3264,13056,91416,0.127471923828125,0.018240005596166627
context-0-regime-1,1,1,0.49,1,128,kv-head,1043,57182,65536,1043,408,0,408,408,0,1043,51181,0.019971660539215685,0.0,1.0,1043,408,0.6088207094918504,2.5563725490196076,17088512,6684672,1.0,2.5563725490196076,17088512,137438953472,2187329536,855638016,1331691520,0.00012433528900146484,0.01283218503937008,267008,41720,33376,3264,13056,91416,0.127471923828125,0.018240005596166627
context-0-regime-1,1,1,0.49,2,64,q-head,1659,57182,65536,2275,514,0,514,514,0,2275,30621,0.06915734435797666,0.0,1.0,1659,514,0.6901748040988547,3.227626459143969,27181056,8421376,1.371308016877637,4.426070038910506,37273600,137438953472,3479175168,538968064,2940207104,0.00027120113372802734,0.012677202211126962,582400,66360,72800,4112,16448,159720,0.127471923828125,0.0290126263509496
context-0-regime-1,1,1,0.49,2,128,q-head,1659,57182,65536,2275,514,0,514,514,0,2275,63517,0.03457867217898833,0.0,1.0,1659,514,0.6901748040988547,3.227626459143969,27181056,8421376,1.371308016877637,4.426070038910506,37273600,137438953472,3479175168,1077936128,2401239040,0.00027120113372802734,0.015522652838427948,582400,66360,72800,4112,16448,159720,0.127471923828125,0.0290126263509496
context-0-regime-1,1,1,0.49,2,64,kv-head,1659,57182,65536,2275,514,0,514,514,0,2275,30621,0.06915734435797666,0.0,1.0,1659,514,0.6901748040988547,3.227626459143969,27181056,8421376,1.371308016877637,4.426070038910506,37273600,137438953472,3479175168,538968064,2940207104,0.00027120113372802734,0.012677202211126962,582400,66360,72800,4112,16448,159720,0.127471923828125,0.0290126263509496
context-0-regime-1,1,1,0.49,2,128,kv-head,1659,57182,65536,2275,514,0,514,514,0,2275,63517,0.03457867217898833,0.0,1.0,1659,514,0.6901748040988547,3.227626459143969,27181056,8421376,1.371308016877637,4.426070038910506,37273600,137438953472,3479175168,1077936128,2401239040,0.00027120113372802734,0.015522652838427948,582400,66360,72800,4112,16448,159720,0.127471923828125,0.0290126263509496
context-0-regime-1,1,1,0.49,4,64,q-head,2517,57182,65536,5216,647,0,647,647,0,5216,36192,0.12596599690880989,0.0,1.0,2517,647,0.742947953913389,3.8902627511591965,41238528,10600448,2.0723083035359555,8.061823802163833,85458944,137438953472,5278531584,678428672,4600102912,0.000621795654296875,0.018577615682698882,1335296,100680,166912,5176,20704,293472,0.127471923828125,0.04401734811654017
context-0-regime-1,1,1,0.49,4,128,q-head,2517,57182,65536,5216,647,0,647,647,0,5216,77600,0.06298299845440494,0.0,1.0,2517,647,0.742947953913389,3.8902627511591965,41238528,10600448,2.0723083035359555,8.061823802163833,85458944,137438953472,5278531584,1356857344,3921674240,0.000621795654296875,0.021791443850267378,1335296,100680,166912,5176,20704,293472,0.127471923828125,0.04401734811654017
context-0-regime-1,1,1,0.49,4,64,kv-head,2517,57182,65536,5216,647,0,647,647,0,5216,36192,0.12596599690880989,0.0,1.0,2517,647,0.742947953913389,3.8902627511591965,41238528,10600448,2.0723083035359555,8.061823802163833,85458944,137438953472,5278531584,678428672,4600102912,0.000621795654296875,0.018577615682698882,1335296,100680,166912,5176,20704,293472,0.127471923828125,0.04401734811654017
context-0-regime-1,1,1,0.49,4,128,kv-head,2517,57182,65536,5216,647,0,647,647,0,5216,77600,0.06298299845440494,0.0,1.0,2517,647,0.742947953913389,3.8902627511591965,41238528,10600448,2.0723083035359555,8.061823802163833,85458944,137438953472,5278531584,1356857344,3921674240,0.000621795654296875,0.021791443850267378,1335296,100680,166912,5176,20704,293472,0.127471923828125,0.04401734811654017
context-0-regime-1,1,1,0.49,8,64,q-head,3535,57182,65536,11754,804,19,803,822,1216,10538,40854,0.22342609489051096,0.10345414327037604,0.896545856729624,3535,822,0.7674681753889675,4.300486618004866,57917440,13467648,3.325035360678925,14.299270072992702,192577536,137438953472,7413432320,861929472,6551502848,0.0014011859893798828,0.029394406209987196,3009024,141400,376128,6432,26304,550264,0.127471923828125,0.061820153195061386
context-0-regime-1,1,1,0.49,8,128,q-head,3535,57182,65536,11754,804,0,804,804,0,11754,91158,0.11421408582089553,0.0,1.0,3535,804,0.7725601131541726,4.396766169154229,57917440,13172736,3.325035360678925,14.619402985074627,192577536,137438953472,7413432320,1686110208,5727322112,0.0014011859893798828,0.033624359209080926,3009024,141400,376128,6432,25728,549688,0.127471923828125,0.061820153195061386
context-0-regime-1,1,1,0.49,8,64,kv-head,3535,57182,65536,11754,804,19,803,822,1216,10538,40854,0.22342609489051096,0.10345414327037604,0.896545856729624,3535,822,0.7674681753889675,4.300486618004866,57917440,13467648,3.325035360678925,14.299270072992702,192577536,137438953472,7413432320,861929472,6551502848,0.0014011859893798828,0.029394406209987196,3009024,141400,376128,6432,26304,550264,0.127471923828125,0.061820153195061386
context-0-regime-1,1,1,0.49,8,128,kv-head,3535,57182,65536,11754,804,0,804,804,0,11754,91158,0.11421408582089553,0.0,1.0,3535,804,0.7725601131541726,4.396766169154229,57917440,13172736,3.325035360678925,14.619402985074627,192577536,137438953472,7413432320,1686110208,5727322112,0.0014011859893798828,0.033624359209080926,3009024,141400,376128,6432,25728,549688,0.127471923828125,0.061820153195061386
context-0-regime-1,1,1,0.49,16,64,q-head,5060,57182,65536,30698,1001,134,998,1132,8576,22122,41750,0.42372460247349825,0.279366733989185,0.720633266010815,5060,1132,0.7762845849802371,4.469964664310954,82903040,18546688,6.066798418972332,27.118374558303888,502956032,137438953472,10611589120,1186988032,9424601088,0.003659486770629883,0.05336629394748554,7858688,202400,982336,8008,36224,1228968,0.127471923828125,0.08848938477143158
context-0-regime-1,1,1,0.49,16,128,q-head,5060,57182,65536,30698,1001,18,1000,1018,2304,28394,99606,0.23558754911591356,0.07505374942993029,0.9249462505700697,5060,1018,0.7988142292490119,4.970530451866405,82903040,16678912,6.066798418972332,30.155206286836936,502956032,137438953472,10611589120,2134900736,8476688384,0.003659486770629883,0.059334023998020784,7858688,202400,982336,8008,32576,1225320,0.127471923828125,0.08848938477143158
context-0-regime-1,1,1,0.49,16,64,kv-head,5060,57182,65536,30698,1001,134,998,1132,8576,22122,41750,0.42372460247349825,0.279366733989185,0.720633266010815,5060,1132,0.7762845849802371,4.469964664310954,82903040,18546688,6.066798418972332,27.118374558303888,502956032,137438953472,10611589120,1186988032,9424601088,0.003659486770629883,0.05336629394748554,7858688,202400,982336,8008,36224,1228968,0.127471923828125,0.08848938477143158
context-0-regime-1,1,1,0.49,16,128,kv-head,5060,57182,65536,30698,1001,18,1000,1018,2304,28394,99606,0.23558754911591356,0.07505374942993029,0.9249462505700697,5060,1018,0.7988142292490119,4.970530451866405,82903040,16678912,6.066798418972332,30.155206286836936,502956032,137438953472,10611589120,2134900736,8476688384,0.003659486770629883,0.059334023998020784,7858688,202400,982336,8008,32576,1225320,0.127471923828125,0.08848938477143158
context-0-regime-1,1,1,0.49,32,64,q-head,9227,57182,65536,134101,1236,1552,1218,2770,99328,34773,43179,0.7564361462093863,0.7406954459698287,0.2593045540301713,9227,2770,0.6997940825837217,3.331046931407942,151175168,45383680,14.533542863335862,48.41191335740072,2197110784,137438953472,19350421504,2904555520,16445865984,0.015986084938049316,0.13359653946697272,34329856,369080,4291232,9888,88640,4758840,0.127471923828125,0.161361967052569
context-0-regime-1,1,1,0.49,32,128,q-head,9227,57182,65536,134101,1236,609,1230,1839,77952,56149,101291,0.5696922580206634,0.5812932043758063,0.4187067956241937,9227,1839,0.8006936165600954,5.017400761283306,151175168,30130176,14.533542863335862,72.92060902664491,2197110784,137438953472,19350421504,3856662528,15493758976,0.015986084938049316,0.14180618063075257,34329856,369080,4291232,9888,58848,4729048,0.127471923828125,0.161361967052569
context-0-regime-1,1,1,0.49,32,64,kv-head,9227,57182,65536,134101,1236,1552,1218,2770,99328,34773,43179,0.7564361462093863,0.7406954459698287,0.2593045540301713,9227,2770,0.6997940825837217,3.331046931407942,151175168,45383680,14.533542863335862,48.41191335740072,2197110784,137438953472,19350421504,2904555520,16445865984,0.015986084938049316,0.13359653946697272,34329856,369080,4291232,9888,88640,4758840,0.127471923828125,0.161361967052569
context-0-regime-1,1,1,0.49,32,128,kv-head,9227,57182,65536,134101,1236,609,1230,1839,77952,56149,101291,0.5696922580206634,0.5812932043758063,0.4187067956241937,9227,1839,0.8006936165600954,5.017400761283306,151175168,30130176,14.533542863335862,72.92060902664491,2197110784,137438953472,19350421504,3856662528,15493758976,0.015986084938049316,0.14180618063075257,34329856,369080,4291232,9888,58848,4729048,0.127471923828125,0.161361967052569
context-0-regime-2,1,0,0.15,1,64,q-head,4275,37168,65536,4275,1478,0,1478,1478,0,4275,90317,0.04519409675236807,0.0,1.0,4275,1478,0.6542690058479532,2.8924221921515563,70041600,24215552,1.0,2.8924221921515563,70041600,137438953472,8965324800,1549795328,7415529472,0.0005096197128295898,0.0094452594739819,1094400,171000,136800,11824,47296,366920,0.432861328125,0.11501829530779165
context-0-regime-2,1,0,0.15,1,128,q-head,4275,37168,65536,4275,1478,0,1478,1478,0,4275,184909,0.022597048376184033,0.0,1.0,4275,1478,0.6542690058479532,2.8924221921515563,70041600,24215552,1.0,2.8924221921515563,70041600,137438953472,8965324800,3099590656,5865734144,0.0005096197128295898,0.011940807114765821,1094400,171000,136800,11824,47296,366920,0.432861328125,0.11501829530779165
context-0-regime-2,1,0,0.15,1,64,kv-head,4275,37168,65536,4275,1478,0,1478,1478,0,4275,90317,0.04519409675236807,0.0,1.0,4275,1478,0.6542690058479532,2.8924221921515563,70041600,24215552,1.0,2.8924221921515563,70041600,137438953472,8965324800,1549795328,7415529472,0.0005096197128295898,0.0094452594739819,1094400,171000,136800,11824,47296,366920,0.432861328125,0.11501829530779165
context-0-regime-2,1,0,0.15,1,128,kv-head,4275,37168,65536,4275,1478,0,1478,1478,0,4275,184909,0.022597048376184033,0.0,1.0,4275,1478,0.6542690058479532,2.8924221921515563,70041600,24215552,1.0,2.8924221921515563,70041600,137438953472,8965324800,3099590656,5865734144,0.0005096197128295898,0.011940807114765821,1094400,171000,136800,11824,47296,366920,0.432861328125,0.11501829530779165
context-0-regime-2,1,0,0.15,2,64,q-head,7137,37168,65536,9999,1665,0,1665,1665,0,9999,96561,0.09383445945945947,0.0,1.0,7137,1665,0.7667087011349306,4.286486486486487,116932608,27279360,1.4010088272383354,6.005405405405406,163823616,137438953472,14967373824,1745879040,13221494784,0.0011919736862182617,0.01239070306923626,2559744,285480,319968,13320,53280,672048,0.432861328125,0.19202001721911321
context-0-regime-2,1,0,0.15,2,128,q-head,7137,37168,65536,9999,1665,0,1665,1665,0,9999,203121,0.04691722972972973,0.0,1.0,7137,1665,0.7667087011349306,4.286486486486487,116932608,27279360,1.4010088272383354,6.005405405405406,163823616,137438953472,14967373824,3491758080,11475615744,0.0011919736862182617,0.014275801809210526,2559744,285480,319968,13320,53280,672048,0.432861328125,0.19202001721911321
context-0-regime-2,1,0,0.15,2,64,kv-head,7137,37168,65536,9999,1665,0,1665,1665,0,9999,96561,0.09383445945945947,0.0,1.0,7137,1665,0.7667087011349306,4.286486486486487,116932608,27279360,1.4010088272383354,6.005405405405406,163823616,137438953472,14967373824,1745879040,13221494784,0.0011919736862182617,0.01239070306923626,2559744,285480,319968,13320,53280,672048,0.432861328125,0.19202001721911321
context-0-regime-2,1,0,0.15,2,128,kv-head,7137,37168,65536,9999,1665,0,1665,1665,0,9999,203121,0.04691722972972973,0.0,1.0,7137,1665,0.7667087011349306,4.286486486486487,116932608,27279360,1.4010088272383354,6.005405405405406,163823616,137438953472,14967373824,3491758080,11475615744,0.0011919736862182617,0.014275801809210526,2559744,285480,319968,13320,53280,672048,0.432861328125,0.19202001721911321
context-0-regime-2,1,0,0.15,4,64,q-head,10881,37168,65536,22948,1791,0,1791,1791,0,22948,91676,0.20020240089335567,0.0,1.0,10881,1791,0.8354011579818031,6.075376884422111,178274304,29343744,2.1089973348037865,12.812953657174763,375980032,137438953472,22819110912,1877999616,20941111296,0.002735614776611328,0.01795415852986831,5874688,435240,734336,14328,57312,1241216,0.432861328125,0.29275182953077916
context-0-regime-2,1,0,0.15,4,128,q-head,10881,37168,65536,22948,1791,0,1791,1791,0,22948,206300,0.10010120044667783,0.0,1.0,10881,1791,0.8354011579818031,6.075376884422111,178274304,29343744,2.1089973348037865,12.812953657174763,375980032,137438953472,22819110912,3755999232,19063111680,0.002735614776611328,0.0197229097909791,5874688,435240,734336,14328,57312,1241216,0.432861328125,0.29275182953077916
