layer,step,remaining_mask_ratio,active_count,tile_count
0,1,0.14,90,54
0,1,0.14,91,67
0,1,0.14,92,67
0,1,0.14,93,65
0,1,0.14,94,46
0,1,0.14,95,56
0,1,0.14,96,51
0,1,0.14,97,46
0,1,0.14,98,48
0,1,0.14,99,43
0,1,0.14,100,51
0,1,0.14,101,46
0,1,0.14,102,46
0,1,0.14,103,51
0,1,0.14,104,48
0,1,0.14,105,51
0,1,0.14,106,40
0,1,0.14,107,42
0,1,0.14,108,53
0,1,0.14,109,61
0,1,0.14,110,46
0,1,0.14,111,45
0,1,0.14,112,45
0,1,0.14,113,48
0,1,0.14,114,46
0,1,0.14,115,35
0,1,0.14,116,49
0,1,0.14,117,54
0,1,0.14,118,50
0,1,0.14,119,44
0,1,0.14,120,35
0,1,0.14,121,50
0,1,0.14,122,40
0,1,0.14,123,34
0,1,0.14,124,26
0,1,0.14,125,24
0,1,0.14,126,22
0,1,0.14,127,14
0,1,0.14,128,1027
0,1,0.49,0,4093
0,1,0.49,1,595
0,1,0.49,2,290
0,1,0.49,3,215
0,1,0.49,4,168
0,1,0.49,5,202
0,1,0.49,6,168
0,1,0.49,7,188
0,1,0.49,8,228
0,1,0.49,9,227
0,1,0.49,10,226
0,1,0.49,11,229
0,1,0.49,12,202
0,1,0.49,13,225
0,1,0.49,14,222
0,1,0.49,15,210
0,1,0.49,16,189
0,1,0.49,17,197
0,1,0.49,18,151
0,1,0.49,19,146
0,1,0.49,20,153
0,1,0.49,21,152
0,1,0.49,22,128
0,1,0.49,23,115
0,1,0.49,24,129
0,1,0.49,25,108
0,1,0.49,26,103
0,1,0.49,27,124
0,1,0.49,28,123
0,1,0.49,29,127
0,1,0.49,30,118
0,1,0.49,31,153
0,1,0.49,32,110
0,1,0.49,33,132
0,1,0.49,34,138
0,1,0.49,35,141
0,1,0.49,36,167
0,1,0.49,37,205
0,1,0.49,38,167
0,1,0.49,39,164
0,1,0.49,40,180
0,1,0.49,41,153
0,1,0.49,42,163
0,1,0.49,43,195
0,1,0.49,44,209
0,1,0.49,45,216
0,1,0.49,46,209
0,1,0.49,47,226
0,1,0.49,48,231
0,1,0.49,49,236
0,1,0.49,50,232
0,1,0.49,51,255
0,1,0.49,52,250
0,1,0.49,53,241
0,1,0.49,54,264
0,1,0.49,55,306
0,1,0.49,56,302
0,1,0.49,57,301
0,1,0.49,58,289
0,1,0.49,59,248
0,1,0.49,60,256
0,1,0.49,61,265
0,1,0.49,62,249
0,1,0.49,63,224
0,1,0.49,64,247
0,1,0.49,65,246
0,1,0.49,66,238
0,1,0.49,67,237
0,1,0.49,68,180
0,1,0.49,69,195
0,1,0.49,70,166
0,1,0.49,71,173
0,1,0.49,72,160
0,1,0.49,73,166
0,1,0.49,74,178
0,1,0.49,75,174
0,1,0.49,76,180
0,1,0.49,77,178
0,1,0.49,78,164
0,1,0.49,79,161
0,1,0.49,80,169
0,1,0.49,81,154
0,1,0.49,82,160
0,1,0.49,83,158
0,1,0.49,84,164
0,1,0.49,85,170
0,1,0.49,86,189
0,1,0.49,87,195
0,1,0.49,88,196
0,1,0.49,89,180
0,1,0.49,90,188
0,1,0.49,91,196
0,1,0.49,92,208
0,1,0.49,93,220
0,1,0.49,94,227
0,1,0.49,95,213
0,1,0.49,96,195
0,1,0.49,97,241
0,1,0.49,98,244
0,1,0.49,99,215
0,1,0.49,100,213
0,1,0.49,101,246
0,1,0.49,102,200
0,1,0.49,103,235
0,1,0.49,104,260
0,1,0.49,105,283
0,1,0.49,106,308
0,1,0.49,107,363
0,1,0.49,108,346
0,1,0.49,109,318
0,1,0.49,110,357
0,1,0.49,111,374
0,1,0.49,112,335
0,1,0.49,113,406
0,1,0.49,114,381
0,1,0.49,115,423
0,1,0.49,116,409
0,1,0.49,117,495
0,1,0.49,118,543
0,1,0.49,119,548
0,1,0.49,120,701
0,1,0.49,121,754
0,1,0.49,122,859
0,1,0.49,123,996
0,1,0.49,124,1281
0,1,0.49,125,1594
0,1,0.49,126,2024
0,1,0.49,127,3405
0,1,0.49,128,23126
0,1,0.89,0,508
0,1,0.89,1,233
0,1,0.89,2,224
0,1,0.89,3,188
0,1,0.89,4,187
0,1,0.89,5,169
0,1,0.89,6,155
0,1,0.89,7,145
0,1,0.89,8,154
0,1,0.89,9,188
0,1,0.89,10,167
0,1,0.89,11,154
0,1,0.89,12,163
0,1,0.89,13,158
0,1,0.89,14,126
0,1,0.89,15,96
0,1,0.89,16,113
0,1,0.89,17,89
0,1,0.89,18,82
0,1,0.89,19,65
0,1,0.89,20,73
0,1,0.89,21,66
0,1,0.89,22,76
0,1,0.89,23,84
0,1,0.89,24,55
0,1,0.89,25,57
0,1,0.89,26,63
0,1,0.89,27,58
0,1,0.89,28,72
0,1,0.89,29,54
0,1,0.89,30,51
0,1,0.89,31,49
0,1,0.89,32,58
0,1,0.89,33,59
0,1,0.89,34,50
0,1,0.89,35,46
0,1,0.89,36,48
0,1,0.89,37,55
0,1,0.89,38,45
0,1,0.89,39,50
0,1,0.89,40,55
0,1,0.89,41,42
0,1,0.89,42,56
0,1,0.89,43,34
0,1,0.89,44,34
0,1,0.89,45,37
0,1,0.89,46,38
0,1,0.89,47,35
0,1,0.89,48,27
0,1,0.89,49,32
0,1,0.89,50,45
0,1,0.89,51,41
0,1,0.89,52,33
0,1,0.89,53,36
0,1,0.89,54,36
0,1,0.89,55,41
0,1,0.89,56,24
0,1,0.89,57,35
0,1,0.89,58,32
0,1,0.89,59,31
0,1,0.89,60,43
0,1,0.89,61,29
0,1,0.89,62,29
0,1,0.89,63,39
0,1,0.89,64,45
0,1,0.89,65,35
0,1,0.89,66,42
0,1,0.89,67,49
0,1,0.89,68,33
0,1,0.89,69,40
0,1,0.89,70,51
0,1,0.89,71,43
0,1,0.89,72,47
0,1,0.89,73,50
0,1,0.89,74,46
0,1,0.89,75,48
0,1,0.89,76,52
0,1,0.89,77,56
0,1,0.89,78,54
0,1,0.89,79,47
0,1,0.89,80,56
0,1,0.89,81,58
0,1,0.89,82,57
0,1,0.89,83,82
0,1,0.89,84,68
0,1,0.89,85,66
0,1,0.89,86,67
0,1,0.89,87,67
0,1,0.89,88,80
0,1,0.89,89,72
0,1,0.89,90,72
0,1,0.89,91,68
0,1,0.89,92,69
0,1,0.89,93,71
0,1,0.89,94,95
0,1,0.89,95,89
0,1,0.89,96,96
0,1,0.89,97,103
0,1,0.89,98,82
0,1,0.89,99,103
0,1,0.89,100,101
0,1,0.89,101,102
0,1,0.89,102,104
0,1,0.89,103,112
0,1,0.89,104,139
0,1,0.89,105,113
0,1,0.89,106,114
0,1,0.89,107,124
0,1,0.89,108,125
0,1,0.89,109,129
0,1,0.89,110,143
0,1,0.89,111,138
