dimension,value,active_count,tile_count
kv_tile,17,113,309
kv_tile,17,114,297
kv_tile,17,115,314
kv_tile,17,116,305
kv_tile,17,117,338
kv_tile,17,118,326
kv_tile,17,119,352
kv_tile,17,120,390
kv_tile,17,121,420
kv_tile,17,122,404
kv_tile,17,123,441
kv_tile,17,124,524
kv_tile,17,125,699
kv_tile,17,126,823
kv_tile,17,127,1463
kv_tile,17,128,4488
kv_tile,18,0,50980
kv_tile,18,1,12118
kv_tile,18,2,7426
kv_tile,18,3,5336
kv_tile,18,4,4345
kv_tile,18,5,3710
kv_tile,18,6,2991
kv_tile,18,7,2706
kv_tile,18,8,2471
kv_tile,18,9,2141
kv_tile,18,10,1926
kv_tile,18,11,1902
kv_tile,18,12,1748
kv_tile,18,13,1601
kv_tile,18,14,1544
kv_tile,18,15,1454
kv_tile,18,16,1362
kv_tile,18,17,1227
kv_tile,18,18,1132
kv_tile,18,19,1130
kv_tile,18,20,1180
kv_tile,18,21,1020
kv_tile,18,22,1049
kv_tile,18,23,1013
kv_tile,18,24,899
kv_tile,18,25,924
kv_tile,18,26,931
kv_tile,18,27,898
kv_tile,18,28,834
kv_tile,18,29,805
kv_tile,18,30,785
kv_tile,18,31,820
kv_tile,18,32,735
kv_tile,18,33,772
kv_tile,18,34,724
kv_tile,18,35,721
kv_tile,18,36,686
kv_tile,18,37,664
kv_tile,18,38,614
kv_tile,18,39,637
kv_tile,18,40,659
kv_tile,18,41,659
kv_tile,18,42,603
kv_tile,18,43,584
kv_tile,18,44,648
kv_tile,18,45,606
kv_tile,18,46,564
kv_tile,18,47,608
kv_tile,18,48,597
kv_tile,18,49,612
kv_tile,18,50,637
kv_tile,18,51,593
kv_tile,18,52,606
kv_tile,18,53,601
kv_tile,18,54,560
kv_tile,18,55,548
kv_tile,18,56,555
kv_tile,18,57,568
kv_tile,18,58,572
kv_tile,18,59,594
kv_tile,18,60,553
kv_tile,18,61,598
kv_tile,18,62,594
kv_tile,18,63,614
kv_tile,18,64,582
kv_tile,18,65,591
kv_tile,18,66,571
kv_tile,18,67,571
kv_tile,18,68,541
kv_tile,18,69,517
kv_tile,18,70,566
kv_tile,18,71,566
kv_tile,18,72,516
kv_tile,18,73,533
kv_tile,18,74,502
kv_tile,18,75,536
kv_tile,18,76,532
kv_tile,18,77,534
kv_tile,18,78,583
kv_tile,18,79,514
kv_tile,18,80,535
kv_tile,18,81,494
kv_tile,18,82,512
kv_tile,18,83,532
kv_tile,18,84,522
kv_tile,18,85,490
kv_tile,18,86,521
kv_tile,18,87,524
kv_tile,18,88,497
kv_tile,18,89,482
kv_tile,18,90,485
kv_tile,18,91,490
kv_tile,18,92,511
kv_tile,18,93,527
kv_tile,18,94,473
kv_tile,18,95,547
kv_tile,18,96,484
kv_tile,18,97,525
kv_tile,18,98,551
kv_tile,18,99,485
kv_tile,18,100,501
kv_tile,18,101,534
kv_tile,18,102,531
kv_tile,18,103,550
kv_tile,18,104,536
kv_tile,18,105,535
kv_tile,18,106,558
kv_tile,18,107,556
kv_tile,18,108,549
kv_tile,18,109,607
kv_tile,18,110,622
kv_tile,18,111,714
kv_tile,18,112,741
kv_tile,18,113,697
kv_tile,18,114,679
kv_tile,18,115,783
kv_tile,18,116,768
kv_tile,18,117,845
kv_tile,18,118,842
kv_tile,18,119,801
kv_tile,18,120,941
kv_tile,18,121,994
kv_tile,18,122,1094
kv_tile,18,123,1307
kv_tile,18,124,1335
kv_tile,18,125,1777
kv_tile,18,126,2062
kv_tile,18,127,3068
kv_tile,18,128,11845
kv_tile,19,0,77974
kv_tile,19,1,14165
kv_tile,19,2,8110
kv_tile,19,3,5662
kv_tile,19,4,4270
kv_tile,19,5,3498
kv_tile,19,6,2901
kv_tile,19,7,2539
kv_tile,19,8,2173
kv_tile,19,9,2118
kv_tile,19,10,1805
kv_tile,19,11,1688
kv_tile,19,12,1597
kv_tile,19,13,1439
kv_tile,19,14,1246
kv_tile,19,15,1301
kv_tile,19,16,1193
kv_tile,19,17,1136
kv_tile,19,18,1027
kv_tile,19,19,1000
kv_tile,19,20,949
kv_tile,19,21,883
kv_tile,19,22,894
kv_tile,19,23,838
kv_tile,19,24,804
kv_tile,19,25,768
kv_tile,19,26,782
kv_tile,19,27,751
kv_tile,19,28,698
kv_tile,19,29,649
kv_tile,19,30,670
kv_tile,19,31,595
kv_tile,19,32,681
kv_tile,19,33,608
kv_tile,19,34,574
kv_tile,19,35,558
kv_tile,19,36,548
kv_tile,19,37,562
kv_tile,19,38,556
kv_tile,19,39,537
kv_tile,19,40,531
kv_tile,19,41,524
kv_tile,19,42,533
kv_tile,19,43,483
kv_tile,19,44,496
kv_tile,19,45,445
kv_tile,19,46,493
kv_tile,19,47,510
kv_tile,19,48,468
kv_tile,19,49,475
kv_tile,19,50,454
kv_tile,19,51,438
kv_tile,19,52,472
kv_tile,19,53,413
kv_tile,19,54,421
kv_tile,19,55,456
kv_tile,19,56,432
kv_tile,19,57,443
kv_tile,19,58,435
kv_tile,19,59,435
kv_tile,19,60,453
kv_tile,19,61,406
kv_tile,19,62,398
kv_tile,19,63,488
kv_tile,19,64,384
kv_tile,19,65,407
kv_tile,19,66,423
kv_tile,19,67,405
kv_tile,19,68,397
kv_tile,19,69,435
kv_tile,19,70,370
kv_tile,19,71,394
kv_tile,19,72,391
kv_tile,19,73,360
kv_tile,19,74,394
kv_tile,19,75,363
kv_tile,19,76,391
kv_tile,19,77,367
kv_tile,19,78,384
kv_tile,19,79,365
kv_tile,19,80,320
kv_tile,19,81,357
kv_tile,19,82,352
kv_tile,19,83,343
kv_tile,19,84,352
kv_tile,19,85,377
kv_tile,19,86,333
kv_tile,19,87,368
kv_tile,19,88,329
kv_tile,19,89,344
kv_tile,19,90,369
kv_tile,19,91,335
kv_tile,19,92,363
kv_tile,19,93,334
kv_tile,19,94,346
kv_tile,19,95,343
kv_tile,19,96,359
kv_tile,19,97,367
kv_tile,19,98,303
kv_tile,19,99,329
kv_tile,19,100,374
kv_tile,19,101,363
kv_tile,19,102,302
kv_tile,19,103,363
kv_tile,19,104,373
kv_tile,19,105,383
kv_tile,19,106,379
kv_tile,19,107,358
kv_tile,19,108,386
kv_tile,19,109,376
kv_tile,19,110,396
kv_tile,19,111,406
kv_tile,19,112,421
kv_tile,19,113,456
kv_tile,19,114,461
kv_tile,19,115,473
kv_tile,19,116,494
kv_tile,19,117,482
kv_tile,19,118,520
kv_tile,19,119,505
kv_tile,19,120,528
kv_tile,19,121,551
kv_tile,19,122,619
kv_tile,19,123,701
kv_tile,19,124,840
kv_tile,19,125,966
kv_tile,19,126,1097
kv_tile,19,127,1797
kv_tile,19,128,6236
kv_tile,2,0,93199
kv_tile,2,1,11407
kv_tile,2,2,6556
kv_tile,2,3,4351
kv_tile,2,4,3349
kv_tile,2,5,2552
kv_tile,2,6,2134
kv_tile,2,7,1785
kv_tile,2,8,1554
kv_tile,2,9,1357
kv_tile,2,10,1253
kv_tile,2,11,1146
kv_tile,2,12,1029
kv_tile,2,13,994
kv_tile,2,14,950
kv_tile,2,15,881
kv_tile,2,16,796
kv_tile,2,17,798
kv_tile,2,18,793
kv_tile,2,19,707
kv_tile,2,20,702
kv_tile,2,21,633
kv_tile,2,22,654
kv_tile,2,23,610
kv_tile,2,24,617
kv_tile,2,25,622
kv_tile,2,26,566
kv_tile,2,27,475
kv_tile,2,28,506
kv_tile,2,29,526
kv_tile,2,30,511
kv_tile,2,31,468
kv_tile,2,32,472
kv_tile,2,33,466
kv_tile,2,34,431
kv_tile,2,35,449
kv_tile,2,36,456
kv_tile,2,37,427
kv_tile,2,38,457
kv_tile,2,39,450
kv_tile,2,40,448
kv_tile,2,41,437
kv_tile,2,42,438
kv_tile,2,43,409
kv_tile,2,44,384
kv_tile,2,45,418
kv_tile,2,46,396
kv_tile,2,47,414
kv_tile,2,48,385
kv_tile,2,49,345
kv_tile,2,50,373
kv_tile,2,51,348
kv_tile,2,52,380
kv_tile,2,53,415
kv_tile,2,54,403
kv_tile,2,55,383
kv_tile,2,56,394
kv_tile,2,57,383
kv_tile,2,58,377
kv_tile,2,59,405
kv_tile,2,60,371
kv_tile,2,61,378
kv_tile,2,62,374
kv_tile,2,63,460
kv_tile,2,64,416
kv_tile,2,65,452
kv_tile,2,66,413
kv_tile,2,67,356
kv_tile,2,68,335
kv_tile,2,69,339
kv_tile,2,70,330
kv_tile,2,71,312
kv_tile,2,72,330
kv_tile,2,73,345
kv_tile,2,74,329
kv_tile,2,75,334
kv_tile,2,76,332
kv_tile,2,77,343
kv_tile,2,78,336
kv_tile,2,79,321
kv_tile,2,80,363
kv_tile,2,81,346
kv_tile,2,82,313
kv_tile,2,83,304
kv_tile,2,84,350
kv_tile,2,85,338
kv_tile,2,86,392
kv_tile,2,87,361
kv_tile,2,88,369
kv_tile,2,89,345
kv_tile,2,90,359
kv_tile,2,91,352
kv_tile,2,92,373
kv_tile,2,93,384
kv_tile,2,94,367
kv_tile,2,95,358
kv_tile,2,96,351
kv_tile,2,97,390
kv_tile,2,98,368
kv_tile,2,99,370
kv_tile,2,100,422
kv_tile,2,101,363
kv_tile,2,102,417
kv_tile,2,103,372
kv_tile,2,104,411
kv_tile,2,105,431
kv_tile,2,106,423
kv_tile,2,107,439
kv_tile,2,108,503
kv_tile,2,109,490
kv_tile,2,110,530
kv_tile,2,111,519
kv_tile,2,112,562
kv_tile,2,113,527
kv_tile,2,114,528
kv_tile,2,115,640
kv_tile,2,116,581
kv_tile,2,117,642
kv_tile,2,118,719
kv_tile,2,119,777
kv_tile,2,120,763
kv_tile,2,121,805
kv_tile,2,122,880
kv_tile,2,123,913
kv_tile,2,124,1025
kv_tile,2,125,1248
kv_tile,2,126,1422
kv_tile,2,127,2088
kv_tile,2,128,6785
kv_tile,20,0,95989
kv_tile,20,1,12601
kv_tile,20,2,6946
kv_tile,20,3,4827
kv_tile,20,4,3626
kv_tile,20,5,2941
kv_tile,20,6,2479
kv_tile,20,7,2115
kv_tile,20,8,1924
kv_tile,20,9,1691
kv_tile,20,10,1522
kv_tile,20,11,1454
kv_tile,20,12,1255
kv_tile,20,13,1194
kv_tile,20,14,1091
kv_tile,20,15,1050
kv_tile,20,16,914
kv_tile,20,17,845
kv_tile,20,18,848
kv_tile,20,19,817
kv_tile,20,20,778
kv_tile,20,21,706
kv_tile,20,22,750
kv_tile,20,23,700
kv_tile,20,24,668
kv_tile,20,25,618
kv_tile,20,26,578
kv_tile,20,27,602
kv_tile,20,28,631
kv_tile,20,29,602
kv_tile,20,30,565
kv_tile,20,31,544
kv_tile,20,32,528
kv_tile,20,33,538
kv_tile,20,34,548
kv_tile,20,35,529
kv_tile,20,36,531
kv_tile,20,37,496
kv_tile,20,38,523
kv_tile,20,39,482
kv_tile,20,40,418
kv_tile,20,41,433
kv_tile,20,42,452
kv_tile,20,43,454
kv_tile,20,44,447
kv_tile,20,45,422
kv_tile,20,46,402
kv_tile,20,47,429
kv_tile,20,48,410
kv_tile,20,49,412
kv_tile,20,50,411
kv_tile,20,51,410
kv_tile,20,52,419
kv_tile,20,53,414
kv_tile,20,54,399
kv_tile,20,55,396
kv_tile,20,56,402
kv_tile,20,57,374
kv_tile,20,58,393
kv_tile,20,59,373
kv_tile,20,60,399
kv_tile,20,61,433
kv_tile,20,62,422
kv_tile,20,63,408
kv_tile,20,64,479
kv_tile,20,65,421
kv_tile,20,66,423
kv_tile,20,67,380
kv_tile,20,68,350
kv_tile,20,69,367
kv_tile,20,70,337
kv_tile,20,71,291
kv_tile,20,72,320
kv_tile,20,73,313
kv_tile,20,74,331
kv_tile,20,75,289
kv_tile,20,76,285
kv_tile,20,77,273
kv_tile,20,78,322
kv_tile,20,79,283
kv_tile,20,80,282
kv_tile,20,81,291
kv_tile,20,82,292
kv_tile,20,83,287
kv_tile,20,84,285
kv_tile,20,85,269
kv_tile,20,86,292
kv_tile,20,87,276
kv_tile,20,88,311
kv_tile,20,89,283
kv_tile,20,90,307
kv_tile,20,91,261
kv_tile,20,92,316
kv_tile,20,93,288
kv_tile,20,94,284
kv_tile,20,95,284
kv_tile,20,96,297
kv_tile,20,97,290
kv_tile,20,98,290
kv_tile,20,99,280
kv_tile,20,100,302
kv_tile,20,101,287
kv_tile,20,102,289
kv_tile,20,103,298
kv_tile,20,104,303
kv_tile,20,105,273
kv_tile,20,106,281
kv_tile,20,107,260
kv_tile,20,108,283
kv_tile,20,109,320
kv_tile,20,110,327
kv_tile,20,111,318
kv_tile,20,112,289
kv_tile,20,113,338
kv_tile,20,114,346
kv_tile,20,115,352
kv_tile,20,116,348
kv_tile,20,117,360
kv_tile,20,118,388
kv_tile,20,119,404
kv_tile,20,120,404
kv_tile,20,121,418
kv_tile,20,122,501
kv_tile,20,123,527
kv_tile,20,124,593
kv_tile,20,125,699
kv_tile,20,126,807
kv_tile,20,127,1210
kv_tile,20,128,5876
kv_tile,21,0,67966
kv_tile,21,1,13824
kv_tile,21,2,7840
kv_tile,21,3,5632
kv_tile,21,4,4404
kv_tile,21,5,3748
kv_tile,21,6,3136
kv_tile,21,7,2794
kv_tile,21,8,2351
kv_tile,21,9,2107
kv_tile,21,10,2001
kv_tile,21,11,1781
kv_tile,21,12,1627
kv_tile,21,13,1634
kv_tile,21,14,1524
kv_tile,21,15,1424
kv_tile,21,16,1300
kv_tile,21,17,1191
kv_tile,21,18,1159
kv_tile,21,19,1145
kv_tile,21,20,1098
kv_tile,21,21,1032
kv_tile,21,22,995
kv_tile,21,23,964
kv_tile,21,24,960
kv_tile,21,25,918
kv_tile,21,26,878
kv_tile,21,27,906
kv_tile,21,28,827
kv_tile,21,29,809
kv_tile,21,30,819
kv_tile,21,31,787
kv_tile,21,32,771
kv_tile,21,33,722
kv_tile,21,34,683
kv_tile,21,35,710
kv_tile,21,36,706
kv_tile,21,37,694
kv_tile,21,38,659
kv_tile,21,39,668
kv_tile,21,40,608
kv_tile,21,41,657
kv_tile,21,42,603
kv_tile,21,43,650
kv_tile,21,44,637
kv_tile,21,45,583
kv_tile,21,46,558
kv_tile,21,47,578
kv_tile,21,48,560
kv_tile,21,49,546
kv_tile,21,50,538
kv_tile,21,51,517
kv_tile,21,52,506
kv_tile,21,53,530
kv_tile,21,54,567
kv_tile,21,55,473
kv_tile,21,56,541
kv_tile,21,57,518
kv_tile,21,58,485
kv_tile,21,59,517
kv_tile,21,60,498
kv_tile,21,61,497
kv_tile,21,62,484
kv_tile,21,63,443
kv_tile,21,64,466
kv_tile,21,65,483
kv_tile,21,66,418
kv_tile,21,67,458
kv_tile,21,68,495
kv_tile,21,69,452
kv_tile,21,70,457
kv_tile,21,71,476
kv_tile,21,72,469
kv_tile,21,73,445
kv_tile,21,74,454
kv_tile,21,75,470
kv_tile,21,76,449
kv_tile,21,77,430
kv_tile,21,78,426
kv_tile,21,79,419
kv_tile,21,80,418
kv_tile,21,81,442
kv_tile,21,82,424
kv_tile,21,83,417
kv_tile,21,84,423
kv_tile,21,85,446
kv_tile,21,86,421
kv_tile,21,87,389
kv_tile,21,88,428
kv_tile,21,89,431
kv_tile,21,90,418
kv_tile,21,91,409
kv_tile,21,92,407
kv_tile,21,93,416
kv_tile,21,94,425
kv_tile,21,95,414
kv_tile,21,96,428
kv_tile,21,97,420
kv_tile,21,98,399
kv_tile,21,99,418
kv_tile,21,100,436
kv_tile,21,101,471
kv_tile,21,102,431
kv_tile,21,103,430
kv_tile,21,104,399
kv_tile,21,105,416
kv_tile,21,106,465
kv_tile,21,107,488
kv_tile,21,108,504
kv_tile,21,109,465
kv_tile,21,110,483
kv_tile,21,111,459
kv_tile,21,112,511
kv_tile,21,113,537
kv_tile,21,114,526
kv_tile,21,115,568
kv_tile,21,116,539
kv_tile,21,117,551
kv_tile,21,118,552
kv_tile,21,119,608
kv_tile,21,120,599
kv_tile,21,121,676
kv_tile,21,122,642
kv_tile,21,123,687
kv_tile,21,124,758
kv_tile,21,125,899
kv_tile,21,126,1090
kv_tile,21,127,1431
kv_tile,21,128,6039
kv_tile,22,0,72695
kv_tile,22,1,10469
kv_tile,22,2,5934
kv_tile,22,3,4403
kv_tile,22,4,3369
kv_tile,22,5,2793
kv_tile,22,6,2554
kv_tile,22,7,2207
kv_tile,22,8,1882
kv_tile,22,9,1608
kv_tile,22,10,1563
kv_tile,22,11,1409
kv_tile,22,12,1250
kv_tile,22,13,1226
kv_tile,22,14,1172
kv_tile,22,15,1136
kv_tile,22,16,1065
kv_tile,22,17,1006
kv_tile,22,18,965
kv_tile,22,19,941
kv_tile,22,20,822
kv_tile,22,21,787
kv_tile,22,22,756
kv_tile,22,23,765
kv_tile,22,24,746
kv_tile,22,25,735
kv_tile,22,26,695
kv_tile,22,27,615
kv_tile,22,28,610
kv_tile,22,29,638
kv_tile,22,30,601
kv_tile,22,31,626
kv_tile,22,32,579
kv_tile,22,33,543
kv_tile,22,34,549
kv_tile,22,35,526
kv_tile,22,36,504
kv_tile,22,37,525
kv_tile,22,38,485
kv_tile,22,39,496
kv_tile,22,40,527
kv_tile,22,41,495
kv_tile,22,42,473
kv_tile,22,43,502
kv_tile,22,44,488
kv_tile,22,45,488
kv_tile,22,46,503
kv_tile,22,47,502
kv_tile,22,48,459
kv_tile,22,49,418
kv_tile,22,50,424
kv_tile,22,51,452
kv_tile,22,52,400
kv_tile,22,53,404
kv_tile,22,54,449
kv_tile,22,55,436
kv_tile,22,56,423
kv_tile,22,57,392
kv_tile,22,58,415
kv_tile,22,59,398
kv_tile,22,60,433
kv_tile,22,61,425
kv_tile,22,62,443
kv_tile,22,63,411
kv_tile,22,64,474
kv_tile,22,65,498
kv_tile,22,66,412
kv_tile,22,67,409
kv_tile,22,68,333
kv_tile,22,69,372
kv_tile,22,70,370
kv_tile,22,71,327
kv_tile,22,72,359
kv_tile,22,73,382
kv_tile,22,74,407
kv_tile,22,75,368
kv_tile,22,76,406
kv_tile,22,77,412
kv_tile,22,78,368
kv_tile,22,79,380
kv_tile,22,80,383
kv_tile,22,81,405
kv_tile,22,82,415
kv_tile,22,83,415
kv_tile,22,84,402
kv_tile,22,85,415
kv_tile,22,86,450
kv_tile,22,87,401
kv_tile,22,88,380
kv_tile,22,89,366
kv_tile,22,90,383
kv_tile,22,91,370
kv_tile,22,92,402
kv_tile,22,93,407
kv_tile,22,94,374
kv_tile,22,95,465
kv_tile,22,96,433
kv_tile,22,97,451
kv_tile,22,98,488
kv_tile,22,99,442
kv_tile,22,100,434
kv_tile,22,101,502
kv_tile,22,102,487
kv_tile,22,103,500
kv_tile,22,104,467
kv_tile,22,105,499
kv_tile,22,106,572
kv_tile,22,107,529
kv_tile,22,108,593
kv_tile,22,109,585
kv_tile,22,110,650
kv_tile,22,111,645
kv_tile,22,112,651
kv_tile,22,113,679
kv_tile,22,114,715
kv_tile,22,115,724
kv_tile,22,116,742
kv_tile,22,117,858
kv_tile,22,118,832
kv_tile,22,119,948
kv_tile,22,120,994
kv_tile,22,121,1081
kv_tile,22,122,1081
kv_tile,22,123,1243
kv_tile,22,124,1464
kv_tile,22,125,1771
kv_tile,22,126,2139
kv_tile,22,127,3191
kv_tile,22,128,13498
kv_tile,23,0,87543
kv_tile,23,1,11905
kv_tile,23,2,6750
kv_tile,23,3,4702
kv_tile,23,4,3539
kv_tile,23,5,2896
kv_tile,23,6,2427
kv_tile,23,7,2120
kv_tile,23,8,1806
kv_tile,23,9,1575
kv_tile,23,10,1473
kv_tile,23,11,1340
kv_tile,23,12,1284
kv_tile,23,13,1179
kv_tile,23,14,1038
kv_tile,23,15,943
kv_tile,23,16,929
kv_tile,23,17,861
kv_tile,23,18,767
kv_tile,23,19,786
kv_tile,23,20,751
kv_tile,23,21,732
kv_tile,23,22,642
kv_tile,23,23,625
kv_tile,23,24,594
kv_tile,23,25,592
kv_tile,23,26,603
kv_tile,23,27,564
kv_tile,23,28,523
kv_tile,23,29,530
kv_tile,23,30,533
kv_tile,23,31,520
kv_tile,23,32,540
kv_tile,23,33,524
kv_tile,23,34,447
kv_tile,23,35,493
kv_tile,23,36,472
kv_tile,23,37,449
kv_tile,23,38,490
kv_tile,23,39,424
kv_tile,23,40,443
kv_tile,23,41,394
kv_tile,23,42,425
kv_tile,23,43,400
kv_tile,23,44,391
kv_tile,23,45,376
kv_tile,23,46,441
kv_tile,23,47,416
kv_tile,23,48,418
kv_tile,23,49,406
kv_tile,23,50,415
kv_tile,23,51,428
kv_tile,23,52,413
kv_tile,23,53,351
kv_tile,23,54,337
kv_tile,23,55,370
kv_tile,23,56,359
kv_tile,23,57,353
kv_tile,23,58,345
kv_tile,23,59,359
kv_tile,23,60,399
kv_tile,23,61,403
kv_tile,23,62,388
kv_tile,23,63,363
kv_tile,23,64,366
kv_tile,23,65,385
kv_tile,23,66,362
kv_tile,23,67,407
kv_tile,23,68,365
kv_tile,23,69,324
kv_tile,23,70,324
kv_tile,23,71,337
kv_tile,23,72,354
kv_tile,23,73,355
kv_tile,23,74,357
kv_tile,23,75,319
kv_tile,23,76,321
kv_tile,23,77,329
kv_tile,23,78,363
kv_tile,23,79,314
kv_tile,23,80,318
kv_tile,23,81,351
kv_tile,23,82,311
kv_tile,23,83,377
kv_tile,23,84,349
kv_tile,23,85,325
kv_tile,23,86,297
kv_tile,23,87,327
kv_tile,23,88,338
kv_tile,23,89,337
kv_tile,23,90,318
kv_tile,23,91,322
kv_tile,23,92,330
kv_tile,23,93,360
kv_tile,23,94,351
kv_tile,23,95,333
kv_tile,23,96,358
kv_tile,23,97,324
kv_tile,23,98,348
kv_tile,23,99,340
kv_tile,23,100,379
kv_tile,23,101,340
kv_tile,23,102,368
kv_tile,23,103,379
kv_tile,23,104,413
kv_tile,23,105,397
kv_tile,23,106,419
kv_tile,23,107,452
kv_tile,23,108,444
kv_tile,23,109,443
kv_tile,23,110,438
kv_tile,23,111,416
kv_tile,23,112,451
kv_tile,23,113,479
kv_tile,23,114,544
kv_tile,23,115,511
kv_tile,23,116,542
kv_tile,23,117,611
kv_tile,23,118,589
kv_tile,23,119,683
kv_tile,23,120,611
kv_tile,23,121,710
kv_tile,23,122,737
kv_tile,23,123,766
kv_tile,23,124,947
kv_tile,23,125,1131
kv_tile,23,126,1452
kv_tile,23,127,2066
kv_tile,23,128,10290
kv_tile,24,0,47293
kv_tile,24,1,11673
kv_tile,24,2,7490
kv_tile,24,3,5689
kv_tile,24,4,4473
kv_tile,24,5,3890
kv_tile,24,6,3325
kv_tile,24,7,2915
kv_tile,24,8,2782
kv_tile,24,9,2536
kv_tile,24,10,2200
kv_tile,24,11,2016
kv_tile,24,12,1875
kv_tile,24,13,1760
kv_tile,24,14,1666
kv_tile,24,15,1514
kv_tile,24,16,1458
kv_tile,24,17,1410
kv_tile,24,18,1364
kv_tile,24,19,1261
kv_tile,24,20,1203
kv_tile,24,21,1209
kv_tile,24,22,1185
kv_tile,24,23,1102
kv_tile,24,24,1069
kv_tile,24,25,1038
kv_tile,24,26,995
kv_tile,24,27,985
kv_tile,24,28,1016
kv_tile,24,29,944
kv_tile,24,30,900
kv_tile,24,31,900
kv_tile,24,32,971
kv_tile,24,33,939
kv_tile,24,34,849
kv_tile,24,35,832
kv_tile,24,36,859
kv_tile,24,37,845
kv_tile,24,38,775
kv_tile,24,39,826
kv_tile,24,40,842
kv_tile,24,41,796
kv_tile,24,42,747
kv_tile,24,43,755
kv_tile,24,44,796
kv_tile,24,45,720
kv_tile,24,46,757
kv_tile,24,47,757
kv_tile,24,48,701
kv_tile,24,49,717
kv_tile,24,50,764
kv_tile,24,51,710
kv_tile,24,52,682
kv_tile,24,53,689
kv_tile,24,54,647
kv_tile,24,55,678
kv_tile,24,56,699
kv_tile,24,57,658
kv_tile,24,58,656
kv_tile,24,59,627
kv_tile,24,60,629
kv_tile,24,61,673
kv_tile,24,62,690
kv_tile,24,63,738
kv_tile,24,64,681
kv_tile,24,65,670
kv_tile,24,66,726
kv_tile,24,67,705
kv_tile,24,68,697
kv_tile,24,69,645
kv_tile,24,70,680
kv_tile,24,71,703
kv_tile,24,72,675
kv_tile,24,73,687
kv_tile,24,74,651
kv_tile,24,75,632
kv_tile,24,76,583
kv_tile,24,77,606
kv_tile,24,78,621
kv_tile,24,79,599
kv_tile,24,80,626
kv_tile,24,81,626
kv_tile,24,82,574
kv_tile,24,83,585
kv_tile,24,84,631
kv_tile,24,85,591
kv_tile,24,86,618
kv_tile,24,87,595
kv_tile,24,88,568
kv_tile,24,89,586
kv_tile,24,90,592
kv_tile,24,91,635
kv_tile,24,92,601
kv_tile,24,93,531
kv_tile,24,94,571
kv_tile,24,95,598
kv_tile,24,96,557
kv_tile,24,97,539
kv_tile,24,98,590
kv_tile,24,99,577
kv_tile,24,100,595
kv_tile,24,101,559
kv_tile,24,102,571
kv_tile,24,103,579
kv_tile,24,104,621
kv_tile,24,105,590
kv_tile,24,106,593
kv_tile,24,107,610
kv_tile,24,108,614
kv_tile,24,109,593
kv_tile,24,110,572
kv_tile,24,111,637
kv_tile,24,112,648
kv_tile,24,113,636
kv_tile,24,114,689
kv_tile,24,115,636
kv_tile,24,116,725
kv_tile,24,117,695
kv_tile,24,118,689
kv_tile,24,119,712
kv_tile,24,120,730
kv_tile,24,121,802
kv_tile,24,122,841
kv_tile,24,123,899
kv_tile,24,124,965
kv_tile,24,125,1155
kv_tile,24,126,1390
kv_tile,24,127,1837
kv_tile,24,128,7913
kv_tile,25,0,62648
kv_tile,25,1,13966
kv_tile,25,2,8701
kv_tile,25,3,6549
kv_tile,25,4,5206
kv_tile,25,5,4384
kv_tile,25,6,3804
kv_tile,25,7,3234
kv_tile,25,8,2826
kv_tile,25,9,2537
kv_tile,25,10,2273
kv_tile,25,11,2075
kv_tile,25,12,1835
kv_tile,25,13,1800
kv_tile,25,14,1589
kv_tile,25,15,1440
kv_tile,25,16,1356
kv_tile,25,17,1246
kv_tile,25,18,1184
kv_tile,25,19,1109
kv_tile,25,20,1008
kv_tile,25,21,937
kv_tile,25,22,913
kv_tile,25,23,874
kv_tile,25,24,811
kv_tile,25,25,820
kv_tile,25,26,789
kv_tile,25,27,777
kv_tile,25,28,765
kv_tile,25,29,707
kv_tile,25,30,637
kv_tile,25,31,662
kv_tile,25,32,659
kv_tile,25,33,634
kv_tile,25,34,580
kv_tile,25,35,605
kv_tile,25,36,553
kv_tile,25,37,541
kv_tile,25,38,543
kv_tile,25,39,591
kv_tile,25,40,544
kv_tile,25,41,529
kv_tile,25,42,508
kv_tile,25,43,544
kv_tile,25,44,507
kv_tile,25,45,484
kv_tile,25,46,498
kv_tile,25,47,476
kv_tile,25,48,483
kv_tile,25,49,477
kv_tile,25,50,484
kv_tile,25,51,453
kv_tile,25,52,455
kv_tile,25,53,449
kv_tile,25,54,441
kv_tile,25,55,455
kv_tile,25,56,446
kv_tile,25,57,422
kv_tile,25,58,424
kv_tile,25,59,407
kv_tile,25,60,419
kv_tile,25,61,417
kv_tile,25,62,420
kv_tile,25,63,428
kv_tile,25,64,429
kv_tile,25,65,393
kv_tile,25,66,430
kv_tile,25,67,407
kv_tile,25,68,413
kv_tile,25,69,383
kv_tile,25,70,399
kv_tile,25,71,397
kv_tile,25,72,425
kv_tile,25,73,409
kv_tile,25,74,421
kv_tile,25,75,379
kv_tile,25,76,399
kv_tile,25,77,387
kv_tile,25,78,379
kv_tile,25,79,414
kv_tile,25,80,416
kv_tile,25,81,402
kv_tile,25,82,376
kv_tile,25,83,369
kv_tile,25,84,381
kv_tile,25,85,361
kv_tile,25,86,385
kv_tile,25,87,389
kv_tile,25,88,387
kv_tile,25,89,358
kv_tile,25,90,388
kv_tile,25,91,370
kv_tile,25,92,373
kv_tile,25,93,355
kv_tile,25,94,408
kv_tile,25,95,373
kv_tile,25,96,407
kv_tile,25,97,391
kv_tile,25,98,409
