split,scope,method,rows,u_cosine_count,u_cosine_mean,u_cosine_maximum,u_cosine_minimum,relative_u_error_count,relative_u_error_mean,relative_u_error_maximum,relative_u_error_minimum,relative_contribution_error_count,relative_contribution_error_mean,relative_contribution_error_maximum,relative_contribution_error_minimum,worst_veto_row_relative_u_error_count,worst_veto_row_relative_u_error_mean,worst_veto_row_relative_u_error_maximum,worst_veto_row_relative_u_error_minimum
test,all_rows,norm_weighted_mean_v,469120,469120,0.6652478091670181,0.999996542930603,-0.5512605905532837,469120,0.8067676642738095,3.7963898181915283,0.003143907990306616,469120,0.00896975458282529,1.1529520750045776,2.0511760692731862e-13,3665,1.1170953012535305,3.579522132873535,0.06071336939930916
test,all_rows,oracle_row_centroid_r1,469120,469120,0.7449974972523217,0.9999948143959045,-0.5839823484420776,469120,0.640045683140224,3.841616630554199,0.003837134689092636,469120,0.006882415417783614,0.9893215298652649,1.4356139161567777e-13,3665,0.9242514583557885,2.7247211933135986,0.0912272185087204
test,all_rows,oracle_row_centroid_r2,469120,469120,0.8077214212396582,1.0000001192092896,-0.2607482075691223,469120,0.5417449131688222,3.142512083053589,0.0,469120,0.005530832389451486,0.969154417514801,0.0,3665,0.7797799533419819,2.592698335647583,0.005003117490559816
test,all_rows,oracle_row_centroid_r4,469120,469120,0.855421349831601,1.000000238418579,-0.2112746238708496,469120,0.46523900667531226,2.449528932571411,0.0,469120,0.0046065394197406795,1.0497490167617798,0.0,3665,0.6544333259359073,2.0755460262298584,0.0
test,all_rows,oracle_row_centroid_r8,469120,469120,0.8968100229274792,1.000000238418579,-0.021226882934570312,469120,0.39121731441214275,2.0807600021362305,0.0,469120,0.0037348286435270714,0.7888821363449097,0.0,3665,0.5192104551905581,2.0807600021362305,0.0
test,all_rows,oracle_svd_1,469120,469120,0.7393833422538437,1.0000001192092896,-0.42362332344055176,469120,0.6721475826209183,3.643956184387207,1.267027016638167e-07,469120,0.007353646144184457,1.120348572731018,1.1844705446496795e-13,3665,0.9702134432378433,3.4770307540893555,6.9655752668040805e-06
test,all_rows,oracle_svd_2,469120,469120,0.7819201116948963,1.000000238418579,-0.32511505484580994,469120,0.6125576286623647,3.2353217601776123,1.2642640001558902e-07,469120,0.00677905958696533,1.1159300804138184,1.1696275458578098e-13,3665,0.9083642065584185,3.156924247741699,1.4204434819475864e-06
test,all_rows,oracle_svd_4,469120,469120,0.8339800853024885,1.000000238418579,-0.26283055543899536,469120,0.5286817980619085,3.0904476642608643,1.267530791437821e-07,469120,0.00594641340320707,1.0242257118225098,1.1287458733530778e-13,3665,0.814162026443313,3.0783255100250244,4.058653360061726e-07
test,all_rows,oracle_svd_8,469120,469120,0.8871964294316685,1.000000238418579,-0.251179575920105,469120,0.4246830263269904,2.6414504051208496,1.2376540325931273e-07,469120,0.004923815455287325,0.9876468777656555,6.929907223150039e-14,3665,0.6905343927059027,2.6414504051208496,3.988390915310447e-07
test,all_rows,per_instance_entropy_oracle,469120,469120,0.9999999905231257,1.0000003576278687,0.9999996423721313,469120,1.9494459026846696e-07,7.076828296703752e-07,2.5256939650830645e-08,469120,1.8421903601697645e-09,2.9625553565892915e-07,5.871638180631098e-20,3665,2.314550127886251e-07,5.707702825930028e-07,3.911880597229356e-08
test,all_rows,proxy_mean_q_r1,469120,469120,0.7339444393496399,0.9999972581863403,-0.7048851847648621,469120,0.6340972565093121,4.192140102386475,0.002671509748324752,469120,0.006608523364073207,1.0786230564117432,1.4829408317637571e-13,3665,0.9162152803265382,2.916041612625122,0.02141457423567772
test,all_rows,proxy_mean_q_r2,469120,469120,0.7601407105826204,0.9999984502792358,-0.6939042806625366,469120,0.5931928067802636,4.1662397384643555,0.0018623757641762495,469120,0.0062276204923919,1.077892780303955,1.3812627257248078e-13,3665,0.8656728048070675,2.8321287631988525,0.01947772689163685
test,all_rows,proxy_mean_q_r4,469120,469120,0.7907874989239589,0.9999997615814209,-0.6359329223632812,469120,0.5441152772733777,3.3044395446777344,0.0005122927250340581,469120,0.005742844923483465,1.081432580947876,1.3812701796147436e-13,3665,0.7978949769889226,2.8019356727600098,0.013276740908622742
test,all_rows,proxy_mean_q_r8,469120,469120,0.8257197741090443,0.9999999403953552,-0.5757209658622742,469120,0.4841537006057443,3.3018786907196045,0.0004108331922907382,469120,0.005129606417917624,1.0581738948822021,1.353530867031702e-13,3665,0.7150067429422905,2.804166078567505,0.006032089702785015
test,all_rows,proxy_mean_veto_q_r1,469120,469120,0.5432194737186598,1.000000238418579,-0.7209538817405701,469120,0.9777094925846682,9.85171127319336,4.7274394177065915e-08,469120,0.008179478831945638,1.374043583869934,2.1756346182087716e-13,3665,0.5618077060244642,5.478469371795654,4.7274394177065915e-08
test,all_rows,proxy_mean_veto_q_r2,469120,469120,0.6285269564003056,1.000000238418579,-0.6925632357597351,469120,0.8293831839307212,9.766037940979004,3.809011772659687e-08,469120,0.007126521811728827,1.3630410432815552,1.9983336816895014e-13,3665,0.5018616345436916,5.158788681030273,3.809011772659687e-08
test,all_rows,proxy_mean_veto_q_r4,469120,469120,0.6947057742768612,1.000000238418579,-0.6851404309272766,469120,0.7165965090093,7.521901607513428,5.100728373008678e-08,469120,0.006297606121983143,1.1260401010513306,2.319499030779132e-13,3665,0.44104102275300316,4.316096782684326,5.100728373008678e-08
test,all_rows,proxy_mean_veto_q_r8,469120,469120,0.7584747218106175,1.0000003576278687,-0.6827250719070435,469120,0.6124791137672821,7.642991065979004,4.1172633302721806e-08,469120,0.005472711371016157,1.082982063293457,2.1335579516220532e-13,3665,0.3802607750762252,4.280633449554443,4.1172633302721806e-08
test,all_rows,top_1_mean_v,469120,469120,0.703494690644557,1.0000001192092896,-0.6292812824249268,469120,1.349645574624548,11.649531364440918,1.7109891814470757e-06,469120,0.011316749651949808,1.6852247714996338,1.3780334295540597e-13,3665,1.1810852641297478,8.426773071289062,2.2504807930090465e-05
test,all_rows,top_2_mean_v,469120,469120,0.7871957691363035,1.0,-0.613862931728363,469120,1.0192045079318104,9.523940086364746,0.00010356389975640923,469120,0.009824836873241522,1.610011100769043,9.251529663883984e-14,3665,1.2401849055558247,7.4807000160217285,0.0011289221001788974
test,all_rows,top_4_mean_v,469120,469120,0.8333718953165251,1.0,-0.5186125636100769,469120,0.7579657920471113,7.860345840454102,0.00010356389975640923,469120,0.008030492997383277,1.6677454710006714,1.0359800446972309e-13,3665,1.0933428144765671,6.055656909942627,0.0011289221001788974
test,all_rows,top_8_mean_v,469120,469120,0.8441740279252279,1.0,-0.4498615264892578,469120,0.6167107356268604,6.304555892944336,0.00010356389975640923,469120,0.007010723063488287,1.332411766052246,1.2841922078683787e-13,3665,0.9919583062372916,4.851695537567139,0.0011289221001788974
test,all_rows,uniform_r1,469120,469120,0.6695606743828496,0.9999982118606567,-0.4164488911628723,469120,0.7619737271872767,3.6508617401123047,0.0018833972280845046,469120,0.008277557350329173,1.125907301902771,2.1017255047873357e-13,3665,1.0574046050827304,3.479794979095459,0.07131379097700119
test,all_rows,uniform_r2,469120,469120,0.6905393708842457,0.9999908208847046,-0.4201936721801758,469120,0.739203306986963,3.775712251663208,0.004298245068639517,469120,0.008096492687544815,1.1374180316925049,1.987442735341613e-13,3665,1.0451908024299843,3.5616345405578613,0.04961520433425903
test,all_rows,uniform_r4,469120,469120,0.7158980504874909,0.9999992847442627,-0.39824602007865906,469120,0.7090837611044867,4.112191677093506,0.001122692134231329,469120,0.007857704469703625,1.1452909708023071,1.9953159404676596e-13,3665,1.0235289267961845,3.790776491165161,0.04145476967096329
test,all_rows,uniform_r8,469120,469120,0.7476841545341617,0.9999810457229614,-0.38991641998291016,469120,0.6695886213745615,4.75557279586792,0.006167602259665728,469120,0.00752206826473672,1.1494519710540771,1.795485824905227e-13,3665,0.9919482070795104,4.720670223236084,0.03205959498882294
test,all_rows,zero,469120,469120,0.0,0.0,0.0,469120,0.9999999993616692,1.0,0.9999998807907104,469120,0.009550747068816803,0.9988405108451843,2.2344897199905178e-13,3665,0.9999999996422095,1.0,0.9999999403953552
test,veto_only,kmeans_joint_r1,12333,12333,0.5265554469488823,0.999022364616394,-0.3978264331817627,12333,0.9299886149073289,3.479794979095459,0.047924287617206573,12333,0.055327652962697524,1.125907301902771,1.5351808713148785e-08,3665,1.0574046050827304,3.479794979095459,0.07131379097700119
test,veto_only,kmeans_joint_r2,12333,12333,0.5800144470029176,0.9999998807907104,-0.3942403793334961,12333,0.8923577291193039,4.775874614715576,0.00045773168676532805,12333,0.053525661287902475,1.1847041845321655,1.5347248805142044e-08,3665,1.0418146775620907,4.775874614715576,0.0016425420762971044
test,veto_only,kmeans_joint_r4,12333,12333,0.6390980150067159,1.0000001192092896,-0.408632755279541,12333,0.8430938248937393,8.52306079864502,3.535234645823948e-05,12333,0.05112707859974313,1.4110407829284668,1.2033721574766787e-08,3665,1.0096579083086514,8.52306079864502,0.001113765174522996
test,veto_only,kmeans_joint_r8,12333,12333,0.6966050695964723,1.0000001192092896,-0.3959023356437683,12333,0.7757390965990483,8.502073287963867,2.6976947538059903e-06,12333,0.04777506630640771,1.3371541500091553,8.026758813173274e-09,3665,0.9562042469718814,8.502073287963867,2.6637384507921524e-05
test,veto_only,kmeans_k_r1,12333,12333,0.5265554469488823,0.999022364616394,-0.3978264331817627,12333,0.9299886149073289,3.479794979095459,0.047924287617206573,12333,0.055327652962697524,1.125907301902771,1.5351808713148785e-08,3665,1.0574046050827304,3.479794979095459,0.07131379097700119
test,veto_only,kmeans_k_r2,12333,12333,0.5811604333480855,0.9999997019767761,-0.3561611771583557,12333,0.8851138294878553,4.107302665710449,0.0008056083461269736,12333,0.053225707843646636,1.0574554204940796,1.5676802078701257e-08,3665,1.0289743221761967,4.107302665710449,0.0028778722044080496
test,veto_only,kmeans_k_r4,12333,12333,0.6454287030118149,0.9999999403953552,-0.34234508872032166,12333,0.8117734864736946,4.4457902908325195,0.0006132491398602724,12333,0.050096742960258525,1.078795075416565,1.2882145128401135e-08,3665,0.9607272179062907,4.4457902908325195,0.002445400692522526
test,veto_only,kmeans_k_r8,12333,12333,0.7101624834959965,1.0,-0.3671647906303406,12333,0.7298250647886012,4.571286678314209,1.8756030840449966e-05,12333,0.04588875286274901,1.229648232460022,1.5453808899223986e-08,3665,0.885046632878678,4.571286678314209,0.0020994991064071655
test,veto_only,mean_v,12333,12333,0.5265554458523337,0.999022364616394,-0.3978264331817627,12333,0.9299886149073289,3.479794979095459,0.047924287617206573,12333,0.055327652962697524,1.125907301902771,1.5351808713148785e-08,3665,1.0574046050827304,3.479794979095459,0.07131379097700119
test,veto_only,norm_weighted_mean_v,12333,12333,0.5208189954401558,0.9988453984260559,-0.46552833914756775,12333,0.9803434156593055,3.579522132873535,0.049133144319057465,12333,0.05668255288008585,1.1529520750045776,1.5544202369710547e-08,3665,1.1170953012535305,3.579522132873535,0.06071336939930916
test,veto_only,oracle_row_centroid_r1,12333,12333,0.6192044265758402,0.9994795322418213,-0.47102129459381104,12333,0.8009735449809069,2.7247211933135986,0.04891446977853775,12333,0.04828214627034963,0.9893215298652649,1.4055840935611741e-08,3665,0.9242514583557885,2.7247211933135986,0.0912272185087204
test,veto_only,oracle_row_centroid_r2,12333,12333,0.7272190758423059,1.0,-0.2464388906955719,12333,0.6539678021402188,2.592698335647583,0.0,12333,0.040416316119953576,0.969154417514801,0.0,3665,0.7797799533419819,2.592698335647583,0.005003117490559816
test,veto_only,oracle_row_centroid_r4,12333,12333,0.8115827814236145,1.0000001192092896,-0.1489567756652832,12333,0.5306812183319839,2.0755460262298584,0.0,12333,0.03244174167263023,1.0497490167617798,0.0,3665,0.6544333259359073,2.0755460262298584,0.0
test,veto_only,oracle_row_centroid_r8,12333,12333,0.8858045119033149,1.0000001192092896,-0.01930338889360428,12333,0.40585164200956175,2.0807600021362305,0.0,12333,0.024249622082607815,0.7888821363449097,0.0,3665,0.5192104551905581,2.0807600021362305,0.0
test,veto_only,oracle_svd_1,12333,12333,0.6118997373731231,1.0000001192092896,-0.36865419149398804,12333,0.8345582167092235,3.4770307540893555,6.603265774174361e-07,12333,0.05039755607082093,1.120348572731018,5.397380806182461e-11,3665,0.9702134432378433,3.4770307540893555,6.9655752668040805e-06
test,veto_only,oracle_svd_2,12333,12333,0.6637511982971486,1.0000001192092896,-0.31303679943084717,12333,0.7730025303505509,3.156924247741699,1.645487088808295e-07,12333,0.04697018340632714,1.1159300804138184,1.162707864016399e-11,3665,0.9083642065584185,3.156924247741699,1.4204434819475864e-06
test,veto_only,oracle_svd_4,12333,12333,0.7304619264566233,1.0000001192092896,-0.25635629892349243,12333,0.6816843474584655,3.0783255100250244,1.6269765978904616e-07,12333,0.041619185738548455,1.0242257118225098,1.1470994293327763e-11,3665,0.814162026443313,3.0783255100250244,4.058653360061726e-07
test,veto_only,oracle_svd_8,12333,12333,0.7983770573454027,1.000000238418579,-0.18186426162719727,12333,0.5687196937032453,2.6414504051208496,1.5970664435371873e-07,12333,0.03502835036000017,0.9876468777656555,1.1099165857231252e-11,3665,0.6905343927059027,2.6414504051208496,3.988390915310447e-07
test,veto_only,per_instance_entropy_oracle,12333,12333,0.9999999904114477,1.000000238418579,0.9999997615814209,12333,1.9826140257213164e-07,5.707702825930028e-07,2.8289921516488903e-08,12333,1.0320106570116322e-08,2.9625553565892915e-07,3.9456357458892994e-15,3665,2.314550127886251e-07,5.707702825930028e-07,3.911880597229356e-08
test,veto_only,proxy_mean_q_r1,12333,12333,0.617004571504967,0.9999628067016602,-0.6065984964370728,12333,0.7836101357813395,2.916041612625122,0.008638535626232624,12333,0.04744917043048206,1.0786230564117432,1.859488030220291e-08,3665,0.9162152803265382,2.916041612625122,0.02141457423567772
test,veto_only,proxy_mean_q_r2,12333,12333,0.6593758343559384,0.9999694228172302,-0.6020660400390625,12333,0.7295243671659444,2.8321287631988525,0.008001676760613918,12333,0.044393198950998296,1.077892780303955,1.6147861714443934e-08,3665,0.8656728048070675,2.8321287631988525,0.01947772689163685
test,veto_only,proxy_mean_q_r4,12333,12333,0.7114882089365581,0.9999955296516418,-0.5698081851005554,12333,0.6631488311996305,2.8019356727600098,0.004605294670909643,12333,0.0403500297832951,1.081432580947876,1.624606049688282e-08,3665,0.7978949769889226,2.8019356727600098,0.013276740908622742
test,veto_only,proxy_mean_q_r8,12333,12333,0.7696568427550328,0.9999989867210388,-0.5531591176986694,12333,0.580902452009315,2.804166078567505,0.0013784911716356874,12333,0.03503509698371761,1.0581738948822021,1.426717144425993e-08,3665,0.7150067429422905,2.804166078567505,0.006032089702785015
test,veto_only,proxy_mean_veto_q_r1,12333,12333,0.8046926820518093,1.000000238418579,-0.5501622557640076,12333,0.5014041993106182,5.478469371795654,4.7274394177065915e-08,12333,0.027401242123723555,1.3281261920928955,3.6072004758191945e-12,3665,0.5618077060244642,5.478469371795654,4.7274394177065915e-08
test,veto_only,proxy_mean_veto_q_r2,12333,12333,0.8361025176182519,1.000000238418579,-0.5290473699569702,12333,0.44700542740306554,5.158788681030273,3.809011772659687e-08,12333,0.024203754518375302,1.3178542852401733,3.925161411177935e-12,3665,0.5018616345436916,5.158788681030273,3.809011772659687e-08
test,veto_only,proxy_mean_veto_q_r4,12333,12333,0.8690217673308228,1.000000238418579,-0.5230544805526733,12333,0.3879362244299096,4.316096782684326,5.100728373008678e-08,12333,0.020989404063813617,1.1260401010513306,3.3031127746191435e-12,3665,0.44104102275300316,4.316096782684326,5.100728373008678e-08
test,veto_only,proxy_mean_veto_q_r8,12333,12333,0.9016997457003082,1.0000003576278687,-0.3942200541496277,12333,0.3250560700107671,4.280633449554443,4.1172633302721806e-08,12333,0.01740703113288286,1.082982063293457,3.6308523462119657e-12,3665,0.3802607750762252,4.280633449554443,4.1172633302721806e-08
test,veto_only,top_1_mean_v,12333,12333,0.8252065708657016,1.0000001192092896,-0.4517431855201721,12333,0.90019023996445,8.426773071289062,1.8556111172074452e-06,12333,0.029978915007056496,1.6852247714996338,8.704725829034032e-09,3665,1.1810852641297478,8.426773071289062,2.2504807930090465e-05
test,veto_only,top_2_mean_v,12333,12333,0.7878105292959263,1.0,-0.34443336725234985,12333,0.9760231394703928,7.4807000160217285,0.00010356389975640923,12333,0.04698993767541172,1.610011100769043,1.820590123102761e-09,3665,1.2401849055558247,7.4807000160217285,0.0011289221001788974
test,veto_only,top_4_mean_v,12333,12333,0.7706601603675854,1.0,-0.23560458421707153,12333,0.8785309057338484,6.055656909942627,0.00010356389975640923,12333,0.04782382413702834,1.6677454710006714,7.435098314800825e-09,3665,1.0933428144765671,6.055656909942627,0.0011289221001788974
test,veto_only,top_8_mean_v,12333,12333,0.7419300575668972,1.0,-0.4498615264892578,12333,0.8080598174230968,4.851695537567139,0.00010356389975640923,12333,0.04758360729618406,1.332411766052246,1.0884606993499801e-08,3665,0.9919583062372916,4.851695537567139,0.0011289221001788974
test,veto_only,uniform_r1,12333,12333,0.5265554469488823,0.999022364616394,-0.3978264331817627,12333,0.9299886149073289,3.479794979095459,0.047924287617206573,12333,0.055327652962697524,1.125907301902771,1.5351808713148785e-08,3665,1.0574046050827304,3.479794979095459,0.07131379097700119
test,veto_only,uniform_r2,12333,12333,0.5513802577920338,0.9997690916061401,-0.3764420747756958,12333,0.9112824536947586,3.5616345405578613,0.02160578966140747,12333,0.0543176416231448,1.1374180316925049,1.5192796354313032e-08,3665,1.0451908024299843,3.5616345405578613,0.04961520433425903
test,veto_only,uniform_r4,12333,12333,0.5848168255583807,0.9999696612358093,-0.3649086356163025,12333,0.8839717907695146,3.790776491165161,0.007834224961698055,12333,0.052975715953444844,1.1452909708023071,1.4958706273660027e-08,3665,1.0235289267961845,3.790776491165161,0.04145476967096329
test,veto_only,uniform_r8,12333,12333,0.6282195385007374,0.9999804496765137,-0.38991641998291016,12333,0.8450581244168324,4.720670223236084,0.006305929273366928,12333,0.05093655674907643,1.1494519710540771,1.5226495619913294e-08,3665,0.9919482070795104,4.720670223236084,0.03205959498882294
test,veto_only,zero,12333,12333,0.0,0.0,0.0,12333,0.9999999994152143,1.0,0.9999999403953552,12333,0.05556824927304305,0.9988405108451843,1.8057283668326818e-08,3665,0.9999999996422095,1.0,0.9999999403953552
