auroc_target_skip,average_precision_target_skip,false_skip_new_max,false_skip_rate,group,jaccard,mutual_information_skip_nats,p_target_keep_given_source_skip,p_target_skip_given_source_skip,pearson_log_score,skip_mask_agreement,skip_precision,skip_recall,source_skip_tiles,spearman_log_score,target_skip_tiles,tiles,value
0.725485732916795,0.49371551211014536,166433,0.3657429367063365,global,0.46045497742071917,0.10666967949247037,0.3657429367063365,0.6342570632936635,0.553640595842957,0.7760886581798706,0.6342570632936635,0.6269131835966373,702045,0.5569197313409034,710269,2330208,all
0.7732581506587284,0.265407821567989,9894,0.6838697219361483,noise_bucket,0.18503978539996382,0.019996918695411373,0.6838697219361483,0.3161302780638517,0.5609498219282323,0.8607570654636839,0.3161302780638517,0.3085476636218573,77680,0.5561778454826746,79589,776736,high
0.7809201307746327,0.7549883231593628,107526,0.2779620356894506,noise_bucket,0.5631190688841085,0.10115964562919608,0.2779620356894506,0.7220379643105495,0.5419949792816502,0.7210171795822519,0.7220379643105495,0.7189823955354316,386837,0.5515581168317482,388481,776736,low
0.7780967435500534,0.5869417376594672,49013,0.404663871206763,noise_bucket,0.41797657824886647,0.07975780974809529,0.404663871206763,0.595336128793237,0.5497846653661596,0.7464917294936761,0.595336128793237,0.5838545989042069,237528,0.5564462924581328,242199,776736,mid
0.660920911465099,0.28646612655409026,3015,0.3468561662318971,layer,0.3699872611464968,0.08440762465952659,0.3468561662318971,0.6531438337681029,0.32959063640310826,0.8355151128139634,0.6531438337681029,0.4604603969814192,11117,0.501508461059611,15769,75168,1
0.7275869843791596,0.48974629175021306,7809,0.42586992166150484,layer,0.47257295384338543,0.11392414656738674,0.42586992166150484,0.5741300783384952,0.5024827891422691,0.766044061302682,0.5741300783384952,0.7276379589009466,27445,0.5210920075600332,21655,75168,10
0.7007714669558323,0.5660266953132143,4002,0.2857538674670977,layer,0.44893042695846513,0.09809241535107102,0.2857538674670977,0.7142461325329024,0.48173454531371157,0.7474191145168156,0.7142461325329024,0.5472138687422607,21655,0.49276254547415826,28265,75168,11
0.7781772784006425,0.6418465886501025,4911,0.2879532991332036,layer,0.5519265048676814,0.14757469886626384,0.2879532991332036,0.7120467008667964,0.6479885989734909,0.7826335674755215,0.7120467008667964,0.71051330932712,28265,0.6468920460965565,28326,75168,12
0.7099907430525279,0.4543493843699776,8187,0.46409658970557083,layer,0.43991074274784825,0.09353776369260448,0.46409658970557083,0.5359034102944291,0.5115486075942088,0.7428826096211154,0.5359034102944291,0.7106408875988952,28326,0.5109227070837713,21361,75168,13
0.7218779518661943,0.55780958149451,4427,0.30204578437339075,layer,0.4440638589384643,0.09641034001492658,0.30204578437339075,0.6979542156266092,0.5091721619304477,0.7516895487441464,0.6979542156266092,0.5497013494580045,21361,0.521345115166483,27122,75168,14
0.7670694125426888,0.55564708812981,6411,0.3591549295774648,layer,0.49795158286778396,0.11878675850558218,0.3591549295774648,0.6408450704225352,0.5870450056516124,0.7668688803746275,0.6408450704225352,0.6907089492926403,27122,0.6018184419160162,25164,75168,15
0.7402610962043054,0.4893696103101568,6670,0.40927515498330946,layer,0.45142579489204043,0.09802770378864141,0.40927515498330946,0.5907248450166905,0.5232898429455717,0.7596849723286505,0.5907248450166905,0.6568714096332302,25164,0.5538372818643258,22630,75168,16
0.720955268390616,0.49265355111343617,5747,0.3903225806451613,layer,0.4273236906494874,0.0858523895068947,0.3903225806451613,0.6096774193548387,0.5079352566040931,0.7540176670923797,0.6096774193548387,0.5882578664620107,22630,0.5308638137134669,23454,75168,17
0.7391746945737494,0.5604040226182126,5614,0.3460816918222904,layer,0.444370400417222,0.08983360242468913,0.3460816918222904,0.6539183081777096,0.5638963434626367,0.7448781396338867,0.6539183081777096,0.5810129939008221,23454,0.5541101693008156,26397,75168,18
0.7422981422690487,0.4551719272475972,8485,0.47952418835473726,layer,0.42344202675214204,0.09007969379313505,0.47952418835473726,0.5204758116452627,0.5421054280297791,0.7511308003405704,0.5204758116452627,0.694309682635941,26397,0.5482274058264832,19788,75168,19
0.667327228847806,0.2676410385196071,6083,0.48842665990234,layer,0.3964127764127764,0.09307709156101682,0.48842665990234,0.51157334009766,0.4214380001492121,0.83659269902086,0.51157334009766,0.6378083491461101,15769,0.4895614161156508,12648,75168,2
0.7458416415054251,0.553834720974072,3772,0.3005356781888013,layer,0.4416541689268962,0.10137417736281827,0.3005356781888013,0.6994643218111987,0.5686232418832684,0.7672147722435079,0.6994643218111987,0.5450929426591052,19788,0.5773284190325377,25392,75168,20
0.7871686347078232,0.589054348141031,5732,0.3418793320730939,layer,0.5055972407116059,0.1287023841858705,0.3418793320730939,0.6581206679269062,0.6317823967180886,0.7826069604086845,0.6581206679269062,0.6856920109966764,25392,0.6326011662819498,24371,75168,21
0.7649099976832389,0.5012150383251943,5982,0.3975626769521152,layer,0.4708183683940482,0.11425709267839215,0.3975626769521152,0.6024373230478848,0.6134846178521424,0.7804650915283099,0.6024373230478848,0.6830425680390788,24371,0.6254429476556602,21495,75168,22
