auroc_target_skip,average_precision_target_skip,false_skip_new_max,false_skip_rate,group,jaccard,mutual_information_skip_nats,p_target_keep_given_source_skip,p_target_skip_given_source_skip,pearson_log_score,skip_mask_agreement,skip_precision,skip_recall,source_skip_tiles,spearman_log_score,target_skip_tiles,tiles,value
0.9880684414507421,0.28400331873426654,10,0.22727272727272727,global,0.6071428571428571,0.02986960762322043,0.22727272727272727,0.7727272727272727,0.9901590302507693,0.9957561728395061,0.7727272727272727,0.7391304347826086,44,0.9880416998260386,46,5184,all
nan,nan,0,nan,noise_bucket,nan,0.0,nan,nan,0.9904023203267185,1.0,nan,nan,0,0.9883353684452837,0,1728,high
0.9958124386082821,0.853469632315646,10,0.22727272727272727,noise_bucket,0.6071428571428571,0.06789017018804072,0.22727272727272727,0.7727272727272727,0.9901506132041217,0.9872685185185185,0.7727272727272727,0.7391304347826086,44,0.988122212169905,46,1728,low
nan,nan,0,nan,noise_bucket,nan,0.0,nan,nan,0.9899323251607315,1.0,nan,nan,0,0.9871761262399554,0,1728,mid
0.9868411743898126,0.2660133209650436,6,0.2727272727272727,layer,0.5714285714285714,0.027617341555490962,0.2727272727272727,0.7272727272727273,0.9924969696430728,0.9953703703703703,0.7272727272727273,0.7272727272727273,22,0.9910754857947885,22,2592,1
0.9891614745586709,0.34053828777841666,4,0.18181818181818182,layer,0.6428571428571429,0.03220533488290251,0.18181818181818182,0.8181818181818182,0.9878531891466408,0.996141975308642,0.8181818181818182,0.75,22,0.9851268924460861,24,2592,2
0.9925349922239503,0.4773291182501708,2,0.2,head,0.6666666666666666,0.02983880425276103,0.2,0.8,0.9889707250435792,0.9969135802469136,0.8,0.8,10,0.9831735438812279,10,1296,0
0.9891135303265941,0.28141551486752725,2,0.2,head,0.6666666666666666,0.02983880425276103,0.2,0.8,0.9913432820563389,0.9969135802469136,0.8,0.8,10,0.9891345458813111,10,1296,1
0.9848451080900379,0.287047147550746,4,0.25,head,0.6666666666666666,0.04120146702261188,0.25,0.75,0.9889319418123007,0.9953703703703703,0.75,0.8571428571428571,16,0.9860498683313577,14,1296,2
0.9890965732087228,0.5264610196005545,2,0.25,head,0.42857142857142855,0.019622410516088692,0.25,0.75,0.9904386560573619,0.9938271604938271,0.75,0.5,8,0.9862839797880726,12,1296,3
0.9925349922239503,0.4773291182501708,2,0.2,kv_group,0.6666666666666666,0.02983880425276103,0.2,0.8,0.9889707250435792,0.9969135802469136,0.8,0.8,10,0.9831735438812279,10,1296,0
0.9891135303265941,0.28141551486752725,2,0.2,kv_group,0.6666666666666666,0.02983880425276103,0.2,0.8,0.9913432820563389,0.9969135802469136,0.8,0.8,10,0.9891345458813111,10,1296,1
0.9848451080900379,0.287047147550746,4,0.25,kv_group,0.6666666666666666,0.04120146702261188,0.25,0.75,0.9889319418123007,0.9953703703703703,0.75,0.8571428571428571,16,0.9860498683313577,14,1296,2
0.9890965732087228,0.5264610196005545,2,0.25,kv_group,0.42857142857142855,0.019622410516088692,0.25,0.75,0.9904386560573619,0.9938271604938271,0.75,0.5,8,0.9862839797880726,12,1296,3
0.9880684414507421,0.28400331873426654,10,0.22727272727272727,diffusion_block,0.6071428571428571,0.02986960762322043,0.22727272727272727,0.7727272727272727,0.9901590302507693,0.9957561728395061,0.7727272727272727,0.7391304347826086,44,0.9880416998260386,46,5184,0
0.9880684414507421,0.28400331873426654,10,0.22727272727272727,sequence_length,0.6071428571428571,0.02986960762322043,0.22727272727272727,0.7727272727272727,0.9901590302507693,0.9957561728395061,0.7727272727272727,0.7391304347826086,44,0.9880416998260386,46,5184,48
0.9785693233969096,0.31816794622857764,8,0.19047619047619047,region,0.68,0.05912366564966838,0.19047619047619047,0.8095238095238095,0.9873286609606253,0.9930555555555556,0.8095238095238095,0.8095238095238095,42,0.9828990132391131,42,2304,is_local
nan,nan,0,nan,region,nan,0.0,nan,nan,0.9894448155673896,1.0,nan,nan,0,0.9888240674381238,0,2592,is_distant
0.9929906542056075,0.5971028971028971,2,0.2,region,0.8,0.04677763159786152,0.2,0.8,0.9870502660849818,0.9976851851851852,0.8,1.0,10,0.9793389167823187,8,864,is_diagonal
0.9574605916648672,0.3239045890164411,6,0.3,region,0.5,0.05210674499183499,0.3,0.7,0.9875085513014187,0.9837962962962963,0.7,0.6363636363636364,20,0.9770551980314442,22,864,is_sink
